id,translated_german,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
282,Der Fahrer erlitt jedoch schwere Kopfverletzungen.,Der Fahrer zog sich jedoch erhebliche Verletzungen am Kopf zu.,Der Fahrer erlitt jedoch schwere Kopfverletzungen.,0.8965034484863281,0.8748973608016968,0.8855686187744141,1.000000238418579,1.000000238418579,1.000000238418579
283,"Die Straße, in der der Absturz stattfand, wurde vorübergehend geschlossen, während die Notdienste den Fahrer aus dem roten Audi TT","Die Straße, auf der sich der Unfall ereignet hatte, wurde vorübergehend gesperrt, während die Rettungsdienste den Fahrer aus dem roten Audi TT befreiten.","Die Straße, auf der der Unfall passiert ist, wurde vorübergehend gesperrt, während die Notdienste den Fahrer aus dem roten Audi TT befreiten.",0.8904451727867126,0.8379738330841064,0.8634129762649536,0.8951272964477539,0.8558409810066223,0.8750434517860413
284,Zunächst wurde er im James Paget Hospital in Great Yarmouth ins Krankenhaus gebracht.,Er wurde zunächst in das James Paget Krankenhaus in Great Yarmouth eingeliefert.,Er wurde zunächst im James Paget Hospital in Great Yarmouth hospitalisiert.,0.9360244870185852,0.9205070734024048,0.928200900554657,0.9430662393569946,0.9561454653739929,0.949560821056366
285,Später wurde er zum Addenbrooke's Hospital in Cambridge verlegt.,Er wurde infolgedessen in das Addenbrooke’s Hospital in Cambridge verlegt.,Er wurde anschließend ins Addenbrooke's Hospital in Cambridge versetzt.,0.9312270283699036,0.9069264531135559,0.9189161062240601,0.9472472071647644,0.9472472071647644,0.9472472071647644
286,"Seitdem ist Adekoya im Edinburgh Sheriff Court angeklagt, ihr Sohn zu ermorden.",Adekoya wurde in der Zwischenzeit vor dem Edinburgh Sheriff Court wegen Mordes an ihrem Sohn angeklagt.,"Adekoya befindet sich seitdem vor dem Edinburgh Sheriff Court, angeklagt, ihren Sohn ermordet zu haben.",0.869866669178009,0.8561150431632996,0.8629360198974609,0.9225819110870361,0.9051418304443359,0.9137786626815796
287,"Sie befindet sich im Gefängnis angesichts der Anklage und des Prozesses, aber alle Beweise für die Augenzeugen können enttäuscht werden","Sie befindet sich bis zur Anklageerhebung und Verhandlung in Untersuchungshaft, doch Aussagen von Augenzeugen könnten verfälscht sein, da ihr Bild weithin veröffentlicht wurde.","Sie befindet sich in Untersuchungshaft in Erwartung der Anklage und des Prozesses, aber jede Zeugenaussage könnte belastet sein, da ihr Bild weit verbreitet wurde.",0.7666555643081665,0.7554243803024292,0.760998547077179,0.819247841835022,0.7998142242431641,0.8094143867492676
288,"Dies ist in anderen Teilen des Vereinigten Königreichs üblich, aber die schottische Justiz funktioniert anders, und Gerichte haben die Veröffentlichung von Fotos als","Dies ist anderenorts in Großbritannien gängige Praxis, aber die schottische Justiz arbeitet anders, und die Gerichte haben die Veröffentlichung von Fotos als potenziell schädlich erachtet.","Das ist anderswo im Vereinigten Königreich gängige Praxis, aber die schottische Justiz funktioniert anders, und die Gerichte haben die Veröffentlichung von Fotos als potenziell voreingenommen angesehen.",0.8784921169281006,0.7921358346939087,0.8330820202827454,0.9002763628959656,0.8167155981063843,0.8564626574516296
289,"Professor Pamela Ferguson von der Universität Dundee bemerkt: ""Journalisten scheinen eine gefährliche Linie zu gehen, wenn sie Fotos usw. von Ver","Professorin Pamela Ferguson von der University of Dundee merkt an: „Journalisten scheinen eine gefährliche Grenze zu überschreiten, wenn Sie Fotos usw. von Verdächtigen veröffentlichen.“","Professor Pamela Ferguson von der Universität Dundee bemerkt: ""Journalisten scheinen tatsächlich auf einem gefährlichen Grat zu wandeln, wenn sie Fotos usw. von Verdächtigen veröffentlichen.""",0.9109072685241699,0.8403040766716003,0.874182403087616,0.8956140279769897,0.8235935568809509,0.8580952882766724
290,"Das Crown Office, das für die Strafverfolgung zuständig ist, hat Journalisten darauf hingewiesen, dass zumindest bis zur Anklage keine weiteren Kommentare gemacht werden.","Das Crown Office, welches federführend bei der Strafverfolgung ist, hat Journalisten gegenüber angedeutet, das mindestens bis zur Anklage keine weiteren Kommentare mehr abgegeben werden.","Das Crown Office, das insgesamt für die Strafverfolgung verantwortlich ist, hat Journalisten mitgeteilt, dass bis zur Anklage keine weiteren Kommentare abgegeben werden.",0.9070122838020325,0.8615385890007019,0.8836908340454102,0.9463878870010376,0.9475358724594116,0.946961522102356
291,"Dem Leck zufolge wird sich das Dokument auf den Grenzstreit beziehen, den Palästina auf der Grundlage der Grenzen vor dem Mitte-Ost-Krieg von","Dem Leak zufolge bezieht sich das Dokument auf den Grenzstreit, in dem die Palästinenser ein Zurücksetzen der Grenzen in den Zustand vor dem Sechstagekrieg von 1967 fordern.","Das Dokument, so der Leak, wird sich auf den Grenzstreit beziehen, den Palästina basierend auf den Grenzen vor dem Nahostkrieg von 1967 möchte.",0.8294122815132141,0.7940487861633301,0.8113454580307007,0.8469103574752808,0.8168397545814514,0.8316032886505127
292,"Andere Themen, die angeblich behandelt werden, sind der künftige Staat Jerusalem, der sowohl für die Nationen heilig ist, als auch die Frage des Jordantals","Andere Themen, die angeblich abgedeckt sind, umfassen die Zukunft von Jerusalem, das beiden Nationen heilig ist, und das Problem des Jordantals.","Andere behandelte Themen umfassen Berichten zufolge den zukünftigen Status von Jerusalem, das sowohl für beide Nationen heilig ist, sowie die Frage des Jordanttals.",0.8362516164779663,0.8522512912750244,0.8441756367683411,0.8308231830596924,0.8207896947860718,0.8257759213447571
293,"Israel verlangt eine fortgesetzte militärische Präsenz im Tal für zehn Jahre, sobald ein Abkommen unterzeichnet wurde, während die PA zustimm","Israel verlangt  eine Militärpräsenz im Jordantal von zehn Jahren ab der Unterzeichnung der Vereinbarung, die Palästinenserbehörde hingegen will eine solche Präsenz nur für fünf Jahre akzeptieren.","Israel verlangt eine anhaltende Militärpräsenz im Tal für zehn Jahre, sobald ein Abkommen unterzeichnet wird, während die palästinensische Autonomiebehörde zustimmt, diese Präsenz nur für fünf Jahre zu belassen.",0.7570915222167969,0.7401853799819946,0.7485430240631104,0.884568452835083,0.8087388277053833,0.8449557423591614
294,"Die Shooter in der zusätzlichen Schädlingsbekämpfungsstudie sollten eng von Rangern überwacht werden, da die Probe überwacht und ihre Wirk","Die Schützen des begleitenden Versuchs zur Eindämmung der Plage sollten eng von Rangern beaufsichtigt werden, da der Versuch überwacht und seine Wirksamkeit beurteilt wurde.","Die Schützen im ergänzenden Versuch zur Schädlingsbekämpfung sollten von Rangern eng überwacht werden, da der Versuch überwacht und seine Wirksamkeit bewertet wurde.",0.762380063533783,0.7495297193527222,0.7559003233909607,0.843535840511322,0.8161945343017578,0.8296399116516113
295,In einer Partnerschaft von NPWS und der Sporting Shooters Association of Australia (NSW) Inc wurden qualifizierte Freiwillige im Rahmen des Jagdprogramms der Sporting,Im Rahmen einer Partnerschaft zwischen NPWS und der Sporting Shooters Association of Australia (NSW) Inc. wurden im Rahmen des Jagdprogramms der Sporting Shooters Association qualifizierte Freiwillige rekrutiert.,In einer Partnerschaft zwischen NPWS und der Sporting Shooters Association of Australia (NSW) Inc. wurden qualifizierte freiwillige Helfer im Rahmen des Jagdprogramms der Sporting Shooters Association rekrutiert.,0.9218825101852417,0.8774605393409729,0.8991231322288513,0.9316170811653137,0.8750017881393433,0.902422308921814
296,"Nach Mick O'Flynn, dem amtierenden Direktor Park Conservation and Heritage bei der NPWS, wurden die vier Schützen, die für den ersten Schieß","Laut Mick O‘Flynn, dem geschäftsführenden Direktor von Park Conservation and Heritage im NPWS, erhielten die vier für die erste Jagdoperation ausgewählten Schützen umfassenden Sicherheits- und Trainingsunterricht.","Laut Mick O'Flynn, dem kommissarischen Direktor für Parkschutz und -erbe bei NPWS, erhielten die vier Schützen, die für die erste Schießoperation ausgewählt wurden, umfassende Sicherheits- und Ausbildungsanweisungen.",0.8350690603256226,0.763218343257904,0.7975286841392517,0.8443782329559326,0.7602406144142151,0.8001036047935486
297,Martelly schwor gestern in einem neuen Provisorischen Wahlrat (CEP) von neun Mitgliedern.,Martelly hat gestern eine neue Provisorische Wahlkommission (CEP) mit neun Mitgliedern vereidigt.,Martelly vereidigte gestern einen neuen vorläufigen Wahlrat (CEP) mit neun Mitgliedern.,0.8804494738578796,0.878718912601471,0.8795833587646484,0.9000649452209473,0.9012241363525391,0.9006441831588745
298,Es ist Martellys fünftes CEP in vier Jahren.,Es ist Martellys fünftes CEP innerhalb von vier Jahren.,Es ist Martellys fünfter CEP in vier Jahren.,0.9646158218383789,0.9481667280197144,0.956320583820343,0.9842616319656372,0.9842616319656372,0.9842616319656372
299,"Im vergangenen Monat empfahl eine Präsidentschaftskommission den Rücktritt des vorherigen Europäischen Parlaments als Teil eines Maßnahmenpakets, das das Land",Letzten Monat empfahl eine Präsidialkommission den Rücktritt des vorherigen CEP als Teil des Maßnahmenpakets zur Lenkung des Landes in Richtung Neuwahlen.,"Im letzten Monat empfahl eine Präsidialkommission den Rücktritt des vorherigen CEP als Teil eines Maßnahmenpakets, um das Land auf neue Wahlen zuzubewegen.",0.8305373191833496,0.810757577419281,0.8205282092094421,0.8565099835395813,0.7972636818885803,0.825825572013855
300,"Die Kommission war Martellys Reaktion auf weit verbreitete Proteste gegen das Regime, die im Oktober begannen.","Die Kommission war Martellys Antwort auf die weitverbreiteten regimekritischen Proteste, die im Oktober begannen.","Die Kommission war Martellys Antwort auf die weit verbreiteten Anti-Regime-Proteste, die im Oktober begonnen hatten.",0.9197039604187012,0.9063253998756409,0.912965714931488,0.9247816205024719,0.9006602764129639,0.9125615954399109
301,"Die manchmal gewalttätigen Proteste wurden durch das Scheitern von Wahlen ausgelöst, die einige seit 2011 fällig sind.","Auslöser für die teils gewalttätigen Proteste war die nicht erfolgte Durchführung von Wahlen, von denen einige seit 2011 anstehen.","Die teilweise gewalttätigen Proteste wurden durch das Versäumnis ausgelöst, Wahlen abzuhalten, die teilweise seit 2011 fällig sind.",0.8404470682144165,0.8374900817871094,0.8389659523963928,0.9164078831672668,0.880813479423523,0.8982581496238708
302,"Etwa 60 Fälle fehlerhafter iPod-Überhitzung wurden gemeldet, was insgesamt sechs Brände verursachte und vier Personen geringfügige Verbrenn",Es wurden über 60 Fälle von Überhitzung bei defekten iPods gemeldet. Insgesamt wurden dadurch sechs Brände ausgelöst und vier Personen haben leichte Verbrennungen erlitten.,"Es wurden etwa 60 Fälle von überhitzenden iPods gemeldet, die zu insgesamt sechs Bränden führten und vier Personen leichte Verbrennungen zufügten.",0.7957739233970642,0.7917625904083252,0.7937631607055664,0.8054146766662598,0.8020875453948975,0.8037476539611816
303,"Japans Ministerium für Wirtschaft, Handel und Industrie (METI) sagte, dass es sich von 27 Unfällen im Zusammenhang mit den Geräten bewusst war.","Das japanische Ministerium für Wirtschaft, Handel und Industrie (METI) gab an, dass ihm 27 Unfälle im Zusammenhang mit den Geräten bekannt waren.","Das japanische Ministerium für Wirtschaft, Handel und Industrie (METI) hat mitgeteilt, dass es von 27 Unfällen im Zusammenhang mit den Geräten Kenntnis hatte.",0.9126163721084595,0.9272656440734863,0.9198826551437378,0.9392500519752502,0.941884458065033,0.9405654072761536
304,"Letzte Woche kündigte METI an, dass Apple es über 34 weitere Überhitzungsfälle informiert hatte, die das Unternehmen als ""nicht schwerwiegend""","""Letzte Woche gab das METI bekannt, dass es von Apple über 34 weitere Vorfälle von Überhitzung informiert worden war, die das Unternehmen als „nicht schwerwiegend"""" bezeichnete.""","In der vergangenen Woche gab METI bekannt, dass Apple es über 34 zusätzliche Überhitzungsfälle informiert hatte, die das Unternehmen als ""nicht schwerwiegend"" einstufte.",0.8855211138725281,0.842766523361206,0.8636149168014526,0.918837308883667,0.8858652114868164,0.9020500779151917
305,"Das Ministerium antwortete, indem es Apples Verschiebung des Berichts als ""echten Bedauern"" bezeichnete.","Das Ministerium reagierte, indem es die Verschiebung des Berichts durch Apple als „wirklich bedauerlich“ bezeichnete.","Das Ministerium reagierte, indem es Apples Verschiebung des Berichts als ""wirklich bedauerlich"" bezeichnete.",0.8962084054946899,0.8889038562774658,0.8925411701202393,0.9339639544487,0.9349988102912903,0.9344810843467712
306,Das Erdbeben hat Mariana um 07:19 Uhr lokale Zeit (09:19 Uhr GMT Freitag) getroffen.,Das Erdbeben erschütterte Mariana um 07:19 Uhr Ortszeit (21:19 GMT am Freitag).,Das Erdbeben traf Mariana um 07:19 Uhr Ortszeit (09:19 Uhr GMT am Freitag).,0.9164654016494751,0.894120454788208,0.9051550626754761,0.937860369682312,0.9397199153900146,0.9387892484664917
307,"Das Amt für Notfallbewältigung im Norden von Marianas hat erklärt, dass es in der Nation keine Schäden gemeldet habe.","Das Amt für Katastrophenschutz der nördlichen Marianen sagte, dass im Land keine Schäden gemeldet wurden.","Das Notfallmanagementbüro der Nordmarianen erklärte, dass keine Schäden im Land gemeldet wurden.",0.8393757343292236,0.8718278408050537,0.8552940487861633,0.8063218593597412,0.8272624611854553,0.8166579604148865
308,"Auch das Pacific Tsunami Warning Center sagte, dass es keine Tsunami-Indikation gab.","Auch hatte das Pacific Tsunami Warning Center erklärt, dass es keine Hinweise auf einen Tsunami gab.","Das Pacific Tsunami Warning Center gab ebenfalls an, dass es keine Hinweise auf einen Tsunami gab.",0.9076756238937378,0.9027126431465149,0.9051873087882996,0.9097043871879578,0.9011913537979126,0.905427873134613
309,"Ein ehemaliger philippinischer Polizist hat Hongkong-Touristen als Geisel gehalten, indem er in Manila, der Hauptstadt der Philippine","Ein ehemaliger philippinischer Polizist hat Touristen aus Hongkong als Geiseln genommen, indem er ihren Bus in Manila, der Hauptstadt der Philippinen, entführte.","Ein ehemaliger philippinischer Polizist hat Touristen aus Hongkong als Geiseln genommen, indem er ihren Bus in Manila, der Hauptstadt der Philippinen, entführt hat.",0.8928083181381226,0.8421919941902161,0.8667617440223694,0.8891487121582031,0.842430591583252,0.8651594519615173
310,Rolando Mendoza feuerte sein M16-Gewehr auf die Touristen.,Rolando Mendoza schoss mit seinem M16-Gewehr auf die Touristen.,Rolando Mendoza schoss mit seinem M16-Gewehr auf die Touristen.,0.95872962474823,0.9474068284034729,0.9530345797538757,0.95872962474823,0.9474067687988281,0.9530345797538757
311,Mehrere Geiseln wurden gerettet und bislang wurden mindestens sechs Tote bestätigt.,Mehrere Geiseln wurden gerettet und es gibt bisher mindestens sechs bestätigte Tote.,"Mehrere Geiseln wurden gerettet, und bisher sind mindestens sechs Todesopfer bestätigt.",0.955927848815918,0.9385862350463867,0.9471777081489563,0.9583886861801147,0.9424344897270203,0.9503446817398071
312,"Sechs Geiseln, darunter die Kinder und ältere Menschen, wurden früh freigelassen, ebenso wie die philippinischen Fotografen.","Sechs Geiseln, darunter die Kinder und Ältere, wurden, wie auch die philippinischen Fotografen, frühzeitig freigelassen.","Sechs Geiseln, darunter Kinder und ältere Menschen, wurden frühzeitig freigelassen, ebenso wie die philippinischen Fotografen.",0.933967113494873,0.923795223236084,0.9288532733917236,0.983324408531189,0.9865516424179077,0.9849353432655334
314,Liggins folgte in den Spuren seines Vaters und begann eine Karriere in der Medizin.,Liggins trat in die Fußstapfen seines Vaters und schlug eine medizinische Karriere ein.,Liggins trat in die Fußstapfen seines Vaters und begann eine Karriere in der Medizin.,0.8909986019134521,0.8642722368240356,0.8774319887161255,0.945307731628418,0.9226726293563843,0.933853030204773
315,Er studierte obstetricianisch und begann 1959 an der National Women's Hospital in Auckland zu arbeiten.,Er machte eine Ausbildung als Entbindungsarzt und nahm 1959 seine Arbeit im National Women's Hospital in Auckland auf.,Er absolvierte eine Ausbildung als Geburtshelfer und begann 1959 im National Women's Hospital in Auckland zu arbeiten.,0.8522516489028931,0.8400622606277466,0.8461130857467651,0.899083137512207,0.8918455243110657,0.8954497575759888
316,"Während er im Krankenhaus arbeitete, begann Liggins während seiner Freizeit frühzeitige Arbeit zu untersuchen.","Während seiner Arbeit im Krankenhaus begann Liggins in seiner Freizeit damit, vorzeitige Wehen zu untersuchen.","Während seiner Arbeit im Krankenhaus begann Liggins in seiner Freizeit, Frühgeburten zu untersuchen.",0.9101396799087524,0.8948469758033752,0.9024285078048706,0.8916453123092651,0.8677981495857239,0.8795600533485413
317,"Seine Forschung hat gezeigt, dass es, wenn ein Hormon verabreicht wird, die fötale Reife des Babys beschleunigen würde.","Seine Forschung zeigte, dass die Anwendung eines Hormons die Lungenreifung des Fötus beschleunigte.","Seine Forschung zeigte, dass die Verabreichung eines Hormons die Lungenreifung des Fötus beschleunigen würde.",0.814875066280365,0.8556724786758423,0.8347756266593933,0.8511934280395508,0.8692547082901001,0.8601292371749878
318,"Xinhua berichtete, dass staatliche Ermittlungen am Mittwoch zwei'schwarze Box'-Flugschreiber retten.","Xinhua berichtete, dass Ermittler der Regierung am Mittwoch zwei „Black Box“-Flugschreiber  geborgen haben.","Die Xinhua berichtete, dass Regierungsuntersucher am Mittwoch zwei 'schwarze Kästen' Flugdatenschreiber sichergestellt haben.",0.9211667776107788,0.8904730081558228,0.9055598974227905,0.8978745341300964,0.8715445399284363,0.8845136165618896
319,Auch andere Kämpfer würdigten Luna.,Ringer-Kollegen zollten Luna ebenfalls Tribut.,Mitstreiter im Wrestling ehrten ebenfalls Luna.,0.7769849896430969,0.764258623123169,0.7705692648887634,0.7632478475570679,0.767458438873291,0.7653473615646362
320,"Tommy Dreamer sagte: ""Luna war die erste Königin von Extreme, mein erster Manager, Luna verstarb an der Nacht von zwei Monden.","""Tommy Dreamer sagte: """"Luna war die erste Königin der Extreme. Meine erste Managerin. Luna starb in der Nacht der zwei Monde. Sehr einzigartig, genau wie sie. Eine starke Frau.""""""","Tommy Dreamer sagte: „Luna war die erste Königin der Extreme. Meine erste Managerin. Luna ist in der Nacht der zwei Monde verstorben. Ziemlich einzigartig, genau wie sie. Eine starke Frau.“",0.8870828151702881,0.7936038970947266,0.8377436995506287,0.8919556140899658,0.803300142288208,0.8453097343444824
321,"Dustin ""Goldust"" Runnels sagte: ""Luna war so freakisch wie ich...vielleicht noch mehr...liebt sie und wird sie vermissen...",Dustin „Goldust“ Runnels gab folgenden Kommentar ab: „Luna war genauso verrückt wie ich ... vielleicht sogar noch verrückter ... ich liebe sie und werde sie vermissen ... hoffentlich ist sie an einem besseren Ort.“,"Dustin ""Goldust"" Runnels kommentierte: „Luna war so freaky wie ich... vielleicht sogar mehr... ich liebe sie und werde sie vermissen... hoffentlich ist sie an einem besseren Ort.“",0.8643087148666382,0.8073197603225708,0.8348428010940552,0.9336528778076172,0.8777198791503906,0.9048227667808533
322,"Von 1.400 Menschen, die vor den Bundeswahlen 2010 befragt wurden, wuchsen diejenigen, die sich gegen Australien als Republik aussprechen, seit","Von den 1.400 Personen, die vor den Bundeswahlen 2010 befragt wurden, hat der Anteil derjenigen, die sich dagegen aussprechen, dass Australien zur Republik wird, seit 2008 um 8 Prozent zugenommen.","Von 1.400 Befragten vor der Bundeswahl 2010 ist der Anteil derjenigen, die sich gegen eine Republik Australien aussprechen, seit 2008 um 8 Prozent gestiegen.",0.883908212184906,0.8229426145553589,0.8523366451263428,0.8389971256256104,0.8037607669830322,0.8210009932518005
323,"Ministerpräsidentin Julia Gillard behauptete während des Wahlkampfes der Bundestagswahlen 2010, dass sie glaubte, dass Australien am Ende","Die vorübergehend amtierende Premierministerin Julia Gillard erklärte während des Wahlkampfes für die Bundeswahl 2010, dass ihrer Meinung nach Australien am Ende der Herrschaft von Königin Elizabeth II eine Republik werden sollte.","Die amtierende Premierministerin Julia Gillard erklärte während des Wahlkampfs der Bundeswahlen 2010, dass sie der Meinung sei, Australien sollte am Ende der Herrschaft von Königin Elizabeth II. eine Republik werden.",0.8284026384353638,0.7635897397994995,0.7946768999099731,0.8611103296279907,0.7951648235321045,0.8268247246742249
324,"34 % der Wähler teilen diese Ansicht, wobei Königin Elizabeth II der letzte Monarch aus Australien sein will.","34 Prozent der Befragten teilen diese Ansicht und wollen, dass Elisabeth II. die letzte australische Monarchin ist.","34 Prozent der Befragten teilen diese Ansicht und wünschen sich, dass Königin Elizabeth II. der letzte Monarch Australiens ist.",0.8819932341575623,0.8683634996414185,0.8751252889633179,0.9064733982086182,0.8688513040542603,0.8872637748718262
325,"Auf der extremen Seite der Umfrage glauben 29 Prozent der Befragten, dass Australien so schnell wie möglich eine Republik werden sollte, während 31 Prozent glauben,","29 Prozent der Befragten gaben an, Australien solle so schnell wie möglich eine Republik werden, während 31 Prozent der Meinung sind, Australien solle niemals eine Republik werden.","Am extremen Ende der Umfrage glauben 29 Prozent der Befragten, dass Australien so schnell wie möglich eine Republik werden sollte, während 31 Prozent der Meinung sind, dass Australien niemals eine Republik werden sollte.",0.8292455673217773,0.8536058664321899,0.841249406337738,0.9015088081359863,0.8883989453315735,0.8949058651924133
326,"Der olympische Goldmedailler musste im 100 m und 200 m Freestyle und in drei Relais bei den Commonwealth Games schwimmen, aber wegen","Der Goldmedaillengewinner bei olympischen Spielen sollte bei den Commonwealth Games in den Disziplinen 100 m und 200 m Freistil sowie in drei Lagenstaffeln schwimmen, aber wegen seiner vielen Beschwerden wurde seine Fitness angezweifelt.","Der olympische Goldmedaillengewinner sollte in den 100 m und 200 m Freistil sowie in drei Staffeln bei den Commonwealth Games schwimmen, aber aufgrund seiner Beschwerden steht seine Fitness in Frage.",0.8561972379684448,0.7508072853088379,0.800046443939209,0.8847506642341614,0.7965877056121826,0.83835768699646
327,"Er war nicht in der Lage, die Medikamente zu nehmen, die nötig sind, um seine Schmerzen zu überwinden, da sie von den Spielen verboten sind.","Er war nicht dazu in der Lage, die benötigten Medikamente einzunehmen, um seinen Schmerz zu überwinden, da sie bei den Commonwealth Games verboten sind.","Er konnte die Medikamente, die er zur Linderung seiner Schmerzen benötigt, nicht einnehmen, da sie von den Spielen ausgeschlossen sind.",0.882349967956543,0.8941807746887207,0.8882259726524353,0.8150284290313721,0.855924129486084,0.8349758386611938
328,"Curtis Cooper, Mathematiker und Computerwissenschaftler an der University of Central Missouri, hat am 25. Januar die größte bekannte Hauptzahl entdeckt.","Am 25. Januar entdeckte Curtis Cooper, ein Mathematiker und Informatik-Professor an der University of Central Missouri, die größte bekannte Primzahl.","Curtis Cooper, ein Mathematiker und Professor für Informatik an der Universität von Zentral-Missouri, hat am 25. Januar die bisher größte bekannte Primzahl entdeckt.",0.8880972862243652,0.8684306144714355,0.8781538009643555,0.9259929060935974,0.8876228928565979,0.9064019918441772
329,Mehrere Leute haben die Entdeckung Anfang Februar mit verschiedenen Hardware und Software überprüft und es wurde am Dienstag angekündigt.,Zahlreiche Personen bestätigten die Entdeckung mittels unterschiedlicher Hardware und Software Anfang Februar und am Dienstag wurde sie bekanntgegeben.,"Mehrere Personen bestätigten die Entdeckung bis Anfang Februar mit verschiedenen Hardware- und Softwarekonfigurationen, und sie wurde am Dienstag bekannt gegeben.",0.844357967376709,0.8782519102096558,0.8609714508056641,0.858812153339386,0.8628989458084106,0.8608506917953491
330,"Kometen könnten möglicherweise eine Quelle der Wasserzufuhr auf die Erde gewesen sein, zusammen mit organischer Materie, die Proteine bilden und das Leben unterstützen kann.","Kometen waren möglicherweise eine Quelle für die Wasserversorgung der Erde, zusammen mit organischer Materie, die Proteine bilden und Leben ermöglichen kann.","Kometen könnten möglicherweise eine Quelle für die Wasserversorgung der Erde gewesen sein, zusammen mit organischen Stoffen, die Proteine bilden und Leben unterstützen können.",0.923480749130249,0.9480913281440735,0.9356242418289185,0.9366872310638428,0.9430562257766724,0.9398609399795532
331,"Wissenschaftler hoffen, zu verstehen, wie sich Planeten bilden, insbesondere wie sich die Erde gebildet hat, da Kometen vor langer Zeit mit der Erde","Da Kometen vor langer Zeit mit der Erde zusammenprallten, versprechen sich die Wissenschaftler Einblicke, wie Planeten, insbesondere die Erde, entstehen.","Wissenschaftler hoffen zu verstehen, wie Planeten entstehen, insbesondere wie die Erde entstanden ist, da Kometen vor langer Zeit mit der Erde kollidierten.",0.7933696508407593,0.780454158782959,0.7868589162826538,0.9082344770431519,0.8993707895278931,0.9037809371948242
332,"Cuomo, 53, begann Anfang dieses Jahres seinen Gouverneur und unterzeichnete im letzten Monat einen Gesetzentwurf, der die gleichgeschl",Cuomo (53) trat sein Gouverneursamt früher in diesem Jahr an und unterzeichnete letzten Monat einen Gesetzentwurf zur Legalisierung der gleichgeschlechtlichen Eheschließung.,"Cuomo, 53, trat die Governorship Anfang dieses Jahres an und unterzeichnete im letzten Monat ein Gesetz, das die gleichgeschlechtliche Ehe legalisiert.",0.803866446018219,0.7677825689315796,0.7854102849960327,0.8502177000045776,0.8205769062042236,0.8351343870162964
333,"Er sprach von den Gerüchten als ""politisches Chatter und Schweigen"".",Er bezeichnete die Gerüchte als „politisches Geschwätz und Albernheit“.,"Er bezeichnete die Gerüchte als ""politisches Geschwätz und Unsinn"".",0.8432912826538086,0.8406590223312378,0.841973066329956,0.8797178864479065,0.8827621936798096,0.8812374472618103
334,"Man spekuliert, dass er 2016 für den Präsidenten kandidieren würde.","Es wird spekuliert, dass er sich 2016 um das Amt des Präsidenten bewerben könnte.","Er wird spekuliert, 2016 für das Amt des Präsidenten zu kandidieren.",0.8988216519355774,0.8794622421264648,0.8890365958213806,0.8954663276672363,0.8923379182815552,0.8938993811607361
335,"NextGen ist ein System, das von der FAA behauptet wird, es Flugzeugen ermöglichen würde, kürzere Strecken zu fliegen, jährlich Millionen von Liter","NextGen ist ein System, von dem die FAA behauptet, dass es Flugzeugen erlauben würde, kürzere Strecken zu fliegen und jedes Jahr Millionen Gallonen an Treibstoff zu sparen und die Kohlenstoffemissionen zu reduzieren.","NextGen ist ein System, das die FAA behauptet, würde es Flugzeugen ermöglichen, kürzere Strecken zu fliegen und Millionen von Gallonen Treibstoff pro Jahr zu sparen sowie die Kohlenstoffemissionen zu reduzieren.",0.8887346982955933,0.7949999570846558,0.8392581939697266,0.8962622284889221,0.7988911867141724,0.8447801470756531
336,"Es verwendet Satelliten-Technologie im Gegensatz zu älteren Bodenradar-Technologien, um Fluglotsen die Möglichkeit zu geben, Flugzeuge mit größerer Präzision zu","Es greift auf satellitenbasierte Technologie statt der älteren Technologie auf der Basis von Bodenradar zurück, um den Fluglotsen die präzisere Lokalisierung von Flugzeugen zu ermöglichen und die Piloten mit genaueren Informationen zu versorgen.","Es verwendet satellitengestützte Technologien anstelle älterer, radarbasierter Technologien am Boden, um Luftverkehrsleitern zu ermöglichen, Flugzeuge mit größerer Präzision zu orten und den Piloten genauere Informationen zu geben.",0.8051614761352539,0.7654169797897339,0.7847863435745239,0.8305099010467529,0.7907907962799072,0.8101637959480286
337,"Es werden keine zusätzlichen Transporte aufgestellt, und in Wembley werden die Untergrundzüge nicht stoppen, und am Boden stehen Parkplätze und Park-and-Ride-",Es werden keine zusätzlichen Transportmittel eingerichtet und die oberirdischen Züge werden nicht in Wembley halten. Vor Ort sind keine Parkplätze oder Park-and-Ride-Anlagen verfügbar.,Es werden keine zusätzlichen Transportmittel eingesetzt und die Züge über der Erde halten nicht in Wembley. Parkplätze und Park-and-Ride-Einrichtungen sind vor Ort nicht verfügbar.,0.8400793075561523,0.8092321157455444,0.8243672847747803,0.8222141861915588,0.7974165081977844,0.809625506401062
338,"Die Befürchtungen des Mangels an Transporten haben die Möglichkeit erweckt, dass das Spiel ohne die Anhänger des Teams hinter verschlossenen Türen spielen würde","Mit der Sorge um mangelnde Transportmöglichkeiten wuchs die Wahrscheinlichkeit, dass das Spiel ohne die Fans der Mannschaft hinter verschlossenen Türen ausgetragen werden müsse.","Ängste vor mangelndem Transport erhöhten die Möglichkeit, dass das Spiel ohne die Anhänger des Teams hinter geschlossenen Türen ausgetragen werden müsste.",0.8168321847915649,0.792563259601593,0.8045147657394409,0.8370517492294312,0.8400474786758423,0.8385469317436218
