id,translated_france,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
244,"Environ trois minutes après le lancement, une caméra à bord a montré de nombreuses pièces de mousse isolante s'éloignant du réservoir de carburant.","Environ trois minutes après le lancement, une caméra embarquée montrait de nombreux morceaux de mousse isolante en train de se détacher du réservoir de carburant.","Environ 3 minutes après le lancement, une caméra embarquée a montré de nombreux morceaux de mousse d'isolation se détacher du réservoir de carburant.",0.9223666191101074,0.9099124670028687,0.9160971641540527,0.9355530738830566,0.9347195029258728,0.935136079788208
245,"Cependant, on croit qu'ils n'ont pas causé de dégâts à la navette.",On ne pense cependant pas qu'ils aient causé le moindre dégât à la navette.,"Cependant, on ne pense pas qu'ils aient causé des dommages à la navette.",0.907210111618042,0.910716712474823,0.9089599847793579,0.9263718128204346,0.9319419264793396,0.9291484951972961
246,"Le chef du programme de navette de la NASA, N. Wayne Hale Jr., a déclaré que la mousse était tombée « après le moment où nous sommes préocc","Le chef du programme de la navette de la NASA, N. Wayne Hale Jr., a dit que la mousse était tombée « après le temps qui nous préoccupe ».","Le responsable du programme de navette spatiale de la NASA, N. Wayne Hale Jr., a déclaré que la mousse était tombée ""après le moment qui nous préoccupe"".",0.9102867841720581,0.8997827768325806,0.9050043225288391,0.9092234969139099,0.8959263563156128,0.9025260210037231
247,"Cinq minutes après l'affichage, un vent commence à rouler, environ une minute plus tard, le vent atteint 70 km/h... puis la pluie vient,","Cinq minutes après le début de l'exposition, un vent se met à souffler pour atteindre, environ une minute plus tard, la vitesse de 70km/h... puis la pluie arrive, mais si forte et si grosse qu'elle frappe votre peau comme une aiguille, puis la grêle tombe du ciel, les gens paniquent, crient et se roulent dessus.","Cinq minutes après le début de l'exposition, le vent commence à se lever ; environ une minute plus tard, le vent atteint 70 km/h... puis la pluie arrive, si forte et si grosse qu'elle claque sur votre peau comme une aiguille, puis de la grêle tombe du ciel, les gens paniquent, crient et se bousculent les uns les autres.",0.8482378721237183,0.7341728806495667,0.7870942950248718,0.8781511187553406,0.7306531667709351,0.7976407408714294
248,"J'ai perdu ma sur et son ami, et il y avait deux personnes handicapées en fauteuil roulant, des gens qui","J'ai perdu ma sœur et son amie, et sur mon chemin, il y avait deux personnes handicapées en fauteuil roulant, des gens qui ne faisaient que sauter et les pousser », a déclaré Armand Versace.","« J'ai perdu ma sœur et son ami, et sur mon chemin, il y avait deux personnes handicapées en fauteuils roulants, les gens sautaient juste par-dessus et les poussaient », a déclaré Armand Versace.",0.8936734199523926,0.7736060619354248,0.8293164968490601,0.8721413612365723,0.7620062828063965,0.8133624792098999
249,La NHK a également indiqué que la centrale nucléaire Kashiwazaki Kariwa de la préfecture de Niigata fonctionnait normal,"La NHK a également fait savoir que la centrale nucléaire de Kashiwazaki Kariwa, dans la préfecture de Niigata, fonctionnait normalement.",NHK a également rapporté que la centrale nucléaire de Kashiwazaki Kariwa dans la préfecture de Niigata fonctionnait normalement.,0.9274801015853882,0.8989791870117188,0.9130072593688965,0.9317010641098022,0.9206530451774597,0.9261441230773926
250,Hokuriku Electric Power Co. n'a signalé aucun effet du tremblement de terre et que les réacteurs numéro 1 et 2,Hokuriku Electric Power Co. n'a signalé aucun effet du tremblement de terre et que les réacteurs numéro 1 et 2 de sa centrale nucléaire de Shika ont été arrêtés.,Hokuriku Electric Power Co. a signalé qu'il n'y avait eu aucun effet de la part du tremblement de terre et que les réacteurs numéro 1 et 2 de sa centrale nucléaire de Shika étaient arrêtés.,0.9310806393623352,0.8678967952728271,0.8983792066574097,0.9047521352767944,0.8217554688453674,0.861258864402771
251,On signale qu'environ 9 400 maisons de la région n'ont pas d'eau et environ 100 n'ont pas d'électricité.,"On signale qu'environ 9 400 habitations de la région sont privées d'eau, et qu'environ 100 sont privées d'électricité.",Il est rapporté qu'environ 9400 foyers dans la région sont sans eau et environ 100 sans électricité.,0.9097380638122559,0.9065462350845337,0.9081393480300903,0.8480647802352905,0.8746324777603149,0.8611437678337097
252,"Certaines routes ont été endommagées, le service ferroviaire a été interrompu dans les zones touchées et l'aéroport de Noto","Certaines routes ont été endommagées, le service ferroviaire a été suspendu dans les zones affectées, et l’aéroport de Noto de la préfecture d’Ishikawa est toujours fermé.","Certaines routes ont été endommagées, le service ferroviaire a été interrompu dans les zones touchées, et l'aéroport de Noto dans la préfecture d'Ishikawa reste fermé.",0.9232735633850098,0.842132031917572,0.8808380365371704,0.9475444555282593,0.8683903217315674,0.9062422513961792
253,Une bombe a explosé en dehors du bureau du gouverneur général.,Une bombe a explosé devant le bureau du gouverneur général.,Une bombe a explosé devant le bureau du gouverneur général.,0.9671893119812012,0.9758148193359375,0.9714829325675964,0.9671893119812012,0.9758148789405823,0.9714829921722412
255,"Certains rapports indiquent que le nombre de morts officielles est de huit, et les rapports officiels confirment que jusqu'à 30 ont été bless","Certains rapports portent le nombre officiel de morts à huit, et des rapports officiels confirment que jusqu'à 30 personnes ont été blessées ; mais les chiffres définitifs ne sont pas encore connus.","Certains rapports estiment le nombre officiel de morts à huit, et des rapports officiels confirment qu'environ 30 personnes ont été blessées ; mais les chiffres finaux ne sont pas encore connus.",0.8770521879196167,0.834175705909729,0.855076789855957,0.8658719658851624,0.8282333016395569,0.8466345071792603
256,L'acide cyanurique et la mélamine ont été trouvés dans des échantillons d'urine provenant de animaux de compagnie qui,De l'acide cyanurique et de la mélamine ont été découverts dans les échantillons d'urine prélevés sur les animaux domestiques qui sont morts après avoir ingéré de la nourriture pour animaux contaminée.,De l'acide cyanurique et de la mélamine ont été découverts dans les échantillons d'urine prélevés sur les animaux domestiques qui sont morts après avoir ingéré de la nourriture pour animaux contaminée.,0.9134195446968079,0.8245221376419067,0.8666971921920776,0.9134195446968079,0.8245221376419067,0.8666971921920776
257,"Les deux composés réagissent les uns avec les autres pour former des cristaux qui peuvent bloquer la fonction rénale, a déclaré des cherch","Les deux composés réagissent l'un avec l'autre pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré des chercheurs de l'université.","Les deux composés réagissent entre eux pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré des chercheurs de l'université.",0.9218040704727173,0.8959940671920776,0.9087157845497131,0.879063606262207,0.8813716173171997,0.8802160620689392
258,Les chercheurs ont observé des cristaux formés dans l'urine des chats par l'addition de mélamine et,"Les enquêteurs ont découvert que des cristaux s'étaient formés dans l'urine des chats en raison de la présence de ces substances supplémentaires, la mélamine et l'acide cyanurique.",Les chercheurs ont observé des cristaux formés dans l'urine des chats par l'ajout de mélamine et d'acide cyanurique.,0.8798651695251465,0.8123601675033569,0.8447661995887756,0.9514896273612976,0.9018659591674805,0.9260134100914001
259,La composition de ces cristaux correspond à celle de l'urine des animaux de compagnie touchés par la spectroscopie infrarouge (FTIR,La composition de ces cristaux correspond à ce qui est trouvé dans l’urine des animaux domestiques affectés lorsqu’on compare par spectroscopie infrarouge (IRTF).,"La composition de ces cristaux correspond à celle trouvée dans l'urine des animaux de compagnie touchés, lorsqu'elle est comparée par spectroscopie infrarouge (FTIR).",0.8649239540100098,0.8193095922470093,0.8414990901947021,0.9075983166694641,0.852022111415863,0.8789325952529907
260,"Je ne sais pas si vous le réalisez ou non, mais la plupart des marchandises d'Amérique centrale sont entrées dans ce pays en franchise de","Je ne sais pas si vous vous en rendez compte, mais la plupart des marchandises en provenance d'Amérique centrale sont entrées dans notre pays exonérées de taxes.","Je ne sais pas si vous en êtes conscient ou non, mais la plupart des marchandises d'Amérique centrale sontentrées dans ce pays en franchise de droits.",0.8803560137748718,0.8527148365974426,0.8663149476051331,0.9088611602783203,0.873134434223175,0.8906397223472595
261,"Pourtant, quatre-vingt-dix pour cent de nos marchandises ont été taxées au moyen de tarifs dans les pays d'Amérique centrale.","Pourtant, 80 % de nos marchandises étaient taxées par des droits de douane dans les pays d’Amérique centrale. Nous vous soignons.","Pourtant, quatre-vingts pour cent de nos biens étaient taxés par des droits de douane dans les pays d'Amérique centrale. Nous vous traitons.",0.823448896408081,0.8224628567695618,0.8229556083679199,0.8634971380233765,0.8433892130851746,0.8533247709274292
262,Cela ne me paraissait pas logique; il n'était certainement pas équitable.,Cela ne me semblait pas logique ; ce n'était certainement pas juste.,Cela ne me semblait pas logique ; ce n'était certainement pas juste.,0.9143538475036621,0.9405894875526428,0.9272861480712891,0.9143537282943726,0.940589427947998,0.9272860288619995
263,"Tout ce que je dis aux gens, c'est que vous nous traitez comme nous vous traitons.","Tout ce que je dis aux gens, c’est que vous nous traitez comme nous vous traitons.","Tout ce que je dis aux gens, c'est que vous nous traitez comme nous vous traitons.",0.9698771238327026,0.9698771238327026,0.9698771238327026,0.9999999403953552,0.9999999403953552,0.9999999403953552
264,Le gouverneur de la Californie Arnold Schwarzenegger a signé un projet de loi interdisant la vente ou la location de jeux vidéo violents à des mineurs,"Le gouverneur de Californie, Arnold Schwarzenegger, a promulgué une loi qui interdit la vente ou la location de jeux vidéo violents aux mineurs.","Le gouverneur de Californie, Arnold Schwarzenegger, a signé une loi interdisant la vente ou la location de jeux vidéo violents aux mineurs.",0.9164257049560547,0.9056763648986816,0.9110193252563477,0.9386609792709351,0.935232400894165,0.936943531036377
265,Le projet de loi exige que les jeux vidéo violents vendus dans l'État de Californie soient étiquetés avec une étiquette « 18 » e,Le projet de loi exige que les jeux vidéo violents vendus dans l'État de Californie soient étiquetés avec un autocollant portant la mention « 18 » et rend leur vente à un mineur passible d'une amende de 1000 dollars par infraction.,"Le projet de loi exige que les jeux vidéo violents vendus dans l'État de Californie soient étiquetés avec un autocollant indiquant ""18"" et rend leur vente à un mineur passible d'une amende de 1000 dollars par infraction.",0.9215892553329468,0.80193692445755,0.857609748840332,0.9174036979675293,0.7951204776763916,0.8518962860107422
266,"Le Directeur des poursuites publiques, Kier Starmer QC, a fait une déclaration ce matin annonçant la poursuite de Huhne et de","Le directeur des poursuites publiques, Kier Starmer QC, a fait une déclaration ce matin annonçant la poursuite de Huhne et Pryce.","Le Directeur des Poursuites Publiques, Kier Starmer QC, a fait une déclaration ce matin annonçant la poursuite de Huhne et Pryce.",0.9458351135253906,0.933332085609436,0.9395420551300049,0.9253170490264893,0.9030194282531738,0.9140322804450989
267,"Huhne a démissionné et il sera remplacé au Cabinet par le député Ed Davey. Norman Lamb, député, devrait prendre le poste de ministre des",Huhne a démissionné et il sera remplacé au sein du cabinet par le député Ed Davey. Le député Norman Lamb devrait prendre le poste de ministre des Affaires auquel Davey se désiste.,"Huhne a démissionné et il sera remplacé au Cabinet par Ed Davey, député. Norman Lamb, député, devrait prendre le poste de ministre des Affaires que Davey vacante.",0.9225534796714783,0.8811326026916504,0.9013674259185791,0.9379504323005676,0.8980838060379028,0.9175843000411987
268,Huhne et Pryce doivent comparaître devant le tribunal de la magistrature de Westminster le 16 février.,Huhne et Pryce doivent comparaître devant la Magistrates Court de Westminster le 16 février.,Huhne et Pryce doivent comparaître devant le tribunal des magistrats de Westminster le 16 février.,0.9523073434829712,0.9580683708190918,0.9551792144775391,0.9727805852890015,0.9787907600402832,0.9757764339447021
269,"Les morts étaient Nicholas Alden, 25 ans, et Zachary Cuddeback, 21 ans. Cuddeback avait été le conducteur.","Les victimes sont Nicholas Alden, 25 ans, et Zachary Cuddeback, 21 ans. Cuddeback était le conducteur.","Les victimes étaient Nicholas Alden, 25 ans, et Zachary Cuddeback, 21 ans. Cuddeback était le conducteur.",0.9765446186065674,0.9806990027427673,0.9786173701286316,0.9769729971885681,0.9815822243690491,0.979272186756134
270,Edgar Veguilla a reçu des blessures aux bras et à la mâchoire tandis que Kristoffer Schneider a subi une chirurgie,Edgar Veguilla a été blessé au bras et à la mâchoire tandis que Kristoffer Schneider a dû subir une chirurgie reconstructive pour son visage.,"Edgar Veguilla a reçu des blessures aux bras et à la mâchoire, tandis que Kristoffer Schneider a dû subir une chirurgie reconstructive pour son visage.",0.9226192235946655,0.8872214555740356,0.9045741558074951,0.9543702602386475,0.9042057394981384,0.9286109805107117
272,Schneider a témoigné au moyen d'un lien vidéo d'une base américaine dans son pays.,Schneider a témoigné par liaison vidéo depuis une base de l’USAF dans son pays.,Schneider a témoigné par vidéoconférence depuis une base de l'USAF dans sa patrie.,0.8750182390213013,0.8793638348579407,0.877185583114624,0.8398405909538269,0.8333779573440552,0.8365967869758606
273,"Au-delà de l'épreuve de mercredi, Carpanedo a participé à deux courses individuelles aux Championnats.","À part l'événement de mercredi, Carpanedo a participé à deux courses individuelles lors des Championnats.","Au-delà de l'événement de mercredi, Carpanedo a participé à deux épreuves individuelles lors des Championnats.",0.9337019920349121,0.9455320835113525,0.9395797848701477,0.9690370559692383,0.9662665128707886,0.9676498174667358
274,"Sa première a été le Slalom, où elle a remporté un Did Not Finish dans sa première course. 36 des 116 concurrents ont","Elle a d'abord participé au slalom, où elle a obtenu un « did not finish » (DNF) lors de sa première course. 36 des 116 concurrents ont obtenu le même résultat dans cette course.","Sa première épreuve était le slalom, où elle a obtenu un ""n'a pas terminé"" lors de sa première manche. 36 des 116 concurrentes ont eu le même résultat dans cette course.",0.8604094386100769,0.8005823493003845,0.829418420791626,0.8726623058319092,0.8250778913497925,0.8482032418251038
275,"Son autre course, le Giant Slalom, a fini en dixième dans le groupe d'assistance féminine avec un temps combiné de 4:","Son autre course, le slalom géant, lui a permis de terminer à la dixième place du groupe des femmes assises avec un temps combiné de 4:41.30, soit 2:11.60 minutes de moins que l'Autrichienne Claudia Loesch, arrivée première, et 1:09.02 minutes de moins que la Hongroise Gyöngyi Dani, arrivée neuvième.","Son autre course, le slalom géant, l'a vue terminer dixième dans le groupe féminin en assis avec un temps de course combiné de 4:41.30, soit 2:11.60 minutes plus lent que la première, l'Autrichienne Claudia Loesch, et 1:09.02 minutes plus lent que la neuvième, la Hongroise Gyöngyi Dani.",0.8515575528144836,0.6635019779205322,0.7458586692810059,0.8626917600631714,0.666343092918396,0.7519105672836304
276,Quatre skieurs du groupe d'assistance féminine n'ont pas terminé leurs pistes et 45 des 117 skieurs du Giant Slal,"Dans la catégorie des femmes en ski assis, quatre skieuses ne sont pas parvenues à terminer leur parcours ; en ce qui concerne le slalom géant, 45 skieuses sur un total de 117 dans cette course n'ont pas réussi à se classer.","Quatre skieuses dans le groupe des assis n'ont pas terminé leurs descentes, et 45 des 117 skieurs au total dans le slalom géant n'ont pas réussi à se classer dans la course.",0.7732647657394409,0.7207173109054565,0.7460668683052063,0.8410953283309937,0.8054348826408386,0.8228789567947388
277,La police de Madhya Pradesh a récupéré le ordinateur portable et le téléphone mobile volés.,La police du Madhya Pradesh a retrouvé l'ordinateur portable et le téléphone mobile volés.,La police du Madhya Pradesh a récupéré l'ordinateur portable et le téléphone mobile volés.,0.9371697306632996,0.9602160453796387,0.9485529065132141,0.9934689998626709,0.9884373545646667,0.9909467697143555
279,"Les accusés sont nommés Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar et Vishnu Kanjar.","Les accusés s'appellent Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar et Vishnu Kanjar.","Les accusés sont nommés Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar et Vishnu Kanjar.",0.9775310754776001,0.96888667345047,0.973189651966095,1.0,1.0,1.0
280,"Chandra Shekhar Solanki, directeur de la police, a déclaré que l'accusé comparaît devant le tribunal avec des visages couverts.","Chandra Shekhar Solanki, commissaire de police, a déclaré que les personnes accusées avaient le visage dissimulé lorsqu'elles ont comparu devant le tribunal.",Le commissaire de police Chandra Shekhar Solanki a déclaré que les accusés sont apparus au tribunal avec le visage couvert.,0.9044279456138611,0.8884550929069519,0.8963704109191895,0.8993535041809082,0.9157696962356567,0.9074873924255371
281,"Même si trois personnes se trouvaient à l'intérieur de la maison lorsque la voiture l'a touchée, aucun d'entre elles n'a","Bien que trois personnes aient été présentes dans la maison quand la voiture l'a percutée, aucune n'a été blessée.","Bien que trois personnes se trouvaient à l'intérieur de la maison au moment où la voiture a percuté celle-ci, aucune d'entre elles n'a été blessée.",0.8171741962432861,0.8243975639343262,0.8207700252532959,0.8905116319656372,0.8563098311424255,0.8730759620666504
282,"Toutefois, le conducteur a subi de graves blessures à la tête.","Cependant, le conducteur a été grièvement blessé à la tête.","Cependant, le conducteur a subi des blessures graves à la tête.",0.8763875365257263,0.8867436051368713,0.8815351128578186,0.9775525331497192,0.9775525331497192,0.9775525331497192
283,La route où l'accident s'est produit a été temporairement fermée tandis que les services d'urgence ont libéré le conducteur,La voie où l'accident a eu lieu a été temporairement barrée pour permettre aux services de secours d'extraire le conducteur de l'Audi TT rouge.,La route où l'accident s'est produit a été temporairement fermée pendant que les services d'urgence libéraient le conducteur de l'Audi TT rouge.,0.8412022590637207,0.8099215030670166,0.8252655863761902,0.9406108856201172,0.892501711845398,0.9159250259399414
284,Il a d'abord été hospitalisé à l'hôpital James Paget de Great Yarmouth.,Il a d'abord été hospitalisé à l'hôpital James Paget de Great Yarmouth.,Il a d'abord été hospitalisé à l'hôpital James Paget de Great Yarmouth.,1.0,1.0,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104
285,Il a ensuite été transféré à l'hôpital Addenbrooke à Cambridge.,Il a ensuite été transféré au centre hospitalier Addenbrooke's Hospital de Cambridge.,Il a ensuite été transféré à l'hôpital Addenbrooke à Cambridge.,0.942210853099823,0.9135626554489136,0.9276657104492188,1.0,1.0,1.0
286,Adekoya est depuis au tribunal de shérif d'Édimbourg accusé de meurtre de son fils.,Adekoya a depuis été inculpée pour le meurtre de son fils par le tribunal Sheriff Court d'Édimbourg.,"Adekoya a depuis comparu devant le tribunal des shérifs d'Édimbourg, accusée d'avoir tué son fils.",0.8668085336685181,0.8710644245147705,0.868931233882904,0.9197487831115723,0.8820066452026367,0.9004824161529541
287,"Elle est en garde à vue en attendant l'accusation et le procès, mais toute preuve de témoin oculaire peut être entachée","Elle se trouve en garde en vue en attendant sa mise en examen et son procès, mais les témoignages oculaires pourraient être compromis car son portrait a été très diffusé.","Elle est en détention en attente de mise en accusation et de procès, mais tout témoignage oculaire pourrait être altéré car son image a été largement publiée.",0.8114489316940308,0.7759833335876465,0.7933199405670166,0.8152108788490295,0.7988239526748657,0.8069341778755188
288,"C'est une pratique courante ailleurs au Royaume-Uni, mais la justice écossaise fonctionne différemment et les tribunaux ont","Il s'agit d'une pratique courante ailleurs au Royaume-Uni, mais la justice écossaise fonctionne différemment et les tribunaux ont considéré que la publication de photos était potentiellement préjudiciable.","C'est une pratique courante ailleurs au Royaume-Uni, mais la justice écossaise fonctionne différemment et les tribunaux considèrent la publication de photos comme potentiellement préjudiciable.",0.9053752422332764,0.8175839185714722,0.8592429161071777,0.9221566915512085,0.8356072902679443,0.8767512440681458
289,La professeure Pamela Ferguson de l'Université de Dundee note que « les journalistes semblent emprunter une ligne dangereuse si l'on publi,"La professeur Pamela Ferguson, de l’université de Dundee, note que « les journalistes semblent suivre une ligne dangereuse s’ils publient des photos, etc. de suspects ».","Le professeur Pamela Ferguson de l'Université de Dundee note que « les journalistes semblent effectivement marcher sur une ligne dangereuse en publiant des photos, etc., de suspects ».",0.8569538593292236,0.8047937750816345,0.8300551772117615,0.8583000302314758,0.8042185306549072,0.8303796648979187
290,"Le Bureau de la Couronne, qui est chargé d'ensemble des poursuites, a indiqué aux journalistes qu'aucune autre observation ne sera faite au","Le bureau du Procureur de la Couronne, qui est en charge de l’ensemble des poursuites, a précisé aux journalistes qu’aucun autre commentaire ne sera fait au moins jusqu’à la mise en accusation.","Le Crown Office, qui est responsable des poursuites, a indiqué aux journalistes qu'aucun autre commentaire ne sera fait, au moins jusqu'à l'inculpation.",0.8918116092681885,0.8114011287689209,0.8497082591056824,0.8690859079360962,0.8175262212753296,0.8425179719924927
291,"Le document, selon la fuite, renvoiera au différend sur les frontières, que la Palestine veut fonder sur les frontières avant la guerre du","D'après la fuite, le document portera sur le différend à la frontière que la Palestine revendique sur la base des frontières existantes avant la guerre du Moyen-Orient de 1967.","Le document, selon la fuite, fera référence au différend territorial, que la Palestine souhaite basé sur les frontières d'avant la guerre du Moyen-Orient de 1967.",0.8541759252548218,0.8050415515899658,0.8288812041282654,0.8815149068832397,0.8472470045089722,0.8640413284301758
292,"D'autres sujets traités seraient notamment le futur État de Jérusalem, qui est sacré pour les deux nations et la question de la v","Parmi les autres sujets abordés figurent le futur État de Jérusalem, qui est sacré pour les deux nations, et la question de la vallée du Jourdain.","D'autres sujets abordés incluraient apparemment l'avenir de Jérusalem, qui est sacrée pour les deux nations, ainsi que la question de la vallée du Jordan.",0.8967667818069458,0.8651848435401917,0.880692720413208,0.8877081871032715,0.8599042892456055,0.873585045337677
293,"Isral exige une présence militaire permanente dans la vallée pendant dix ans, une fois qu'un accord est signé, tandis que l'","Israël exige une présence militaire permanente dans la vallée pour une durée de dix années à compter de la signature d'un accord, tandis que l'Autorité palestinienne ne consent qu'à une durée de cinq ans.","Israël exige une présence militaire continue dans la vallée pendant dix ans une fois l'accord signé, tandis que l'AP accepte de ne laisser cette présence que pendant cinq ans.",0.8257120847702026,0.7640011310577393,0.7936587929725647,0.8425672054290771,0.8227110505104065,0.8325207233428955
294,"Les tireurs de l'essai supplémentaire de lutte contre les ravageurs devaient être étroitement surveillés par les éleveurs, car l","Les tireurs de l’essai supplémentaire de lutte contre les parasites devaient être étroitement surveillés par des rangers, car l’essai était contrôlé et son efficacité évaluée.","Les tireurs impliqués dans l'essai complémentaire de lutte antiparasitaire devaient être étroitement surveillés par des gardes, car l'essai était monitoring et son efficacité évaluée.",0.8983134031295776,0.8307909369468689,0.8632338047027588,0.8576885461807251,0.8054036498069763,0.8307242393493652
295,"En partenariat avec NPWS et la Sporting Shooters Association of Australia (NSW) Inc, des bénévoles qualifiés ont été recrutés dans le cadre du programme de","Dans le cadre d’un partenariat entre NPWS et le Sporting Shooters Association of Australia (NSW) inc., des bénévoles qualifiés ont été recrutés, dans le cadre du programme de chasse de la Sporting Shooters Association.","Dans le cadre d'un partenariat entre NPWS et l'Association des tireurs sportifs d'Australie (NSW) Inc, des bénévoles qualifiés ont été recrutés dans le cadre du programme de chasse de l'Association des tireurs sportifs.",0.9178014993667603,0.8714484572410583,0.8940246105194092,0.8947140574455261,0.8353501558303833,0.8640136122703552
296,"Selon Mick O'Flynn, directeur par intérim Conservation et patrimoine du parc au sein du NPWS, les quatre tireurs choisis pour la première","Selon Mick O'Flynn, responsable par intérim de la conservation du parc et du patrimoine au NPWS, les quatre tireurs désignés pour la première campagne d'abattage ont été dûment entraînés et formés aux consignes de sécurité.","Selon Mick O'Flynn, le directeur par intérim de la conservation des parcs et du patrimoine du NPWS, les quatre tireurs sélectionnés pour la première opération de tir ont reçu des instructions complètes en matière de sécurité et de formation.",0.89052414894104,0.7907028198242188,0.8376500606536865,0.8818633556365967,0.8059501051902771,0.8421995639801025
297,Martelly a juré dans un nouveau Conseil électoral provisoire (CEP) composé de neuf membres hier.,Martelly a intronisé hier un nouveau Conseil électoral provisoire (CEP) composé de neuf membres.,Martelly a prêté serment pour un nouveau Conseil Électoral Provisoire (CEP) composé de neuf membres hier.,0.9292250871658325,0.9242616891860962,0.9267367124557495,0.9507439732551575,0.931780219078064,0.9411665201187134
298,C'est la cinquième CEP de Martelly en quatre ans.,C’est le cinquième PEC de Martelly en quatre ans.,C'est le cinquième CEP de Martelly en quatre ans.,0.8936945199966431,0.8906255960464478,0.8921573758125305,0.9888922572135925,0.9888922572135925,0.9888922572135925
299,"Le mois dernier, une commission présidentielle a recommandé la démission du CEP dans le cadre d'un ensemble de mesures visant à orienter le pays vers de","Le mois dernier, une commission présidentielle a recommandé la dissolution du précédent CEP dans le cadre d’un ensemble de mesures visant à engager le pays sur la voie de nouvelles élections.","Le mois dernier, une commission présidentielle a recommandé la démission de l'ancien CEP dans le cadre d'un ensemble de mesures visant à faire avancer le pays vers de nouvelles élections.",0.9221689701080322,0.893006443977356,0.9073534607887268,0.9381968975067139,0.9079566597938538,0.9228291511535645
300,La commission a été la réponse de Martelly à des protestations anti-regime généralisées qui ont débuté en octobre.,Cette commission a été la réponse de Martelly aux vastes protestations contre le régime qui ont commencé en octobre.,La commission était la réponse de Martelly aux vastes manifestations anti-régime qui ont commencé en octobre.,0.9153457880020142,0.9340658187866211,0.9246110916137695,0.9102576375007629,0.9387335777282715,0.9242763519287109
301,"Les protestations parfois violentes ont été déclenchées par l'incapacité d'organiser des élections, certaines étant dues depuis 2011.","Ces protestations parfois violentes ont été déclenchées par l’absence d’élections, dont certaines devaient avoir lieu en 2011.","Les manifestations parfois violentes ont été déclenchées par l'échec à organiser des élections, certaines dues depuis 2011.",0.8526061773300171,0.8592536449432373,0.8559170365333557,0.9106059074401855,0.9455790519714355,0.927763044834137
302,"Environ 60 cas de surchauffe d'un iPod défectueux ont été signalés, ce qui a causé six incendies et","Environ 60 cas de surchauffe d’iPods défectueux ont été signalés, provoquant au total six incendies et laissant quatre personnes avec des brûlures mineures.","Environ 60 cas de dysfonctionnements d'iPods surchauffant ont été signalés, entraînant un total de six incendies et laissant quatre personnes avec des brûlures mineures.",0.8844273686408997,0.82091224193573,0.8514869809150696,0.8410055637359619,0.7876291275024414,0.8134427070617676
303,"Le Ministère japonais de l'économie, du commerce et de l'industrie (METI) a déclaré avoir été au courant de 27 accidents liés aux dispositif","Le ministère japonais de l'économie, du commerce et de l'industrie (METI) a déclaré qu'il avait eu connaissance de 27 accidents liés à ces appareils.","Le ministère japonais de l'Économie, du Commerce et de l'Industrie (METI) a déclaré qu'il était au courant de 27 accidents liés aux appareils.",0.9295032024383545,0.9121065139770508,0.9207226634025574,0.9331807494163513,0.9122747182846069,0.9226093888282776
304,"La semaine dernière, METI a annoncé qu'Apple l'avait informée de 34 incidents supplémentaires de surchauffe, que l'entreprise a qualifiés de","La semaine dernière, le METI a annoncé qu’Apple l’avait informé de 34 incidents de surchauffe supplémentaires, que la société a qualifiés de « non graves ».","La semaine dernière, le METI a annoncé qu'Apple l'avait informé de 34 incidents de surchauffe supplémentaires, que la société a qualifiés de « non graves ».",0.8973038792610168,0.8572364449501038,0.8768126368522644,0.943291425704956,0.9022014141082764,0.9222890138626099
305,Le ministère a répondu en qualifiant le report du rapport d'Apple « véritablement regrettable ».,Le ministère a réagi en qualifiant de « vraiment regrettable » l'ajournement du rapport par Apple.,"Le ministère a répondu en qualifiant le report du rapport d'Apple de ""vraiment regrettable"".",0.8823844790458679,0.8547888994216919,0.8683674931526184,0.9705686569213867,0.9705501198768616,0.9705594182014465
306,Le tremblement de terre a frappé Mariana à 7 h 19 heure locale (09 h 19 GMT vendredi).,Le tremblement de terre a frappé les Mariannes à 7 h 19 heure locale (21 h 19 GMT vendredi).,Le tremblement de terre a frappé Mariana à 07h19 heure locale (09h19 GMT vendredi).,0.9724751710891724,0.9564961194992065,0.9644194841384888,0.9738554954528809,0.9738554954528809,0.9738554954528809
307,Le bureau de gestion des urgences des Marianas du Nord a déclaré qu'il n'y avait pas de dommages signalés dans la nation.,Le Bureau de gestion des urgences des îles Mariannes du Nord a déclaré qu'aucun dégât n'avait été signalé dans ce pays.,Le bureau de gestion des urgences des Mariannes du Nord a déclaré qu'aucun dommage n'avait été signalé dans le pays.,0.8929547667503357,0.9013833999633789,0.8971492648124695,0.9161278009414673,0.9342238306999207,0.9250873327255249
