id,translated_chinese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
210,"患者曾去尼日利亚,",这名患者曾去过尼日利亚，当地曾出现数宗埃博拉病毒的病例。,患者曾去过尼日利亚，那儿出现了一些埃博拉病毒病例。,0.8907945156097412,0.6797043085098267,0.7710630893707275,0.9183223843574524,0.6982736587524414,0.7933217287063599
211,"医院遵循了控制感染的协议,包括将病人与其他人分开,以防止可能感染其他人.",医院遵循了感染控制规定，包括把患者与他人隔离，以防感染到其他人。,医院已遵循感染控制的流程，包括将患者与其他人分开，以防止可能对他人造成感染。,0.8797503709793091,0.900978147983551,0.8902376890182495,0.9108397364616394,0.8903524279594421,0.9004796147346497
212,"在""辛普森""之前,西蒙曾在多个节目上工作,",在出演《辛普森一家》前，西蒙曾在几个节目中担任过多种职位。,在《辛普森一家》之前，西蒙曾在各种节目中担任过多个职位。,0.8885233998298645,0.8238365650177002,0.8549582362174988,0.909953773021698,0.8571815490722656,0.8827796578407288
213,"在20世纪80年代,他曾参与出租车,欢呼和特雷西乌尔曼秀等节目.",20 世纪 80 年代，他在《出租车》、《欢呼》以及《特蕾西·厄尔曼秀》等节目工作。,在1980年代，他参与了《出租车》第， 《干杯》，以及《特雷西·乌尔曼秀》等节目。,0.8791102170944214,0.830074667930603,0.8538890480995178,0.8693809509277344,0.8114279508590698,0.839405357837677
214,"1989年,他帮助布鲁克斯和格鲁宁创建了辛普森剧,并负责聘请该节目的第一支写作团队.",1989 年，他与布鲁克斯和格罗宁一起创作了《辛普森一家》，并负责聘请了该剧的首支编剧团队。,在1989年，他与布鲁克斯和格雷宁一起创建了《辛普森一家》，并负责招聘了该节目第一组编剧。,0.9007704854011536,0.8714451193809509,0.8858652114868164,0.8807517290115356,0.8589863181114197,0.8697329163551331
215,"尽管他离开了节目,1993年,他仍然保持了执行制片人称号,并继续每季收取数亿美元的版权.",尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。,尽管在1993年退出了节目，他仍然保留了执行制作人的头衔，并继续每季获得数千万美元的版权费。,0.8972951769828796,0.8914439082145691,0.8943599462509155,0.9203149080276489,0.9007648825645447,0.9104350209236145
216,"据中国新华社报道,",早些时候，中国通讯社新华社报道了一架飞机已被劫持的新闻。,早些时候，中国新闻社新华社报道了一架飞机被劫持的消息。,0.8009144067764282,0.6222478151321411,0.7003660202026367,0.8051546812057495,0.6408233046531677,0.7136511206626892
217,"随后的报道称,该飞机收到了炸弹威胁,",随后的报道称，这架飞机受到炸弹威胁，被迫返回阿富汗，降落在坎大哈。,后来的报道称，这架飞机收到了炸弹威胁，随后被重新指引回到阿富汗，并在坎大哈降落。,0.9144631624221802,0.7530723810195923,0.825957715511322,0.931294322013855,0.7360052466392517,0.822212815284729
218,"据报道,飞机被拒绝紧急降落后被转移到阿富汗.",早些时候的报道称，这架飞机被拒绝在乌鲁木齐紧急降落后，已返回阿富汗。,早期报道称，这架飞机在乌鲁木齐被拒绝紧急着陆后，被迫返回阿富汗。,0.8651952147483826,0.7643856406211853,0.8116722702980042,0.836318850517273,0.766772985458374,0.8000373840332031
219,"伊朗航空事故是常见的,",空难在伊朗是司空见惯的事，这个国家的民用和军用飞机都已经老化，缺少维护。,在伊朗，航空事故很常见，原因是该国的机队老旧，民用和军用航空的维护都很差。,0.7406195998191833,0.6007413268089294,0.6633871793746948,0.8718963265419006,0.6644816398620605,0.7541882991790771
220,国际制裁意味着新飞机不能购买.,在国际制裁下，伊朗无法购买新的飞机。,国际制裁导致无法购买新飞机。,0.8374390602111816,0.7975220680236816,0.8169932961463928,0.8715648651123047,0.8829387426376343,0.8772149682044983
221,"警方直升机毁,造成3人死亡,",本周早些时候，一架警用直升机坠毁，事件造成 3 人死亡，3 人受伤。,本周早些时候，一架警用直升机坠毁，导致三人遇难，三人受伤。,0.8543151617050171,0.7167191505432129,0.7794916033744812,0.8095242977142334,0.7034927010536194,0.7527931928634644
222,"伊朗上个月遭遇了多年来最严重的空难, 一架飞机向亚美尼亚飞行,",上个月，伊朗一架飞往亚美尼亚的客机坠毁，机上 168 人遇难，这是伊朗多年来最惨烈的一起空难。,上个月，伊朗发生了近年来最严重的空难，一架前往亚美尼亚的客机坠毁，造成机上168人全部遇难。,0.8168039321899414,0.7728563547134399,0.7942227125167847,0.8791711926460266,0.7864634394645691,0.8302372694015503
223,"同月,另一个航班在马什哈德的跑道上毁,",同一个月，又有一架客机冲出马什哈德的跑道，撞上一堵墙，造成 17 人死亡。,同一个月，另一架客机在马什哈德的跑道上冲出，撞上了一堵墙，造成十七人遇难。,0.8304916620254517,0.7269936203956604,0.7753037810325623,0.8795084953308105,0.7308602333068848,0.7983236908912659
224,艾洛斯密斯已经取消了他们的巡回演唱会.,空中铁匠乐队已经取消了他们巡回演唱会的剩余场次。,艾 Aerosmith 已经取消了他们巡演的剩余演出。,0.8482145667076111,0.8029818534851074,0.8249786496162415,0.8194059729576111,0.8541402220726013,0.8364126086235046
225,乐队将在9月16日之前巡回美国和加拿大.,这支摇滚乐队原定在美国和加拿大巡演，一直持续到 9 月 16 日。,这支摇滚乐队原本计划在美国和加拿大巡演，直到9月16日。,0.8391480445861816,0.7565351724624634,0.7957030534744263,0.8432857394218445,0.7770847082138062,0.8088328838348389
226,首歌手斯蒂文·泰勒在8月5日表演时摔倒后受伤.,主唱史蒂芬·泰勒在 8 月 5 日的演出中从舞台跌落受伤，随后乐队取消了这次巡演。,他们取消了巡演，因为主唱史蒂文·泰勒在8月5日表演时从舞台上摔下来受伤。,0.8522800207138062,0.7593960762023926,0.8031615018844604,0.8781006336212158,0.7831072211265564,0.8278878331184387
227,"穆雷在两人都在比赛中每次服务之后,在平局中输掉了第一盘.",双方都保住了各自的每个发球局，之后穆雷在抢七局中输掉了第一盘。,穆雷在首盘比赛中以抢七落败，双方在这一盘中都保持了每一次发球。,0.7936460971832275,0.7818301320075989,0.7876938581466675,0.7447502613067627,0.7451921701431274,0.7449711561203003
228,"德尔波特罗在第二集中获得了早期优势,但这也需要在6-6后打平局.",德尔·波特罗（Del Potro）在第二盘刚开局时就占上风，但在比分达到 6-6 后就得进行抢七大战。,德尔波特罗在第二盘开始时占据了优势，但在打到6-6后，这一盘也需要通过抢七决胜。,0.7489725351333618,0.7014847993850708,0.7244512438774109,0.8440101742744446,0.7987961769104004,0.8207809925079346
229,"波特罗在此处接受了肩膀治疗,但成功恢复了比赛.",此时波特罗接受了肩膀治疗，但仍坚持继续比赛。,波特在这一阶段接受了肩部治疗，但最终还是成功回到了比赛中。,0.8421682715415955,0.8409886956214905,0.8415780663490295,0.8777057528495789,0.8152018785476685,0.845300018787384
230,节目开始于当地时间晚上8点30分 (UTC15点).,节目于当地时间晚上 8:30 (15.00 UTC) 开始。,该节目于当地时间晚上8:30开始（协调世界时15:00）。,0.8887253403663635,0.8708925247192383,0.8797186017036438,0.8619871139526367,0.8041704893112183,0.8320756554603577
231,"全国著名歌手向Shyam献唱了"""",或献身歌.",全国各地的著名歌手都唱祈祷歌献给 Shri Shyam。,全国著名歌手们向希里·夏姆的足下献上了拜颂歌曲或奉献歌曲。,0.7432555556297302,0.7734865546226501,0.7580698132514954,0.7830203771591187,0.7279118895530701,0.7544611692428589
232,"演唱家桑朱·斯尔玛开始了晚上,随后是贾克·乔德里.",当晚由歌手桑朱·沙玛（Sanju Sharma）开场演出，随后是贾伊·尚卡尔·乔杜里 （Jai Shankar Choudhary）出场。也演唱了 chhappan bhog 祈祷歌。歌手拉朱·坎戴尔瓦尔（Raju Khandelwal） 同他一起进行了表演。,歌手Sanju Sharma开启了这个晚上，接着是Jai Shankar Choudhary。他还演唱了chhappan bhog的佛教颂歌。歌手Raju Khandelwal在旁边伴唱。,0.8033336400985718,0.6514037251472473,0.7194349765777588,0.6946659684181213,0.6506589651107788,0.6719426512718201
233,"后来,拉克哈·辛格率领唱歌.",然后，拉卡·辛格带头唱了拜赞歌。,然后，拉卡·辛格率先开始唱颂歌。,0.8328452110290527,0.7849472165107727,0.8081871867179871,0.8277038335800171,0.7902795672416687,0.8085588812828064
234,"八个盘子的普邦博格 (在印度教中,56种不同的可食物,如甜点,水果,坚果,菜等,供给神) 于巴巴施.",108 碟珍馐奉纳（Chhappan Bhog）（在印度教中，Chhappan Bhog 指供奉神灵的56 种不同食物，其中包括糖果、水果、坚果、菜品等物）供奉给 Baba Shyam。,108盘查潘博格（在印度教中，指的是56种不同的可食用物品，比如甜点、水果、坚果、菜肴等，供奉给神明）被奉上给巴巴·夏姆。,0.7788387537002563,0.7611269950866699,0.769881010055542,0.8594400882720947,0.8248975872993469,0.8418146371841431
235,"拉克哈辛格也演出了""普恩布格""节目.歌手拉朱·坎德尔瓦尔陪伴着他.",拉卡·辛格 (Lakkha Singh) 还介绍了 chhappan bhog bhajan。歌手 Raju Khandelwal 陪同他身边。,拉卡·辛格还演奏了查帕万·博格的颂歌。歌手拉朱·坎德尔瓦尔在旁伴唱。,0.7157390713691711,0.6860997080802917,0.7006060481071472,0.8120658993721008,0.8142296075820923,0.8131462931632996
236,"在周四的东京游戏展的主题演讲中,任天堂总裁Satoru Iwata揭示了公司新任天堂革命控制台的控制器设计.",在周四的东京电玩展上，任天堂总裁岩田聪发表主题演讲，公布了公司新一代任天堂 Revolution 游戏主机控制器的设计。,在星期四东京电玩展的主题演讲中，任天堂总裁岩田聪揭示了公司新款任天堂革命游戏机的手柄设计。,0.8947744369506836,0.8603842258453369,0.8772424459457397,0.9031854271888733,0.8971971869468689,0.9001812934875488
237,"控制器类似于电视遥控器,它使用两个在用户电视附近放置的传感器,",该控制器类似于电视遥控器，使用放置在用户电视机附近的两个传感器来对其在三维空间中的位置进行三角测量。,这个控制器类似于一个电视遥控器，它使用放置在用户电视附近的两个传感器来定位其在三维空间中的位置。,0.9187856912612915,0.8026958703994751,0.8568264842033386,0.9292260408401489,0.8249657154083252,0.8739975094795227
238,这将使玩家通过在空中移动设备来控制电子游戏中的行动和运动.,它让玩家可以通过在空中移动设备来控制电子游戏中的运动和操作。,这将允许玩家通过在空中移动设备来控制视频游戏中的动作和移动。,0.949487030506134,0.938380241394043,0.943901002407074,0.927212119102478,0.9220028519630432,0.9246000647544861
239,"吉安卡罗·菲西切拉失去了控制他的车,",詹卡洛·费斯切拉因失去了对赛车的把控，在比赛开始后不久就退出了。,贾恩卡洛·菲斯基拉在比赛开始后不久失去了对赛车的控制，很快就结束了比赛。,0.791050374507904,0.6794317364692688,0.7310047745704651,0.8040907382965088,0.6778876781463623,0.735615611076355
240,"他同事费尔南多·阿隆索大部分比赛都领先,",他的队友费尔南多·阿隆索（Fernando Alonso）在比赛中的绝大多数时间里都处于领先地位，但却在进站后就退出了比赛，大概是因为其右前轮实在塞得厉害。,他的队友费尔南多·阿隆索在比赛的大部分时间里领先，但在进站之后不久就结束了比赛，可能是因为右前轮的状态不好。,0.8725262880325317,0.6459522843360901,0.7423356175422668,0.8767054080963135,0.6725732088088989,0.7611910700798035
241,"由于在比赛期间发生的许多战斗中受到悬挂损害,迈克尔·舒马赫在阿隆索之后不久结束了他的比赛.",迈克尔·舒马赫在阿隆索退赛后不久也退出了比赛，因为在比赛的多次竞逐中，悬架受到了损伤。,迈克尔·舒马赫在阿隆索之后不久结束了他的比赛，因为在比赛中经历了多次激烈争斗导致悬挂受损。,0.7938412427902222,0.8162050247192383,0.8048678636550903,0.8566938638687134,0.8512242436408997,0.8539502620697021
242,"""她很可爱,歌唱也很好"",他说根据新闻发布会的报道.",根据新闻发布会的记录文字，他曾说过：”她很可爱，唱得也很好。”,“她非常可爱，唱歌也很好，”他在新闻发布会的记录中说道。,0.8340805172920227,0.7838762998580933,0.8081994652748108,0.8424842953681946,0.8362380862236023,0.839349627494812
243,"""我们每次练习这件事,我都很感动.",“每次我们排练这场表演的时候，我都很感动，打心眼里感动。”,“每次我们彩排这个时，我都从心底里感动。”,0.8324309587478638,0.7514546513557434,0.7898728251457214,0.8044185638427734,0.7590318918228149,0.7810664772987366
244,"发射3分钟后,机上摄像头显示了许多断泡从燃料箱中断出来.",发射大约 3 分钟后，箭载摄像机显示大量绝缘泡沫碎片从燃料箱脱落。,在发射大约3分钟的时候，一台机载摄像头显示出许多保温泡沫从燃料箱上脱落。,0.8435089588165283,0.8191103935241699,0.8311306834220886,0.8604001998901367,0.8034775853157043,0.8309652209281921
245,"据说,这些飞行员并没有造成任何损害.",然而，这些泡沫被认为并没有对航天飞机造成任何损坏。,然而，他们被认为没有对航天飞机造成任何损害。,0.8191636204719543,0.7538151144981384,0.7851319313049316,0.8120455741882324,0.7671624422073364,0.788966178894043
246,"美国宇航局航天飞行器计划负责人韦恩·海尔小说说,",美国宇航局的航天飞机项目负责人 N. Wayne Hale Jr. 表示，泡沫是“经受住了我们担心的时长之后”才掉落的。,美国国家航空航天局（NASA）的航天飞机项目负责人N. Wayne Hale Jr.表示，泡沫是在“我们所关心的时间之后掉落的。”,0.7453508377075195,0.6011875867843628,0.665552020072937,0.7128422260284424,0.6086772680282593,0.6566544771194458
247,"五分钟后,风开始滚动,大约一分钟后,风速达到70公里/小时... 然后下雨,但如此强烈,如此大,以至于它像针一样打你的皮肤,",表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。,展示进行到五分钟的时候，风开始卷起来，大约一分钟后，风速达到了每小时70公里……然后下起了雨，但雨下得非常大，雨点打在皮肤上像针一样刺人，接着冰雹从天而降，人们惊慌失措，尖叫着互相冲撞。,0.7981395721435547,0.7316661477088928,0.7634586691856384,0.7973368763923645,0.7245073318481445,0.7591794729232788
248,"我失去了我的妹妹和她的朋友, 在路上,有两个残疾人坐轮椅,",“我姐姐和她的朋友不见了，路上有两个残疾人坐着轮椅，有人跳过去帮他们推轮椅”，阿尔芒·范思哲说道。,“我失去了我的妹妹和她的朋友，路上有两个坐轮椅的残疾人，人们只是跳过他们并推开他们，”阿尔芒·范思哲说道。,0.8560276031494141,0.717588484287262,0.7807185053825378,0.9218590259552002,0.7349656820297241,0.8178713917732239
249,"据NHK报道,尼加塔县卡里瓦卡西瓦基核电站正常运行.",日本广播协会 (NHK) 还报道说，位于新泻县的柏崎刈羽 (Kashiwazaki Kariwa) 核电站运行正常。,NHK还报道说，新潟县的柏崎刈羽核电站正在正常运行。,0.716858446598053,0.6522639989852905,0.6830374002456665,0.7553675174713135,0.7802175283432007,0.7675914764404297
250,"霍库里库电力公司报告说,地震没有影响,",北陆电力株式会社报道称，志贺核能发电厂 1 号和 2 号反应堆已经关闭，地震并未造成影响。,北陆电力公司报告称地震没有影响，其志贺核电站的1号和2号反应堆已停运。,0.7889623045921326,0.6792957186698914,0.7300334572792053,0.8489482998847961,0.7048810720443726,0.7702358365058899
251,"据报道,该地区有约9400户家庭没有水,约100户没有电.",据报道，该地区约有 9400 户家庭断水，大约 100 户断电。,据报道，该地区大约有9400户家庭缺水，约有100户家庭停电。,0.9098694920539856,0.9193571209907532,0.9145886898040771,0.9023085832595825,0.906467616558075,0.9043833613395691
252,"部分道路受损,受影响地区的铁路服务中断,",一些道路受到了损坏，受影响地区的铁路服务中断，石川（Ishikawa）县的能登机场仍然处于关闭状态。,一些道路受到了损坏，受影响地区的铁路服务中断，石川县的能登机场仍然关闭。,0.9250122904777527,0.7389453053474426,0.8215755820274353,0.9274036884307861,0.7893295884132385,0.8528141379356384
254,"在两个小时内,还有三枚炸弹在政府建筑附近爆炸.",两小时内，政府大楼附近又发生了三起炸弹爆炸事件。,在两小时内，政府大楼附近又发生了三起爆炸。,0.8400264978408813,0.8260532021522522,0.8329812288284302,0.8443830609321594,0.8437188863754272,0.8440508246421814
255,"据报道,官方的死亡人数是8人,官方报道证实,有30人受伤;但最终的数字还不清楚.",一些报道称官方宣布的死亡人数为 8 人，而据官方报道证实，有多达 30 人受伤；但是最终的数字尚未确定。,一些报告称官方死亡人数为八人，官方报告确认有多达三十人受伤；但最终的数字尚未确定。,0.9174990057945251,0.871148943901062,0.8937234878540039,0.8790774941444397,0.8641769886016846,0.8715636134147644
257,"据大学的研究人员说,这两种化合物相互作用形成结晶,可能会阻碍脏功能.",该大学的研究人员表示，这两种化合物相互作用形成的晶体可能会造成肾脏功能障碍。,大学的研究人员表示，这两种化合物相互反应形成的晶体可能会阻碍肾功能。,0.9029446840286255,0.8874219655990601,0.8951160311698914,0.9140872955322266,0.9209840297698975,0.9175227284431458
258,"研究人员观察到,在猫尿液中通过添加梅拉胺和酸形成晶体.",研究人员观察到，在添加三聚氰胺和三聚氰尿酸后，猫的尿液中形成了结晶。,研究人员观察到在猫尿中通过添加三聚氰胺和氰尿酸形成的结晶。,0.8523076772689819,0.8003263473510742,0.8254995346069336,0.8842669725418091,0.8578065633773804,0.8708358407020569
259,"这些晶体的组成与受影响的物尿液中发现的晶体相匹配,而在红外光谱 (FTIR) 分析下进行了比较.",通过红外光谱 (FTIR) 进行比较后发现，这些结晶的成分与在受影响宠物的尿液中发现的结晶成分吻合。,这些晶体的成分与通过红外光谱（FTIR）检测到的受影响宠物尿液中的成分相匹配。,0.8178929090499878,0.8133217096328735,0.8156009316444397,0.8124499320983887,0.8477537631988525,0.8297264575958252
260,"我不知道你是否意识到,但大多数来自中美洲的商品都免税进入这个国家.",我不知道你有没有意识到，从中美洲进口到这个国家的大部分货物都是免关税的。,我不知道你是否意识到了，不过大部分中美洲的商品是免税进入这个国家的。,0.8607268929481506,0.8475733399391174,0.854099452495575,0.9300795197486877,0.9292318820953369,0.9296555519104004
261,"尽管如此,我们80%的商品被通过中美洲国家征税.",然而，我们百分之八十的商品在中美洲国家被征收关税。……我们对待你。,然而，我们在中美洲国家的商品中，有百分之八十是通过关税征税的。我们对待您。,0.8183882832527161,0.7701650857925415,0.7935447096824646,0.8049742579460144,0.746281623840332,0.7745175957679749
262,这对我来说似乎没有意义;,我觉得这毫无道理；显然不公平。,这对我来说似乎没有道理；这肯定是不公平的。,0.7170769572257996,0.7174565196037292,0.7172666788101196,0.8950467109680176,0.7932758331298828,0.8410939574241638
263,"我只会告诉人们,你对待我们,就像我们对待你一样.",我对人们说的是：我们怎么对待你，你就怎么对待我们。,我对别人说的就是，你们怎么对待我们，我们也会怎么对待你们。,0.7658867835998535,0.7552474141120911,0.7605298757553101,0.7673342227935791,0.7480044364929199,0.757546067237854
264,"加利福尼亚州长阿诺德·施瓦兹内格签署了一项法案,",加利福尼亚州长阿诺德·施瓦辛格签署了一项法案，禁止向未成年人出售或出租暴力电子游戏。,加利福尼亚州州长阿诺德·施瓦辛格签署了一项法律，禁止向未成年人销售或出租暴力视频游戏。,0.9307925701141357,0.7426870465278625,0.8261679410934448,0.9105760455131531,0.7336569428443909,0.8125982284545898
265,"法律要求加利福尼亚州销售的暴力视频游戏标记""18""的标签,",该法案规定在加州销售的暴力电子游戏必须贴上“18”的标签，销售商每违法销售给未成年人一次就会被处以 1000 美元的罚款。,该法案要求在加利福尼亚州出售的暴力视频游戏必须贴上标有“18”的标签，向未成年人出售这些游戏将处以每次违规1000美元的罚款。,0.7765926122665405,0.672458827495575,0.720784068107605,0.8608096837997437,0.715691328048706,0.7815713882446289
266,检察局长Kir StarmerQC今天早上发表声明宣布Huhne和Pryce被起诉.,总检察长兼王室法律顾问凯尔·斯塔莫 (Kier Starmer) 今天上午发表声明，宣布对胡纳和普莱斯提起公诉。,公共检察署署长基尔·斯塔默（Kier Starmer QC）今天早上发表声明，宣布对赫恩（Huhne）和普赖斯（Pryce）两人提起诉讼。,0.8041895627975464,0.6831982135772705,0.7387729287147522,0.8397301435470581,0.6912099123001099,0.7582658529281616
267,"哈恩辞职,他将被埃德·戴维议员取代.",胡纳已经辞职，他在内阁中的位置将由国会议员埃德·戴维 (Ed Davey) 接替。预计国会议员诺曼·兰姆 (Norman Lamb) 将接替戴维空出的商务部长一职。,赫恩已经辞职，他将在内阁中被埃德·戴维议员取代。诺曼·兰姆议员预计将接任戴维所 vacate 的商务部长职位。,0.8482824563980103,0.6555067300796509,0.7395382523536682,0.9210809469223022,0.7412614226341248,0.8214454650878906
268,哈恩和普莱斯将于2月16日出庭于威斯敏斯特法官法院.,胡纳和普赖斯将于 2 月 16 日在威斯敏斯特治安法院出庭。,赫恩和普赖斯定于2月16日在威斯敏斯特治安法庭出庭。,0.9071820974349976,0.8940550088882446,0.9005706906318665,0.8977084159851074,0.886221706867218,0.8919281363487244
269,死亡者是25岁的尼古拉斯·阿尔登和21岁的扎克里·库德贝克.,遇难者分别是 25 岁的尼古拉斯·奥尔登 (Nicholas Alden) 和 21 岁的扎卡里·卡德巴克 (Zachary Cuddeback)。当时驾车的是卡德巴克。,遇难者是25岁的尼古拉斯·奥尔登和21岁的扎卡里·卡德巴克。卡德巴克是司机。,0.8983656167984009,0.7621538043022156,0.824673056602478,0.9223588109016418,0.864316463470459,0.8923949003219604
270,"埃德加·维吉拉受伤于手臂和部,而克里斯托弗·施奈德则需要对他的脸进行重建手术.",埃德加·贝吉利亚 (Edgar Veguilla) 的手臂和下巴受伤，而克里斯托弗· 施耐德 (Kristoffer Schneider) 则需要做脸部重建手术。,埃德加·维奎拉（Edgar Veguilla）在事故中受到了手臂和下巴的伤害，而克里斯托弗·施奈德（Kristoffer Schneider）则需要进行面部重建手术。,0.8694976568222046,0.8060673475265503,0.8365818858146667,0.879266083240509,0.7974440455436707,0.8363586068153381
272,施奈德通过视频链接在他的祖国美国空军基地作证.,施耐德 (Schneider) 在其祖国的美国空军 (USAF) 基地通过视频连线进行作证。,施耐德在他的祖国的一处美国空军基地通过视频连线作证。,0.8683826923370361,0.7894304990768433,0.8270266056060791,0.8992204666137695,0.8669988512992859,0.8828157186508179
273,"卡帕内多在周三的比赛之后,在锦标赛中参加了两次单独比赛.",除了周三的比赛，卡帕内多（Carpanedo）还参加了锦标赛的两项个人竞赛。,除了星期三的活动，卡尔帕内多在锦标赛上参加了两个个人项目的比赛。,0.8238021731376648,0.8002931475639343,0.8118774890899658,0.8418384790420532,0.8093394637107849,0.8252692222595215
274,"她的第一场比赛是斯拉洛姆赛,在她的第一场比赛中,她获得了未完成的奖项.",她的第一个项目是障碍滑雪，并在第一回合以“未完成”的成绩结束比赛。该比赛 116 名参赛者中有 36 人取得了相同的成绩。,她的第一项比赛是高山滑雪回转，其中她在第一次滑行中没有完成。116名参赛选手中，有36名的结果也是没有完成。,0.7622460722923279,0.679843544960022,0.7186905741691589,0.7667328715324402,0.6974629759788513,0.7304593920707703
275,"她的另一场比赛,巨人斯拉洛姆,她在女排排排列第十位,总跑时间为4:41.30,2:11.60分钟比奥地利第一名的克劳迪亚·洛伊斯和匈牙利第九名的吉昂基·达尼慢慢1:09.02分钟.",她的另一项比赛是大回转，在女子站姿组中以 4:41.30 分钟的总成绩名列第十，比排名第一的奥地利选手克劳迪娅·罗什慢了 2:11.60 分钟，比排名第九的匈牙利选手巩基·达尼慢了 1:09.02 分钟。,她的另一项比赛，巨人回转，她在女子坐式组中以总用时4分41.30秒获得第十名，比获得第一名的奥地利选手克劳迪娅·洛施慢了2分11.60秒，比第九名的匈牙利选手荣吉·达尼慢了1分9.02秒。,0.8078117966651917,0.805408239364624,0.806608259677887,0.8068141341209412,0.8011398315429688,0.8039669394493103
276,"女子坐组的四名滑雪运动员未能完成比赛,",女子坐式组的四名滑雪选手未能完赛，大回转项目（Giant Slalom）的 117 名选手中有 45 人未能挤进榜单。,四名女子坐式滑雪运动员未能完成她们的比赛，共有117名选手参加的大回转滑雪中，有45名未能进入名次。,0.8726858496665955,0.7324135899543762,0.7964203953742981,0.8752197623252869,0.7411702871322632,0.8026366233825684
277,"据悉,中邦警方还没收到盗窃的笔记本电脑和手机.",中央邦警方追回了被盗的笔记本电脑和手机。,中央邦警方追回了被盗的笔记本电脑和手机。,0.8448725342750549,0.8738229870796204,0.8591039180755615,0.8448725342750549,0.8738229870796204,0.8591039180755615
279,"据悉,这两名被告的姓名是巴巴坎杰尔,布塔坎杰尔,兰普罗坎杰尔,加沙坎杰尔和维什努坎杰尔.",被告的姓名分别是 Baba Kanjar、Bhutha Kanjar、Rampro Kanjar、Gaza Kanjar 和 Vishnu Kanjar。,被告的名字是巴巴·坎贾尔、布塔·坎贾尔、拉姆普罗·坎贾尔、加扎·坎贾尔和维希努·坎贾尔。,0.6333906650543213,0.7402549386024475,0.6826660633087158,0.8373408317565918,0.8408998250961304,0.8391165137290955
280,"警长陈德拉·谢克尔·索兰基说,被告在法庭上面包着面.",警察局长钱德拉·谢卡尔·索兰基说，被告人出庭时都蒙住了脸。,警察局长昌德拉·谢卡尔·索兰基说，嫌疑人出庭时脸部被遮住了。,0.8479294180870056,0.8328056335449219,0.8402994275093079,0.8200017809867859,0.8011631965637207,0.8104730248451233
281,"虽然车撞车时,房子里有三个人,但没有人受伤.",虽然车撞到房子时，房子里面有三个人，但最后并没有人受伤。,虽然当汽车撞击房子时，屋内有三个人，但他们都没有受伤。,0.9345577955245972,0.8830245733261108,0.9080606698989868,0.8996968865394592,0.8470216393470764,0.8725650310516357
282,车手的头部受到了严重伤害.,然而，司机的头部受到了重创。,然而，司机头部受了重伤。,0.8518197536468506,0.8123204112052917,0.8316012620925903,0.8208960294723511,0.7898249626159668,0.8050608038902283
283,"事故发生的道路暂时关闭,",事故发生的道路暂时封闭，紧急救援人员将司机从红色奥迪 TT 中救了出来。,发生事故的道路暂时关闭，紧急救援人员正在将驾驶员从红色奥迪TT中解救出来。,0.9165317416191101,0.6596794128417969,0.7671778202056885,0.8839129209518433,0.6350014209747314,0.7390620708465576
284,他最初被送入了大雅尔斯的詹姆斯帕格特医院.,起初，他被送往位于大雅茅斯的詹姆斯·佩吉特医院进行救治。,他最初是在大雅茅斯的詹姆斯·帕吉特医院住院的。,0.857104480266571,0.7924653887748718,0.8235184550285339,0.8517981767654419,0.8360878229141235,0.8438699245452881
285,随后他被转移到剑桥的阿登布鲁克医院.,他随后被转送到剑桥的阿登布鲁克医院。,他随后被调到剑桥的阿登布鲁克医院。,0.9568348526954651,0.9568348526954651,0.9568348526954651,0.939798891544342,0.9509425759315491,0.9453378915786743
287,"她被拘留,等待起诉和审判, 但任何目击证据可能会受到污染,",她被拘留，等待起诉和审判；但是任何目击者的证据都可能受到负面影响，因为她的形象已被广泛发布。,她在待指控和审判期间被拘留，但任何目击证据可能会受到影响，因为她的影像已经被广泛传播。,0.9232470989227295,0.803173303604126,0.8590345978736877,0.8813397288322449,0.7896898984909058,0.8330014944076538
288,"苏格兰司法工作不同,法院认为照片的发布可能是有害的.",这在英国的其他地方是常见做法，但苏格兰的司法制度有所不同，法院认为公布照片可能会造成潜在的危害。,这在英国其他地方是常见做法，但苏格兰的司法系统运作不同，法院认为发布照片可能具有偏见。,0.834602952003479,0.7248329520225525,0.7758545875549316,0.8503112196922302,0.7494258284568787,0.7966874241828918
289,"丹迪大学的帕梅拉·弗格森教授指出"",如果记者发布嫌疑人的照片,",邓迪大学（University of Dundee）的 Pamela Ferguson 教授指出：“记者如果公布嫌疑人的照片等信息的话，似乎确实存在危害性。”,邓迪大学的帕梅拉·弗格森教授指出：“如果发布嫌疑人的照片等，记者似乎确实在走一条危险的道路。”,0.7976376414299011,0.7168020606040955,0.7550625205039978,0.9325677752494812,0.8018628358840942,0.8622904419898987
