id,translated_german,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
215,"Obwohl er 1993 die Show verließ, behielt er den Titel des Executive Producers und erhielt weiterhin in jeder Saison Zehntausende von Millionen Dollar in Lizenzgebühren.","Obwohl er die Show 1993 verließ, behielt er den Titel des Chefproduzenten und erhielt weiterhin in jeder Saison Lizenzgebühren in zweistelliger Millionenhöhe.",Trotz seines Ausscheidens aus der Show im Jahr 1993 behielt er den Titel des ausführenden Produzenten und erhielt weiterhin in jeder Saison Zehntausende von Dollar an Lizenzgebühren.,0.9000268578529358,0.9048476815223694,0.9024308323860168,0.9294321537017822,0.8968603610992432,0.9128558039665222
216,"Die chinesische Nachrichtenagentur Xinhua berichtete zuvor, ein Flugzeug sei entführt worden.",Zuvor meldete die chinesische Nachrichtenagentur Xinhua die geplante Entführung eines Flugzeugs.,"Früher berichtete die chinesische Nachrichtenagentur Xinhua, dass ein Flugzeug entführt worden sei.",0.8922977447509766,0.8789897561073303,0.885593831539154,0.9469500780105591,0.9226523637771606,0.9346433281898499
217,"Spätere Berichte sagten dann, das Flugzeug habe eine Bombenbedrohung erhalten und wurde nach Afghanistan zurückgeleitet und in Kandahar gelandet.","Spätere Berichte gaben dann an, das Flugzeug habe eine Bombendrohung erhalten und sei nach Afghanistan umgeleitet worden, wo es in Kandahar gelandet sei.","Später berichteten dann die Meldungen, dass das Flugzeug eine Bombendrohung erhalten hatte und nach Afghanistan umgeleitet wurde, wo es in Kandahar landete.",0.9329876899719238,0.9038479924201965,0.9181867241859436,0.8923822641372681,0.873811662197113,0.8829993605613708
218,"Die frühen Berichte sagen, dass das Flugzeug nach der Notlandung in Ürümqi zurück nach Afghanistan abgeführt wurde.","Erste Berichte besagen, dass das Flugzeug zurück nach Afghanistan umgeleitet wurde, nachdem ihm die Notlandung in Ürümqi verweigert wurde.","Die frühen Berichte besagen, dass das Flugzeug nach Afghanistan umgeleitet wurde, nachdem ihm eine Notlandung in Ürümqi verweigert wurde.",0.9166819453239441,0.8647701740264893,0.8899696469306946,0.9185203313827515,0.8677316308021545,0.8924039006233215
219,"Flugunfälle sind in Iran häufig, wo eine veraltete Flotte sowohl für zivile als auch militärische Operationen schlecht gepflegt wird.","Flugunfälle sind im Iran, der über eine veraltete Flotte verfügt, die sowohl für zivile als auch für militärische Einsätze schlecht gewartet wird, häufig.","Luftunfälle sind im Iran häufig, da die Flotte alt ist und sowohl für zivile als auch für militärische Einsätze schlecht gewartet wird.",0.9077475070953369,0.8825787901878357,0.8949862122535706,0.8887064456939697,0.8987358808517456,0.8936930298805237
220,"Internationale Sanktionen haben dazu geführt, dass neue Flugzeuge nicht erworben werden können.","Internationale Sanktionen haben bewirkt, dass keine neuen Flugzeuge gekauft werden können.","Internationale Sanktionen haben dazu geführt, dass neue Flugzeuge nicht gekauft werden können.",0.9388139247894287,0.9220753312110901,0.9303693771362305,0.991852879524231,0.9834046363830566,0.9876106977462769
221,Anfang dieser Woche starb ein Polizeihelkopterunfall drei Menschen und verletzte drei weitere.,Bei einem Hubschrauberabsturz zu Beginn der Woche wurden drei Menschen getötet und drei weitere verletzt.,"Anfang dieser Woche stürzte ein Polizeihubschrauber ab, wobei drei Menschen ums Leben kamen und drei weitere verletzt wurden.",0.8195810317993164,0.8054901957511902,0.8124744892120361,0.8426177501678467,0.8024128675460815,0.8220239877700806
222,"Im vergangenen Monat hat der Iran seine schlimmste Flugkatastrophe seit Jahren erlebt, als ein Flugzeug, das nach Armenien fuhr, abstürzte und die 168 an Bord starb.","Letzten Monat erfuhr Iran sein schlimmstes Flugzeugunglück seit Jahren, als ein Passagierflugzeug auf dem Weg nach Armenien abstürzte und dabei alle 168 Passagiere ums Leben kamen.","Letzten Monat erlebte der Iran die schlimmste Luftfahrtkatastrophe seit Jahren, als ein Flugzeug auf dem Weg nach Armenien abstürzte und dabei alle 168 Personen an Bord ums Leben kamen.",0.8237370848655701,0.8255221247673035,0.8246286511421204,0.8712174892425537,0.8845323324203491,0.8778244256973267
223,"Im selben Monat wurde ein weiteres Flugzeug in Mashhad überfallen und eine Wand getroffen, bei der siebzehn Menschen ums Leben kamen.","Im selben Monat schoss ein weiteres Passagierflugzeug über das Ende einer Landebahn in Maschhad hinaus und stieß mit einer Mauer zusammen, wobei siebzehn Menschen ums Leben kamen.","Im selben Monat kam es dazu, dass ein weiteres Flugzeug auf der Landebahn in Maschhad über die Piste hinausgeschossen ist und eine Wand gerammt hat, wobei siebzehn Menschen ums Leben kamen.",0.8828030824661255,0.828506588935852,0.8547934889793396,0.8996001482009888,0.8276891708374023,0.8621478080749512
224,Aerosmith haben ihre verbleibenden Konzerte auf ihrer Tour abgesagt.,Aerosmith haben die noch ausstehenden Konzerte ihrer Tour abgesagt.,Aerosmith haben ihre verbleibenden Konzerte auf ihrer Tour abgesagt.,0.9175700545310974,0.9260106682777405,0.9217710494995117,1.0000001192092896,1.0000001192092896,1.0000001192092896
225,Die Rockband sollte bis zum 16. September in die Vereinigten Staaten und Kanada auf Tournee gehen.,Die Rockband sollte bis zum 16. September durch die Vereinigten Staaten und Kanada touren.,Die Rockband sollte bis zum 16. September durch die Vereinigten Staaten und Kanada auf Tournee gehen.,0.9588673710823059,0.9708333015441895,0.9648132920265198,0.991319477558136,0.991319477558136,0.991319477558136
226,"Sie haben die Tour abgesagt, nachdem der Sänger Steven Tyler verletzt wurde, nachdem er am 5. August während einer Auftritte von der Bühne fiel.","Nachdem sich der Frontsänger Steven Tyler während eines Auftrittes am 5. August bei einem Sturz von der Bühne verletzte, haben sie die Tour abgebrochen.","Sie haben die Tour abgesagt, nachdem der Leadsänger Steven Tyler sich verletzt hat, als er beim Auftritt am 5. August von der Bühne gefallen ist.",0.8717249631881714,0.8572462797164917,0.864425003528595,0.9481912851333618,0.9306010603904724,0.9393138885498047
227,"Murray verlor das erste Set in einer Tie-Pause, nachdem beide Männer jeden Serv im Set gehalten hatten.","Murray verlor den ersten Satz im Tiebreak, nachdem beide Männer jeden einzelnen Aufschlag im Satz gehalten hatten.","Murray verlor den ersten Satz im Tie-Break, nachdem beide Männer jeden Aufschlag im Satz gehalten hatten.",0.8814191222190857,0.9001002311706543,0.8906616568565369,0.8938450813293457,0.9057691097259521,0.8997676372528076
228,"Del Potro hatte den ersten Vorteil im zweiten Set, aber auch dies erforderte eine Ausgleichspause nach dem 6-6.","Del Potro hatte im zweiten Satz einen frühen Vorteil, doch auch diesmal war ein Tie Break erforderlich, nachdem das 6:6 erreicht wurde.","Del Potro hatte im zweiten Satz den frühen Vorteil, aber auch dieser erforderte einen Tie-Break, nachdem er 6-6 erreicht hatte.",0.8459365367889404,0.8531168699264526,0.8495115041732788,0.8815063238143921,0.8783489465713501,0.8799248337745667
229,"Potro erhielt zu diesem Zeitpunkt eine Behandlung an seiner Schulter, schaffte es aber, wieder ins Spiel zu kommen.","Potros Schulter wurde inzwischen behandelt, er war aber in der Lage, aufs Spielfeld zurückzukehren.","Potro erhielt zu diesem Zeitpunkt eine Behandlung für seine Schulter, konnte jedoch ins Spiel zurückkehren.",0.7763547301292419,0.791261613368988,0.783737301826477,0.9107077717781067,0.9429277181625366,0.9265376925468445
230,Das Programm begann um 20:30 Uhr (UTC).,Das Programm begann um 20:30 Ortszeit (15:00 UTC).,Das Programm begann um 20:30 Uhr Ortszeit (15:00 UTC).,0.9519124031066895,0.9255462288856506,0.9385442137718201,0.966834306716919,0.9258199334144592,0.9458827376365662
231,Berühmte Sänger aus dem ganzen Land präsentierten Bhajans oder Hingaus zu den Füßen von Shri Shyam.,"Berühmte Sänger im ganzen Land präsentierten Bhajans, Andachtslieder, zu Shri Shyams Füßen.","Berühmte Sänger im ganzen Land brachten Shri Shyam ihre Bhajans, oder Andachtslieder, dar.",0.8977646827697754,0.8919036984443665,0.8948246240615845,0.8339465260505676,0.8378621935844421,0.8358997702598572
232,"Sänger Sanju Sharma begann den Abend, gefolgt von Jai Shankar Choudhary.","Der Sänger Sanju Sharma eröffnete den Abend, gefolgt von Jai Shankar Choudhary, der ebenfalls den Chhappan Bhog Bhajan präsentierte. Begleitet wurde er vom Sänger Raju Khandelwal.","Der Sänger Sanju Sharma begann den Abend, gefolgt von Jai Shankar Choudhary. Er präsentierte auch das Chhappan Bhog Bhajan. Der Sänger Raju Khandelwal begleitete ihn.",0.9515665769577026,0.8061135411262512,0.8728216886520386,0.9538470506668091,0.8185132741928101,0.8810132145881653
233,Dann nahm Lakkha Singh die Führung bei der Singen der Bhajans.,Dann übernahm Lakkha Singh die Leitung beim Singen der Bhajans.,Dann übernahm Lakkha Singh die Führung beim Singen der Bhajans.,0.9415600299835205,0.9487414956092834,0.9451371431350708,0.9624085426330566,0.9696331024169922,0.9660073518753052
234,"108 Teller von Chhappan Bhog (im Hinduismus wurden 56 verschiedene essbare Gegenstände wie Süßigkeiten, Früchte, Nüsse, Gerichte usw. angeboten, die dem Gott geopfert wurden) Baba Shyam serviert.","Baba Shyam wurden 108 Teller Chhappan Bhog (im Hinduismus 56 verschiedene essbare Dinge wie Süßigkeiten, Früchte, Nüsse, Gerichte usw., die der Gottheit dargebracht werden) serviert.","108 Teller Chhappan Bhog (im Hinduismus 56 verschiedene essbare Artikel, wie Süßigkeiten, Früchte, Nüsse, Gerichte usw., die einer Gottheit angeboten werden) wurden Baba Shyam serviert.",0.9169261455535889,0.9262233376502991,0.9215513467788696,0.9233993291854858,0.9374071955680847,0.9303506016731262
235,Lakkha Singh präsentierte auch den Chhappan bhog bhajan.,Lakkha Singh präsentierte den Chhappan Bhog Bhajan ebenfalls. Der Sänger Raju Khandelwal begleitete ihn.,Lakkha Singh präsentierte auch das Chhappan Bhog Bhajan. Der Sänger Raju Khandelwal begleitete ihn.,0.938277542591095,0.8580577969551086,0.8963764905929565,0.9449597597122192,0.8624855279922485,0.9018409848213196
236,Bei der Keynote-Präsentation der Tokyo Game Show am Donnerstag enthüllte Nintendo-Präsident Satoru Iwata das Controller-Design für die neue Nintendo Revolution-Konsole des Unternehmens.,Bei der Keynote-Präsentation der Tokyo Game Show am Donnerstag enthüllte Nintendo-Präsident Satoru Iwata das Controller-Design für die neue Nintendo Revolution-Konsole des Unternehmens.,Bei der Keynote-Präsentation der Tokyo Game Show am Donnerstag enthüllte Nintendo-Präsident Satoru Iwata das Design des Controllers für die neue Nintendo Revolution-Konsole.,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.968285858631134,0.9812004566192627,0.9747004508972168
237,"Der Steuergerät ähnelt einem Fernsehgerät und verwendet zwei Sensoren, die in der Nähe des Fernsehgeräts des Benutzers gelegt werden, um seine Position im dreidimensionenreichen Raum zu triangulieren.","Ähnlich einer TV-Fernbedienung verwendet der Controller zwei Sensoren, die in der Nähe des Fernsehers des Benutzers platziert werden, um dessen Position im dreidimensionalen Raum zu triangulieren.","Ähnlich einer Fernbedienung verwendet der Controller zwei Sensoren, die in der Nähe des Fernsehers des Benutzers platziert sind, um seine Position im dreidimensionalen Raum zu triangulieren.",0.8856745362281799,0.8916426301002502,0.8886485695838928,0.8837746381759644,0.8973221182823181,0.8904969096183777
238,"Damit können Spieler Aktionen und Bewegungen in Videospielen steuern, indem sie das Gerät durch die Luft bewegen.","Dies wird Spielern ermöglichen Aktionen und Bewegungen in Videospielen zu steuern, indem sie das Gerät in der Luft bewegen.","Dies wird es den Spielern ermöglichen, Aktionen und Bewegungen in Videospielen zu steuern, indem sie das Gerät durch die Luft bewegen.",0.9594249725341797,0.9309765100479126,0.9449867010116577,0.9639750123023987,0.9136333465576172,0.9381293654441833
239,Giancarlo Fisichella verlor die Kontrolle über sein Auto und beendete das Rennen sehr bald nach dem Start.,Giancarlo Fisichella verlor die Kontrolle über sein Auto und musste das Rennen schon kurz nach dem Start beenden.,Giancarlo Fisichella verlor die Kontrolle über sein Auto und beendete das Rennen sehr früh nach dem Start.,0.9719046950340271,0.9509890079498291,0.9613330960273743,0.9936075210571289,0.9936075210571289,0.9936075210571289
240,"Sein Teamkollege Fernando Alonso war für den größten Teil des Rennens in der Spitze, aber beendete es kurz nach seinem Pit-Stop, wahrscheinlich weil ein schlecht eingestecktes reines Vorderrad.","Sein Teamkollege führte das Rennen die meiste Zeit an, aber beendete es gleich nach seinem Boxenstopp, wahrscheinlich wegen eines stark eingeklemmten rechten Frontrades.","Sein Teamkollege Fernando Alonso lag während des größten Teils des Rennens in Führung, beendete es jedoch direkt nach seinem Boxenstopp, wahrscheinlich wegen eines schlecht eingeklemmten rechten Vorderreifens.",0.8005379438400269,0.8150798082351685,0.8077434301376343,0.8902553915977478,0.8825753331184387,0.8863987326622009
241,"Michael Schumacher beendete sein Rennen nicht lange nach Alonso, wegen der Suspension Schäden in den zahlreichen Schlachten während des Rennens.",Kurz nach Alonso beendete auch Michael sein aufgrund von Schäden an der Radaufhängung aus den zahlreichen Kämpfen während des Rennens.,"Michael Schumacher beendete sein Rennen nicht lange nach Alonso, aufgrund der Aufhängungsschäden, die während der zahlreichen Kämpfe im Rennen entstanden.",0.8258152008056641,0.8173705339431763,0.8215711712837219,0.8869834542274475,0.8631088733673096,0.8748833537101746
242,"""Sie ist sehr süß und singt auch ziemlich gut"", sagte er nach einer Überschrift der Pressekonferenz.","„Sie ist sehr süß und singt auch ziemlich gut“, sagte er laut einem Transkript der Pressekonferenz.","""Sie ist sehr niedlich und singt auch ziemlich gut,"" sagte er laut einem Protokoll der Pressekonferenz.",0.9406466484069824,0.9230697154998779,0.9317752718925476,0.932019829750061,0.9345262050628662,0.9332713484764099
243,"""Ich war jedes Mal, wenn wir eine Probenprobe darüber machten, tief in meinem Herzen berührt"".",„Ich war bei jeder Probe hierfür von ganzem Herzen bewegt.“,"""Ich war jedes Mal berührt, wenn wir eine Probe dafür gemacht haben, von ganzem Herzen.""",0.7453868389129639,0.7823691964149475,0.7634304761886597,0.8550621271133423,0.8573311567306519,0.8561950922012329
244,"Etwa drei Minuten nach dem Start zeigte eine Kamera, dass sich zahlreiche Teile des Isolierschäumens vom Kraftstoffbehälter abbrechen.","Etwa 3 Minuten nach dem Start zeigte eine Bordkamera, wie sich zahllose Teile aus Isolierschaum vom Treibstofftank lösten.","Etwa 3 Minuten nach dem Start zeigte eine Bordkamera zahlreiche Stücke Isoliermaterial, die sich von dem Treibstofftank lösten.",0.8777368068695068,0.8694773316383362,0.8735876083374023,0.8501236438751221,0.8557533621788025,0.8529291749000549
245,"Es wird jedoch nicht angenommen, daß sie dem Shuttle Schaden zugefügt haben.","Man geht allerdings nicht davon aus, dass sie das Shuttle in irgendeiner Weise beschädigt haben.","Allerdings wird angenommen, dass sie keinen Schaden am Shuttle verursacht haben.",0.8248700499534607,0.8006806969642639,0.8125954270362854,0.8675746917724609,0.8639308214187622,0.865748941898346
246,"Der Chef des Shuttle-Programms der NASA, N. Wayne Hale Jr., sagte, der Schaum sei ""nach der Zeit gefallen, von der wir uns Sorgen machen"".","N. Wayne Hale Jr., Leiter des Shuttle-Programms der NASA, sagte, dass der Schaum „nach dem Zeitpunkt, über den wir uns Sorgen machen“ abfiel.","Der Leiter des Shuttle-Programms der NASA, N. Wayne Hale Jr., sagte, der Schaum sei ""nach dem Zeitpunkt gefallen, über den wir besorgt sind.""",0.8918379545211792,0.8987289667129517,0.8952701687812805,0.9434294104576111,0.9397003054618835,0.9415611624717712
247,"Fünf Minuten nach der Anzeige beginnt ein Wind zu rollen, etwa eine Minute später, der Wind erreicht 70 km/h... dann kommt der Regen, aber so hart und so groß, dass er deine Haut wie eine Nadel schlägt, dann fiel Hagel vom Himmel, die Leute panischten und schreien und überflügten sich.","Nach fünf Minuten kommt Wind auf, etwa eine Minute später erreicht der Wind 70 km/h ... Dann beginnt es zu regnen, aber die Tropfen sind so hart und groß, dass sie wie Nadeln auf die Haut schlagen. Dann fiel Hagel vom Himmel, die Leute gerieten in Panik, schrien und rannten einander um.","Fünf Minuten nach Beginn der Vorführung kommt ein Wind auf, etwa eine Minute später erreicht der Wind 70 km/h... dann beginnt der Regen, aber so stark und so groß, dass er auf der Haut wie eine Nadel zuschlägt, dann fällt Hagel vom Himmel, die Menschen geraten in Panik, schreien und rennen übereinander.",0.8366051912307739,0.8352216482162476,0.8359128832817078,0.9004718065261841,0.9011625051498413,0.9008169770240784
248,"Ich verlor meine Schwester und ihre Freundin, und auf meinem Weg waren zwei Behinderte in Rollstühlen, die einfach überspringen und sie schieben"", sagte Armand Versace.","""„Ich habe meine Schwester und ihre Freundin verloren, und auf meinem Weg waren zwei Behinderte im Rollstuhl, über die Leute einfach drübergesprungen sind und sie geschubst haben"""", sagte Armand Versace.""","""Ich habe meine Schwester und ihre Freundin verloren, und auf meinem Weg waren zwei Menschen mit Behinderungen im Rollstuhl, die Leute sprangen einfach über sie hinweg und schubsten sie,"" sagte Armand Versace.",0.898216962814331,0.8540574908256531,0.8755807876586914,0.8929538726806641,0.8615492582321167,0.8769705295562744
249,"NHK berichtete auch, dass das Kernkraftwerk Kashiwazaki Kariwa in der Präfektur Niigata normal funktionierte.","Die NHK berichtete zudem, dass das Atomkraftwerk von Kashiwazaki Kariwa in der Präfektur Niigata normal in Betrieb war.","NHK berichtete ebenfalls, dass das Kernkraftwerk Kashiwazaki Kariwa in der Präfektur Niigata normal in Betrieb war.",0.9602580666542053,0.9496523141860962,0.9549257159233093,0.9709451198577881,0.9716477394104004,0.9712963104248047
250,"Hokuriku Electric Power Co. berichtete, dass das Erdbeben keine Auswirkungen hatte und dass die Reaktoren Nr. 1 und 2 in ihrem Kernkraftwerk Shika geschlossen wurden.","Hokuriku Electric Power Co. berichtete, dass das Erdbeben keine Auswirkungen gehabt hatte und dass die Reaktoren Nummer 1 und 2 des Kernkraftwerks Shika abgeschaltet worden waren.",Hokuriku Electric Power Co. berichtete von keinen Auswirkungen des Erdbebens und dass die Blöcke 1 und 2 seines Kernkraftwerks Shika abgeschaltet wurden.,0.9573290348052979,0.9381220936775208,0.9476282596588135,0.9013047814369202,0.9008350372314453,0.9010698795318604
251,"Es wird berichtet, daß in der Region rund 9.400 Häuser ohne Wasser und rund 100 ohne Strom leben.","Es wird berichtet, dass etwa 9.400 Häuser in der Region kein Wasser und ungefähr 100 keinen Strom haben.","Es wird berichtet, dass etwa 9400 Haushalte in der Region ohne Wasser sind und ungefähr 100 ohne Strom.",0.8913220167160034,0.8913220167160034,0.8913220167160034,0.861483633518219,0.8661200404167175,0.8637955784797668
252,"Einige Straßen sind beschädigt, der Bahndienst in den betroffenen Gebieten ist unterbrochen, und der Flughafen Noto in der Präfektur Ishikawa bleibt geschlossen.",Einige Straßen wurden beschädigt und der Eisenbahnverkehr in den betroffenen Gebieten unterbrochen. Der Flughafen Noto in der Präfektur Ishikawa bleibt geschlossen.,"Einige Straßen wurden beschädigt, der Bahnverkehr in den betroffenen Gebieten ist unterbrochen, und der Noto Flughafen in der Präfektur Ishikawa bleibt geschlossen.",0.9501079320907593,0.9620710015296936,0.9560520052909851,0.9842002391815186,0.9842002391815186,0.9842002391815186
253,Eine Bombe explodierte vor dem Büro des Generalgouverneurs.,Eine Bombe explodierte vor dem Bürogebäude des Generalgouverneurs.,Eine Bombe explodierte vor dem Bürogebäude des Generalgouverneurs.,0.9889406561851501,0.9844571352005005,0.9866938591003418,0.9889406561851501,0.9844571352005005,0.9866938591003418
255,"Einige Berichte sagen, die offizielle Zahl der Toten sei auf acht gewesen, und offizielle Berichte bestätigen, daß bis zu 30 verletzt seien; aber die endgültige Zahl ist noch nicht bekannt.","Laut einigen Berichten beträgt die offizielle Zahl der Todesopfer acht und offizielle Berichte bestätigen, dass bis zu 30 Personen verletzt wurden. Allerdings sind noch keine endgültigen Zahlen bekannt.","Einige Berichte geben die offizielle Zahl der Todesopfer mit acht an, und offizielle Berichte bestätigen, dass bis zu 30 Personen verletzt wurden; aber die endgültigen Zahlen sind noch nicht bekannt.",0.8663637638092041,0.8790499567985535,0.8726606965065002,0.9169865846633911,0.9190359115600586,0.9180100560188293
256,"Sowohl Cyanurinsäure als auch Melamin wurden in Urinproben von Haustieren gefunden, die nach dem Verzehr kontaminierter Haustierfutter starben.","Sowohl Cyanursäure als auch Melamin wurden in Urinproben von Haustieren gefunden, die nach dem Verzehr kontaminierter Haustiernahrung starben.","Sowohl Zyanursäure als auch Melamin wurden in Urinproben von Haustieren gefunden, die nach dem Verzehr von kontaminiertem Tierfutter gestorben sind.",0.9654533267021179,0.9639876484870911,0.9647199511528015,0.9535321593284607,0.9464660286903381,0.949985921382904
257,"Die beiden Verbindungen reagieren miteinander und bilden Kristalle, die die Nierenfunktion blockieren können, sagten Forscher an der Universität.","Die zwei Verbindungen reagieren miteinander und formen Kristalle, die laut Forschern der Hochschule die Nierentätigkeit behindern können.","Die beiden Verbindungen reagieren miteinander und bilden Kristalle, die die Nierenfunktion beeinträchtigen können, sagten die Forscher der Universität.",0.8486775755882263,0.8682475686073303,0.8583510518074036,0.9684333801269531,0.9434046149253845,0.9557551145553589
258,"Die Forscher beobachteten Kristalle, die durch die Zugabe von Melamin und Cyanurinsäure im Urin von Katzen entstanden sind.","Die Forscher entdeckten Kristalle im Katzenurin, die sich durch die Zugabe von Melamin und Zyanursäure gebildet hatten.","Die Forscher beobachteten Kristalle, die in Katzenurin durch die Zugabe von Melamin und Zyanursäure gebildet wurden.",0.8914747834205627,0.8962258696556091,0.8938440084457397,0.9062118530273438,0.9184149503707886,0.912272572517395
259,"Die Zusammensetzung dieser Kristalle entspricht der der in den Urin von betroffenen Haustieren, die durch Infrarotspektroskopie (FTIR) verglichen werden.","Die Zusammensetzung dieser Kristalle entspricht der Zusammensetzung, die im Urin betroffener Haustiere gefunden wurde, wenn man sie mittels Infrarotspektroskopie (FTIR) vergleicht.","Die Zusammensetzung dieser Kristalle stimmt mit der der in den Urinen betroffener Haustiere überein, wenn sie mittels Infrarotspektroskopie (FTIR) verglichen wird.",0.9094980359077454,0.8899568319320679,0.8996212482452393,0.9359610080718994,0.9010341763496399,0.9181655645370483
260,"Ich weiß nicht, ob Sie es wissen oder nicht, aber die meisten Waren aus Zentralamerika kamen zollfrei in dieses Land.","Ich weiß nicht, ob Sie das wussten, aber die meisten Waren aus Mittelamerika kamen zollfrei in unser Land.","Ich weiß nicht, ob dir das bewusst ist oder nicht, aber die meisten Waren aus Mittelamerika sind zollfrei in dieses Land gekommen.",0.9255253076553345,0.9269095659255981,0.9262169003486633,0.9467648267745972,0.9377720355987549,0.9422469735145569
261,Aber 80 Prozent unserer Waren wurden durch Zölle in zentralamerikanischen Ländern besteuert.,Dennoch wurden achtzig Prozent unserer Waren in zentralamerikanischen Ländern mit Zöllen belegt. Wir kümmern uns um Sie.,Doch achtzig Prozent unserer Waren wurden in mittelamerikanischen Ländern durch Zölle besteuert. Wir behandeln Sie.,0.8731536865234375,0.8053443431854248,0.8378793001174927,0.8921316862106323,0.8349454998970032,0.8625918030738831
262,Das schien mir nicht sinnvoll zu sein; es war sicherlich nicht fair.,Das erschien mir nicht sinnvoll; es war ganz gewiss nicht fair.,Das schien für mich keinen Sinn zu machen; es war sicherlich nicht fair.,0.900945782661438,0.912142276763916,0.9065094590187073,0.9308225512504578,0.9214226603507996,0.9260987639427185
263,"Ich sage nur, dass Sie uns so behandeln wie wir uns behandeln.","Ich sage den Leuten nur, dass wir so behandelt werden möchten, wie wir andere auch behandeln.","Alles, was ich den Menschen sage, ist: Behandelt uns so, wie wir euch behandeln.",0.8742468357086182,0.8221175670623779,0.8473812341690063,0.8173202276229858,0.7750349044799805,0.795616090297699
264,"Kalifornien Gouverneur Arnold Schwarzenegger hat ein Gesetz unterzeichnet, das den Verkauf oder die Vermietung gewalttätiger Videospiel an Minderjährige verbietet.","Der kalifornische Gouverneur Arnold Schwarzenegger unterzeichnete einen Gesetzentwurf, der den Verkauf oder Verleih von Videospielen, die Gewalt beinhalten, an Minderjährige verbietet.","Der Gouverneur von Kalifornien, Arnold Schwarzenegger, unterzeichnete ein Gesetz, das den Verkauf oder die Vermietung von gewalttätigen Videospielen an Minderjährige verbietet.",0.8923875093460083,0.8505781888961792,0.8709813952445984,0.9556772112846375,0.9289715886116028,0.942135214805603
265,"Das Gesetz verlangt, dass gewalttätige Videospiel, die im Bundesstaat Kalifornien verkauft werden, mit einem Dekal mit der Aufschrift ""18"" gekennzeichnet werden und dass der Verkauf an einen Minderjährigen mit einer Geldstrafe von 1.000 Dollar pro Straftat bestraft wird.","Der Gesetzesvorschlag sieht vor, dass im Bundesstaat Kalifornien verkaufte Videospiele mit einem Aufkleber mit der Zahl „18“ versehen werden und der Verkauf an Minderjährige mit einer Geldbuße von 1000 $ bestraft wird.","Das Gesetz verlangt, dass gewalttätige Videospiele, die im Bundesstaat Kalifornien verkauft werden, mit einem Aufkleber mit der Aufschrift ""18"" gekennzeichnet sind und macht den Verkauf an Minderjährige mit einer Geldstrafe von 1000 USD pro Verstoß bes Strafbar.",0.8409312963485718,0.8723156452178955,0.8563359975814819,0.9243961572647095,0.9131773710250854,0.9187525510787964
266,"Der Direktor der Staatsanwaltschaft, Kier Starmer QC, gab heute Morgen eine Erklärung, in der die Strafverfolgung von Huhne und Pryce angekündigt wurde.","Der Direktor der Staatsanwaltschaft Kier Starmer QC gab heute Morgen eine Erklärung ab, in der er die Strafverfolgung sowohl von Huhne als auch von Pryce bekanntgab.","Der Direktor der Staatsanwaltschaft, Kier Starmer QC, gab heute Morgen eine Erklärung ab, in der die Anklage gegen sowohl Huhne als auch Pryce verkündet wurde.",0.9061437249183655,0.9135669469833374,0.9098401665687561,0.9262170791625977,0.9271355271339417,0.9266760945320129
267,Huhne hat zurückgetreten und er wird durch Ed Davey abgelöst werden.,"Huhne ist zurückgetreten und wird im Kabinett vom Abgeordneten Ed Davey ersetzt. Es wird erwartet, dass der Abgeordnete Norman Lamb den Job des Wirtschaftsministers übernimmt, den Davey gerade verlässt.","Huhne hat zurückgetreten, und er wird im Kabinett von Ed Davey, dem Abgeordneten, ersetzt. Es wird erwartet, dass Norman Lamb, der Abgeordnete, die Position des Geschäftsministers übernimmt, die Davey frei macht.",0.8557244539260864,0.7244148850440979,0.7846137285232544,0.8759941458702087,0.7152702808380127,0.7875152826309204
268,Huhne und Pryce sollen am 16. Februar vor dem Westminster Magistrates Court erscheinen.,Huhne und Pryce sollen am 16. Februar vor dem Westminster Magistrates Court erscheinen.,Huhne und Pryce sollen am 16. Februar vor dem Westminster Magistrates Court erscheinen.,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896
269,"Die Toten waren Nicholas Alden, 25, und Zachary Cuddeback, 21, Cuddeback war der Fahrer.","Die Todesopfer waren Nicholas Alden, 25, und Zachary Cuddeback, 21. Cuddeback ist der Fahrer gewesen.","Die Todesopfer waren Nicholas Alden, 25, und Zachary Cuddeback, 21. Cuddeback war der Fahrer gewesen.",0.9546121954917908,0.9348447322845459,0.9446250200271606,0.9563332200050354,0.9366642236709595,0.9463964700698853
270,"Edgar Veguilla erlitt Wunden an Arm und Kiefer, während Kristoffer Schneider eine Rekonstruktionsoperation für sein Gesicht benötigte.","Edgar Veguilla erlitt Wunden am Arm und am Kiefer, während Kristoffer Schneider rekonstruktive Chirurgie für sein Gesicht benötigte.","Edgar Veguilla erlitt Verletzungen an Arm und Kiefer, während Kristoffer Schneider eine rekonstruktive Operation für sein Gesicht benötigte.",0.9400728344917297,0.9421849250793457,0.9411277174949646,0.9548693895339966,0.9576135873794556,0.9562395215034485
