id,translated_arabian,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
147,تحرك التحالف والقوات الأفغانية إلى المنطقة لحماية الموقع وتم إرسال طائرات التحالف الأخرى للمساعدة.,وقد توغلت قوات التحالف والقوات الأفغانية في المنطقة لتأمين الموقع وأرسلت طائرات التحالف الأخرى للمساعدة.,تحركت قوات التحالف والجيش الأفغاني إلى المنطقة لتأمين الموقع، وتم إرسال طائرات أخرى من التحالف للمساعدة.,0.9371825456619263,0.9171672463417053,0.9270668625831604,0.9393214583396912,0.9256567358970642,0.9324390292167664
148,وقعت الحادثة في أعلى المنطقة الجبلية ويعتقد أن نتيجة إطلاق النار العدائية.,وقع حادث التحطم في أعالي التضاريس الجبلية، ويُعتقد أنه كان نتيجةً لنيران عدائية.,وقعت الحادثة في منطقة جبلية مرتفعة، ويُعتقد أنها كانت نتيجة نيران عدائية.,0.8000690340995789,0.7506635189056396,0.7745792865753174,0.8301968574523926,0.8093370199203491,0.819634199142456
149,الجهود البحثية عن موقع الحادث تُقابل من قبل الطقس السيئ والأراضي القاسية.,تُواجَه جهود البحث عن موقع التحطم بسوء الأحوال الجوية والتضاريس القاسية.,تُواجه جهود البحث عن موقع الحادث ظروفاً جوية سيئة وتضاريس قاسية.,0.8200315237045288,0.7959784269332886,0.8078259825706482,0.7867603302001953,0.7891887426376343,0.7879726886749268
150,"تقول المنظمة الخيرية الطبية ""مانجولا"" و""طبيبون بلا حدود"" ومنظمة الصحة العالمية إنها أسوأ تفشي تم تسجيله في البلاد.","أعربت منظمة ""مانجولا"" الخيرية الطبية ومنظمة أطباء بلا حدود ومنظمة الصحة العالمية، إن هذا هو أسوأ تفشٍ مسجل في البلاد.",تقول جمعية مانغولا الطبية، ومنظمة أطباء بلا حدود، ومنظمة الصحة العالمية إنها أسوأ تفشٍ مسجل في البلاد.,0.8783301115036011,0.8686515688896179,0.873464047908783,0.8576314449310303,0.8842471837997437,0.8707359433174133
151,"وقال المتحدث باسم ""طبيبات بلا حدود"" ريتشارد فييرمان: ""إن أنغولا تتجه نحو أسوأ تفشي لها على الإطلاق، ولا تزال الوضع سيئاً جداً في أنغولا""، كما قال.","قال المتحدث باسم منظمة أطباء بلا حدود ""ريتشارد فيرمان"": ""تتجه أنغولا نحو تفشي هو الأسوأ على الإطلاق ولا يزال الوضع سيئاً للغاية في أنغولا"".","مُتحدث باسم منظمة أطباء بلا حدود ريتشارد فيرمان قال: ""تتجه أنغولا نحو أسوأ تفشي لها على الإطلاق والوضع لا يزال سيئاً جداً في أنغولا"".",0.8909026384353638,0.8966091871261597,0.8937467932701111,0.9020920991897583,0.9190696477890015,0.9105017185211182
152,بدأت المباريات في الساعة 10 صباحاً مع الطقس الممتاز وبالإضافة إلى المطر في منتصف الصباح الذي أوضح بسرعة، كان يومًا مثاليًا لكرة القدم السابعة.,بدأت الألعاب في تمام الساعة 10:00 صباحاً مع طقس رائع، وبغض النظر عن رذاذ منتصف الصباح الذي سرعان ما اختفى، فقد كان يوماً مثالياً لسباعيات الرجبي.,انطلقت المباريات الساعة 10:00 صباحًا مع طقس رائع، ورغم هطول بعض الرذاذ في منتصف الصباح الذي سارعت السماء إلى صفائه، كان يومًا مثاليًا لرياضة Rugby 7's.,0.8133621215820312,0.7947020530700684,0.8039238452911377,0.8301897048950195,0.8015749454498291,0.8156314492225647
153,بدأت جنوب أفريقيا في البطولة في النوت الصحيح عندما حققت فوزًا مريحًا 26 - 00 ضد زامبيا التي حصلت على البطولة الخامسة.,استهلت دولة جنوب أفريقيا -مصنفة البطولة الأولى- المنافسة كما ينبغي بتحقيقها فوز سهل بنتيجة 26 - 00 على زامبيا المصنفة الخامسة في البطولة.,بدأت جنوب أفريقيا، المصنّفة الأولى في البطولة، بشكل جيد عندما حققت فوزًا مريحًا بنتيجة 26 - 00 ضد زامبيا المصنفة الخامسة.,0.7703863978385925,0.7447527050971985,0.7573527097702026,0.8707001209259033,0.82767653465271,0.84864342212677
154,لكن جنوب أفريقيا، التي كانت تبدو صلبة بشكل حاسم في اللعبة ضد أخواتها الجنوبية، تحسنت بشكل مستمر مع تقدم البطولة.,على الرغم من أن الأداء الباهت الذي ظهر به الفريق في المباراة ضد أخواتهن الجنوبيات، إلا أن جنوب أفريقيا قد استمرت في التحسن مع تقدم البطولة.,بدت جنوب أفريقيا متعثرة للغاية في المباراة ضد شقيقاتها من الجنوب، لكنها تحسنت بشكل مطرد مع تقدم البطولة.,0.7774015665054321,0.7639412879943848,0.7706126570701599,0.8243318200111389,0.8231647610664368,0.8237478733062744
155,دفاعهم المضبط، مهاراتهم في التعامل مع الكرة وعملهم الفعال في الفريق جعلهم يبرزون وكان من الواضح أن هذا هو الفريق الذي يجب هزيمته.,لقد جعل دفاع الفريق المنضبط ومهاراته في التعامل مع الكرة وعمله الجماعيُّ الممتاز، فريق متميز وكان من الواضح أن هذا هو الفريق الذي يجب التغلب عليه.,لقد جعلتهم دفاعهم المنظم، ومهاراتهم في التعامل مع الكرة، وعملهم الجماعي الممتاز يبرزون، وكان واضحًا أن هذه هي الفريق الذي يجب التغلب عليه.,0.8598374128341675,0.8454298377037048,0.8525727987289429,0.8599382042884827,0.8532518744468689,0.8565820455551147
156,ويقول مسؤولون في مدينة أمستردام ومتحف آن فرانك إن الشجرة مصابة بالفطريات وتشكّل خطراً على الصحة العامة حيث يقولون إنها في خطر كبير من السقوط.,صرّح المسؤولون عن مدينة أمستردام ومتحف آن فرانك أن الشّجرة مصابة بالفطريات وتشكّل خطراً على الصحة العامة حيث يقولون إنها كانت على وشك السقوط.,يقول المسؤولون في مدينة أمستردام ومتحف آن فرانك إن الشجرة مصابة بفطر وتشكل خطرًا على الصحة العامة حيث يجادلون بأنها كانت في خطر وشيك للسقوط.,0.9343293905258179,0.9161845445632935,0.925167977809906,0.9147968292236328,0.9125232696533203,0.9136586785316467
157,كان من المقرر أن يتم قطعها يوم الثلاثاء، ولكن تم حفظها بعد حكم محكمة طوارئ.,كان من المقرر إعدامها يوم الثلاثاء، ولكن أنقذها حكم مستعجل من المحكمة.,تم تحديد موعد لقطعها يوم الثلاثاء، لكنها تم إنقاذها بعد قرار طارئ من المحكمة.,0.855972409248352,0.8500570058822632,0.8530044555664062,0.8538376092910767,0.8315175771713257,0.8425297737121582
158,"جميع مدخلات الكهف التي سميت ""الأخوات السبع"" ، على الأقل 100 إلى 250 متر (328 إلى 820 قدم) في قطرها.","جميع مداخل الكهف، التي سُمّيت ""الأخوات السبعة""، يبلغ قطرها على الأقل من 100 إلى 250 متراً (من 328 إلى 820 قدماً).","جميع مداخل الكهوف، التي سُميت ""الأخوات السبع""، تتراوح أبعادها بين 100 إلى 250 مترًا (328 إلى 820 قدمًا) على الأقل.",0.9042752981185913,0.8634554147720337,0.8833940625190735,0.9106806516647339,0.869134783744812,0.8894227743148804
159,صور الأشعة تحت الحمراء تظهر أن التغيرات في درجة الحرارة من الليل والنهار تظهر أنها ربما كهوف.,تظهر صور الأشعة تحت الحمراء أن التغيرات في درجات الحرارة بين الليل والنهار تبين أنها كهوف محتملة.,تشير الصور بالأشعة تحت الحمراء إلى أن تقلبات درجات الحرارة بين الليل والنهار تظهر أنها على الأرجح كهوف.,0.9307990074157715,0.9190807938575745,0.9249027967453003,0.904677152633667,0.8887891173362732,0.896662712097168
160,"""إنها أكثر برودة من السطح المحيط بها في النهار وأكثر دافئة في الليل.","""إنهم أبرد من السطح المحيط نهاراً وأكثر دفئاً منه في الليل.""",هم أبرد من السطح المحيط خلال النهار وأدفأ في الليل.,0.8635770678520203,0.8274475932121277,0.8451263308525085,0.8256151080131531,0.8597724437713623,0.8423476219177246
161,"""إن سلوكهم الحراري ليس ثابتًا مثل الكهوف الكبيرة على الأرض التي غالباً ما تحافظ على درجة حرارة ثابتة نسبيًا ، لكنه يتوافق مع كون هذه ثقوب عميقة في الأرض ،"" قال غلين كوشينغ من فريق علم الفلك في السيربية الجيولوجية الأمريكية (USGS) وجامعة شمال أريزونا الموجودة في فلاكستاف ، أريزونا.","إن سلوكهم الحراري ليس ثابتًا مثل الكهوف الكبيرة على الأرض التي غالبًا ما تحافظ على درجة حرارة ثابتة إلى حدٍ ما ، لكنه يتفق مع كونها ثقوباً عميقة في الأرض، ""كما قال جلين كوشينغ من هيئة المساحة الجيولوجية الأمريكية (يو إس جي إس) ومن جامعة شمال أريزونا التي تقع في فلاغستاف، أريزونا.","قال غلين كوشينغ من فريق الجيولوجيا الكوكبية في المسح الجيولوجي الأمريكي (USGS) ومن جامعة شمال أريزونا التي تقع في فلاقستاف، أريزونا: ""سلوكها الحراري ليس مستقراً مثل الكهوف الكبيرة على الأرض التي غالباً ما تحافظ على درجة حرارة ثابتة إلى حد ما، ولكن هذا يتوافق مع كونها ثقوباً عميقة في الأرض.""",0.9192572832107544,0.9114493131637573,0.9153366684913635,0.8751200437545776,0.8680124878883362,0.8715517520904541
162,في فرنسا، كان التصويت تقليدياً تجربة منخفضة التقنية: يُعزل الناخبون أنفسهم في كشك، ووضعوا ورقة مطبوعة مسبقاً تشير إلى مرشحهم المختار في ملف.,في فرنسا، كان التصويت بشكل تقليدي هو عبارة عن تجربة ذات تكنولوجيا منخفضة: حيث يعزل الناخبون أنفسهم في كشك، ويضعون ورقة مطبوعة بشكل مسبق مشيرة إلى مرشحهم المفضل في ظرف.,في فرنسا، كانت عملية التصويت تقليديًا تجربة منخفضة التقنية: يصوت الناخبون في حجرة خاصة، حيث يضعون ورقة مطبوعة مسبقًا تشير إلى مرشحهم المفضل في ظرف.,0.9036403894424438,0.8884735107421875,0.8959927558898926,0.9087342023849487,0.9246282577514648,0.9166123270988464
163,بعد أن يثبت المسؤولون هوية الناخب، يلقي الناخب البطاقة في صندوق التصويت ويمتخّم على قائمة التصويت.,بعد تحقق المسؤولين من هوية الناخب، يضع الظرف في صندوق الاقتراع ويوقع على قائمة المصوتين.,بعد أن يقوم المسؤولون بالتحقق من هوية الناخب، يقوم الناخب بإسقاط الظرف في صندوق الاقتراع ويوقع في سجل التصويت.,0.8458225727081299,0.8627757430076599,0.8542150259017944,0.8911638259887695,0.8785477876663208,0.8848108649253845
164,القانون الانتخابي الفرنسي يحدد الإجراءات بشكل صارم.,يقنن القانون الانتخابي الفرنسي الإجراءات بصرامة غير محببة.,تقوم القوانين الانتخابية الفرنسية بتدوين الإجراءات بشكل صارم.,0.8915373086929321,0.8540248870849609,0.8723779916763306,0.9027270078659058,0.8726713061332703,0.887444794178009
165,منذ عام 1988، يجب أن تكون صناديق الاقتراع شفافة بحيث يمكن للمنتخبين والمراقبين أن يشهدوا عدم وجود مظروف في بداية التصويت وأن لا يتم إضافة مظروف إلا تلك التي يحتوي عليها الناخبون المحتملين والذين تمت إدراجهم.,ومنذ عام 1988، يجب أن تكون صناديق الاقتراع شفافة بحيث يمكن للناخبين والمراقبين أن يشهدوا عدم وجود مظاريف في بداية التصويت، وأنه لا تتم إضافة مغلفات إلا مغلفات الناخبين المسجلين والمأذون لهم حسب الأصول والمفوضين.,منذ عام 1988، يجب أن تكون صناديق الاقتراع شفافة حتى يتمكن الناخبون والمراقبون من مشاهدة عدم وجود أي مظروفات في بداية الاقتراع، وأنه لا يتم إضافة أي مظروفات باستثناء تلك الخاصة بالناخبين الذين تم احتساب أصواتهم بشكل صحيح وتفويضهم.,0.90023273229599,0.8946132659912109,0.8974141478538513,0.8643624782562256,0.8455522060394287,0.8548538684844971
166,يمكن للمرشحين إرسال ممثلي ليشهدوا كل جزء من العملية. في المساء، يتم فرز الأصوات من قبل المتطوعين تحت إشراف شديد، وفقًا لإجراءات محددة.,يمكن للمرشحين أن يرسلوا ممثلين ليشهدوا على كل جزء من العملية. وفي المساء، يتم عد الأصوات من قبل المتطوعين تحت إشراف مكثف باتباع إجراءات محددة.,يمكن للمرشحين إرسال ممثلين لحضور كل جزء من العملية. في المساء، يتم احتساب الأصوات بواسطة متطوعين تحت إشراف مكثف، وفقًا لإجراءات محددة.,0.9288620948791504,0.9104247093200684,0.9195510149002075,0.9373825788497925,0.9192777872085571,0.9282419085502625
167,أصبحت أجهزة ASUS Eee PC ، التي أطلقت في وقت سابق في جميع أنحاء العالم لإنقاذ التكاليف وعوامل الوظيفة ، موضوعًا ساخنًا في شهر تايبيه لخدمات تكنولوجيا المعلومات عام 2007.,أصبح Eee PC من ASUS الذي أُطلق في وقت سابق في جميع أنحاء العالم لعوامل توفير التكاليف والقدرة الوظيفية، موضوعاً مثيراً في شهر تكنولوجيا المعلومات في تايبيه لعام 2007.,أصبح جهاز ASUS Eee PC، الذي تم إطلاقه في وقت سابق في جميع أنحاء العالم لأسباب تتعلق بتوفير التكاليف والوظائف، موضوعًا ساخنًا في شهر تكنولوجيا المعلومات في تايبيه عام 2007.,0.8869685530662537,0.8966464996337891,0.8917812705039978,0.9217312335968018,0.9144542813301086,0.9180783629417419
168,لكن سوق المستهلكين على أجهزة الكمبيوتر المحمولة ستختلف وتغير بشكل جذري بعد أن حصلت شركة ASUS على جائزة تايوان المستدامة عام 2007 من قبل يوآن التنفيذي لجمهورية الصين.,لكن سوق المستهلكين لأجهزة الحاسوب المحمولة سيتنوع ويتغير جذرياً بعد أن حازت شركة أسوس في 2007 على جائزة تايوان للاستدامة المقدمة من القسم التنفيذي يوان من حكومة جمهورية الصين.,لكن سوق المستهلكين لأجهزة الكمبيوتر المحمولة سيتغير بشكل جذري بعد أن تم منح شركة ASUS جائزة تايوان المستدامة عام 2007 من قبل مجلس تنفيذ جمهورية الصين.,0.8771430253982544,0.8735219836235046,0.875328779220581,0.9133628606796265,0.9467077255249023,0.9297364354133606
169,"يصف موقع المحطة على الانترنت البرنامج بأنه ""مسرح راديو مدرسة قديمة مع دور جديد ومثير للغضب!""","وصف موقع المحطّة الإلكتروني العمل بأنه ""مسرح إذاعي على الطريقة القديمة، بانعطاف غريب الأطوار، جديد وصارخ!""","يصف موقع المحطة البرنامج بأنه ""مسرح إذاعي بأسلوب قديم مع لمسة جديدة ومجنونة من الثقافات الفرعية!""",0.8137582540512085,0.7868838310241699,0.8000954389572144,0.8619285821914673,0.843002200126648,0.8523603081703186
170,في أيامها الأولى، كان البرنامج يظهر فقط في موقع الراديو الإلكتروني TogiNet Radio ، وهو موقع يركز على الراديو المحادثات.,"في أيامه الأولى، أُذيع البرنامج حصراً على موقع راديو الإنترنت الموجود منذ فترة طويلة ""توجي نت راديو""، وهو الموقع الذي يركز على الراديو الحواري.",في أيامه الأولى، كان البرنامج يُعرض بشكل حصري على موقع توغي نت راديو، وهو موقع إذاعي عبر الإنترنت يتميز بتركيزه على برامج الحوار.,0.8154364824295044,0.7828981876373291,0.7988361716270447,0.7972550392150879,0.7850786447525024,0.7911199927330017
171,في أواخر عام 2015، أنشأت توجي نت أسترونيت رايديو كمحطة تابعة.,"في أواخر عام 2015، أنشأت ""توجي نت"" راديو ""أسترو نت "" كمحطة إذاعية تابعة.",في أواخر عام 2015، أنشأت توجي نت محطة أسترو نت راديو كفرع تابع.,0.9052591323852539,0.8621739149093628,0.8831914067268372,0.9020984768867493,0.904174268245697,0.9031351804733276
172,كان البرنامج يضم أصلاً ممثلين صوتاً هواة، محليين في شرق تكساس.,عرض البرنامج في الأصل ممثلي صوت الهواة، من محلية إلى شرق تكساس.,كان العرض في الأصل يتضمن ممثلي أصوات هواة من东 تكساس.,0.8276327848434448,0.8252246379852295,0.8264269828796387,0.8438133001327515,0.8551129102706909,0.8494255542755127
173,وبحسب ما ورد، استمر عمليات التنفيذ على نطاق واسع خلال الليل، حيث لم يكن ضباط إنفاذ القانون موجودين في شوارع بيشكيك.,"أفادت تقارير باستمرار أعمال النهب على نطاق واسع حتى صباح اليوم التالي وذلك لغياب ضباط إنفاذ القانون عن شوارع مدينة ""بيشكك"".",تشير التقارير إلى أن عمليات النهب الواسعة النطاق استمرت طوال الليل، حيث لم يكن هناك أي وجود لوكالات إنفاذ القانون في شوارع بيشكيك.,0.7993243336677551,0.7869530916213989,0.7930904626846313,0.8426045775413513,0.8174009323120117,0.8298114538192749
174,"وصف أحد المراقبين بيشكيك بأنها تغرق في حالة ""الاضطراب"" ، حيث تتجول عصابات من الناس في الشوارع وتنهب متاجر السلع الاستهلاكية.","وصف أحد المراقبين مدينة بيشكيك بأنها تغرق في حالة من ""فقدان السيطرة""، حيث تجولت عصابات من الناس في الطرقات وقاموا بنهب مخازن السلع الاستهلاكية.","وصف أحد المراقبين بيشكيك بأنها تغرق في حالة من ""الفوضى"" بينما كانت عصابات من الناس تجوب الشوارع وتنهب المتاجر من السلع الاستهلاكية.",0.9130597114562988,0.9054696559906006,0.9092488288879395,0.9174208641052246,0.9096066951751709,0.9134970307350159
175,ولقي العديد من سكان بيشكيك اللوم على المتظاهرين من الجنوب بسبب الفوضى.,"حمّل العديد من سكان مدينة ""بشكيك"" المتظاهرين في الجنوب حالة الفوضى.",اتهم العديد من سكان بيشكك المتظاهرين من الجنوب بالفوضى.,0.8740575313568115,0.8750753402709961,0.8745661377906799,0.878390908241272,0.9132824540138245,0.8954969644546509
176,هزمت جنوب أفريقيا فريق آل بلاكس (نيوزيلندا) في مباراة اتحاد الرجبي الثلاثة الأمم في ملعب رويال بافوكونغ في روستنبورغ ، جنوب أفريقيا.,هزمت جنوب أفريقيا فريق الرجبي النيوزيلندي الملقب بالسود في مباراة اتحاد ثلاثي الأمم للرجبي في استاد رويال بافوكينج في روستنبرج بجنوب أفريقيا.,هزمت جنوب أفريقيا منتخب نيوزيلندا (الأولاد السود) في مباراة ريغبي الاتحاد الثلاثية في استاد رويال بافوكينغ في راستنبورغ، جنوب أفريقيا.,0.8634730577468872,0.8441039323806763,0.8536785840988159,0.8942691087722778,0.8792128562927246,0.886677086353302
177,كانت النتيجة النهائية انتصار نقطة واحدة، 21 إلى 20، إنهاء سلسلة الفوز في 15 مباراة للجميع الأسود.,كانت النتيجة النهائية فوز بنقطة واحدة، 21 إلى 20، لتنهي مسيرة الفوز الخاصة بفريق أول بلاكس التي دامت ل15 مباراة.,"كانت النتيجة النهائية انتصاراً بفارق نقطة واحدة، 21 مقابل 20، منهية سلسلة انتصارات فريق الـ""أول بلاكس"" التي استمرت 15 مباراة.",0.8490688800811768,0.7962849140167236,0.8218302130699158,0.8536801338195801,0.8012122511863708,0.8266144394874573
178,لـ (سبينغ بوكس) ، انتهى ذلك بـ (خسارة) خمس مباريات على التوالي,بالنسبة لمنتخب جنوب أفريقيا للرغبي، أنهى هذا سلسلة هزائم استمرّت لخمس مباريات.,بالنسبة لفرق السبرينجبوكس، انتهت سلسلة هزائمها التي استمرت لخمس مباريات.,0.7037533521652222,0.7024034857749939,0.7030777931213379,0.7179673314094543,0.7321602702140808,0.7249943017959595
179,كانت هذه هي المباراة الأخيرة لـ آل بلاكس الذين فازوا بالبطولة قبل أسبوعين,كانت المباراة النهائية لأول بلاكس، الذين سبق لهم الفوز بالفعل باللقب قبل أسبوعين.,كانت المباراة النهائية لمنتخب الأل بلاكس، الذين تمكنوا من الفوز بالكأس قبل أسبوعين.,0.8395975232124329,0.812069296836853,0.8256040215492249,0.844768226146698,0.8037201762199402,0.8237331509590149
180,المباراة النهائية للمسلسل ستقام في إليس بارك في جوهانسبرغ الأسبوع المقبل عندما يلعب سبرينغ بوكس مع أستراليا.,ستُعقد المباراة الأخيرة من السلسلة الأسبوع القادم في ملعب إليس بارك في جوهانسبرغ عندما يقابل منتخب جنوب أفريقيا للرغبي أستراليا.,ستقام المباراة النهائية للسلسلة في ملعب إليس بارك في جوهانسبرغ الأسبوع المقبل، عندما يلعب فريق سبرينغبوك ضد أستراليا.,0.8389768600463867,0.8248820304870605,0.8318697810173035,0.9160776138305664,0.8972908854484558,0.9065869450569153
181,زلزال معتدل هز غرب مونتانا في 10:08 مساء يوم الاثنين.,ضرب زلزال متوسط القوة مونتانا الغربية الساعة ١٠:٠٨ مساءً. يوم الاثنين.,هَزَّ زلزال معتدل غرب مونتانا في الساعة 10:08 مساءً يوم الإثنين.,0.766327440738678,0.767990231513977,0.7671578526496887,0.9260497689247131,0.8889575004577637,0.9071246385574341
182,لم تتلقى أي تقارير فورية عن الأضرار من قبل دائرة الدراسات الجيولوجية الأمريكية ومركز معلومات الزلزال الوطني.,ولم ترد تقارير فورية عن وقوع أضرار من قبل هيئة المسح الجيولوجي الأمريكي (USGS) ومركز معلومات الزلازل الوطني التابع لها.,لم تتلقَ هيئة المسح الجيولوجي الأمريكية (USGS) ومركز المعلومات الوطني للزلازل أي تقارير فورية عن الأضرار.,0.9172210693359375,0.8806321620941162,0.898554265499115,0.8882473707199097,0.8600936532020569,0.8739438056945801
183,كان مركز الزلزال حوالي 20 كيلومتر (15 ميل) شمال شمال شرق ديلون، و حوالي 65 كيلومتر (40 ميل) جنوب بوت.,وكان مركز الزلزال على بعد حوالي 20 كم (15 ميلاً) بين شمال وشمال شرق ديلون، وحوالي 65 كم (40 ميلاً) جنوب بوتي.,كان مركز الزلزال على بعد حوالي 20 كيلومترًا (15 ميل) شمال شمال شرق ديلون، وحوالي 65 كيلومترًا (40 ميل) جنوب بوت.,0.9335365891456604,0.8864898681640625,0.9094051718711853,0.9761375188827515,0.9439861178398132,0.9597926735877991
184,تم تأكيد أن سلالة الأنفلونزا الطيور القاتلة للبشر، H5N1، قد أصابت بطة برية ميتة، وجدت يوم الاثنين، في المستنقعات بالقرب من ليون في شرق فرنسا.,تأكد إصابة بطة برية نافقة بسلالة إنفلونزا الطيور القاتلة للإنسان، H5N1، وقد عثر عليها يوم الاثنين، في مستنقعات بالقرب من ليون في شرق فرنسا.,تم تأكيد إصابة سلالة إنفلونزا الطيور القاتلة للبشر، H5N1، ببطّة برية ميتة تم العثور عليها يوم الاثنين في منطقة المستنقعات قرب ليون في شرق فرنسا.,0.8559427261352539,0.8651902675628662,0.8605416417121887,0.8943635821342468,0.8924206495285034,0.8933910727500916
185,فرنسا هي السابعة في الاتحاد الأوروبي التي تعاني من هذا الفيروس، بعد النمسا وألمانيا وسلوفينيا وبولغاريا واليونان وإيطاليا.,فرنسا هي البلد السابع ضمن الاتحاد الأوروبي الذي يعاني من هذا الفيروس؛ بعد النمسا وألمانيا وسلوفينيا وبلغاريا واليونان وإيطاليا.,فرنسا هي الدولة السابعة في الاتحاد الأوروبي التي تتعرض لهذا الفيروس، بعد النمسا وألمانيا وسلوفينيا وبلغاريا واليونان وإيطاليا.,0.9543169140815735,0.9445933103561401,0.9494302272796631,0.9551293849945068,0.9607933759689331,0.9579530358314514
186,لا تزال حالات المشتبه بها في إصابة بفيروس H5N1 في كرواتيا والدنمارك غير مؤكدة.,وتبقى الحالات المشتبه في إصابتها بفيروس H5N1 في كرواتيا والدنمارك غير مؤكدة.,حالات مشتبه بها من فيروس H5N1 في كرواتيا والدنمارك لا تزال غير مؤكدة.,0.9345499873161316,0.939296305179596,0.9369171261787415,0.9222241640090942,0.9458153247833252,0.933870792388916
187,"كانت (تشامرز) قد دعمت الله ""لقتل واسع النطاق، وتدمير وإرهاب الملايين على الملايين من سكان الأرض"".","لقد رفع تشامبرز دعوى قضائيةً ضد الله بتهمة ""انتشار الموت والدمار ترويع الملايين من سكان الأرض"".","قام تشامبرز برفع دعوى قضائية ضد الله بتهمة ""الوفاة الواسعة، والدمار، وإرهاب الملايين من سكان الأرض.""",0.7893552780151367,0.7910940647125244,0.7902237176895142,0.8161766529083252,0.8019641637802124,0.809008002281189
188,"تشامبرز، وهو لا يدرك الله، يجادل بأن دعامه ""مهم"" و""أي شخص يمكن أن يدعي أي شخص"".","يزعم تشامبرز، وهو لا أدري، أن قضيته ""تافهة"" وأن ""أي شخص يستطيع مقاضاة أي شخص"".","تشامبرز، الملحد، يجادل بأن دعواه القضائية ""تافهة"" و ""يمكن لأي شخص مقاضاة أي شخص"".",0.8484578132629395,0.8364899754524231,0.8424314260482788,0.8374996185302734,0.8218216896057129,0.8295865654945374
189,"القصة التي تم عرضها في الأوبرا الفرنسية، من قبل كاميل سان سانس، هي عن فنان ""حياة يحددها حب المخدرات واليابان"".","القصة التي قُدمت بالأوبرا الفرنسية، لكاميل سان ساينز، هي قصة فنان ""حياته محكومة بحب المخدرات واليابان.""","القصة المقدمة في الأوبرا الفرنسية، بواسطة كاميل سان-سانس، تدور حول فنان ""تحدد حياته حب المخدرات واليابان"".",0.8727497458457947,0.8611027002334595,0.8668871521949768,0.9194486141204834,0.9270446300506592,0.9232310056686401
190,ونتيجة لذلك، يدخن الممثلون المفاصل القنبية على المسرح، ويشجع المسرح نفسه الجمهور على الانضمام.,ونتيجة لذلك، يدخن الفنانون لفائف القنب على خشبة المسرح، ويشجع المسرح نفسه الجمهور على مشاركتهم في ذلك.,نتيجة لذلك، يقوم الفنانون بتدخين سجائر الحشيش على المسرح، والمسرح ذاته يشجع الجمهور على الانضمام إليهم.,0.8909478187561035,0.8676276206970215,0.8791330456733704,0.8410258293151855,0.8075709342956543,0.8239589333534241
191,قام رئيس مجلس النواب السابق نيوت جينغريش، والحاكم في تكساس ريك بيري، و عضو الكونجرس ميشيل باخمان بالترتيب بالمركز الرابع والخامس والسادس.,احتل رئيس مجلس النواب السابق نيوت جينجريتش، وحاكم تكساس ريك بيري، وعضوة الكونجرس ميشيل باكمان المراكز الرابع، والخامس، والسادس على التوالي.,انتهى رئيس مجلس النواب السابق نيوت غينغريتش، وحاكم تكساس ريك بيري، وعضوة الكونغرس ميشيل باخمان في المراكز الرابع والخامس والسادس على التوالي.,0.8970719575881958,0.8821737766265869,0.8895605206489563,0.9093111157417297,0.8920844197273254,0.900615394115448
192,بعد أن جاءت النتائج، أشاد غينغريش سانتوروم، لكنه كان لديه كلمات صعبة لرومني، الذي تم بث إعلانات حملة سلبية نيابة عنه في ولاية أيوا ضد غينغريش.,"بعد ظهور النتائج، أثنى ""جينجريتش"" على ""سانتوروم""، لكنه وجه كلمات لاذعة إلى ""رومني""، والذي بُثت حملة إعلانية سلبية في ولاية ""آيوا"" ضد ""جينجريتش"" نيابةً عنه.",بعد صدور النتائج، أشاد جينغريتش بسانتorum، لكنه كان له كلمات قاسية تجاه رومني، الذي تم بث إعلانات حملة سلبية ضده في ولاية أيوا.,0.8657419085502625,0.837360143661499,0.8513145446777344,0.8671256303787231,0.8930152058601379,0.8798799514770508
193,"وقال بيري انه ""سيعود الى تكساس لتقييم نتائج الجمعية الليلية، لتحديد ما إذا كان هناك طريق إلى الأمام بالنسبة لي في هذه السباق"" لكنه قال لاحقا انه سوف يبقى في السباق والتنافس في 21 يناير جنوب كارولينا الأولية.","صرح بيري أنه قد ""أعود إلى تكساس لتقييم نتائج المؤتمر الحزبي للليلة، وتحديد ما إذا كان هناك مجال للتقدم لي في هذا السباق""، لكن قال لاحقاً أنه سيظل في السباق وينافس في 21 من كانون الثاني في انتخابات كارولاينا الجنوبية.",قال بيري إنه سيعود إلى تكساس لتقييم نتائج مؤتمر الليلة، وتحديد ما إذا كان هناك طريق للمضي قدماً في هذه المنافسة، لكنه قال لاحقاً إنه سيبقى في السباق وسيتنافس في الانتخابات التمهيدية في ولاية كارولينا الجنوبية في 21 يناير.,0.8652468323707581,0.8530906438827515,0.8591256737709045,0.8562294840812683,0.8440582752227783,0.8501002788543701
194,"باتشمان، التي فازت في استطلاع ""أيمس"" في أغسطس، قررت إنهاء حملتها.",قررت باكمان، التي فازت في استفتاء آميس سترو في أغسطس، إنهاء حملتها الانتخابية.,باخمان، التي فازت بمسح آميس في أغسطس، قررت إنهاء حملتها الانتخابية.,0.8753681182861328,0.837325930595398,0.8559245467185974,0.8890014886856079,0.8606249094009399,0.8745831251144409
