id,translated_portu,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
249,A NHK também informou que a usina nuclear de Kashiwazaki Kariwa na prefeitura de Niigata estava funcionando normalmente.,"NHK também disse que a usina nuclear de Kashiwazaki Kariwa, da prefeitura de Niigata, estava funcionando de forma normal.","A NHK também informou que a usina nuclear Kashiwazaki Kariwa, na província de Niigata, estava operando normalmente.",0.9578210711479187,0.9428552985191345,0.9502792358398438,0.9623587727546692,0.9581450819969177,0.960247278213501
250,A Hokuriku Electric Power Co. informou que não houve efeitos do terremoto e que os reatores número 1 e 2 da sua usina nuclear de Shika foram desligados.,A Hokuriku Electric Power Co. relatou a ausência de efeitos do terremoto e que os reatores 1 e 2 em sua estação nuclear em Shika foram desligados.,A Hokuriku Electric Power Co. relatou que não houve efeitos do terremoto e que os reatores Número 1 e 2 da sua usina nuclear de Shika estavam desligados.,0.9410524368286133,0.9430938959121704,0.9420720934867859,0.9843539595603943,0.986618161201477,0.985484778881073
251,Relata-se que cerca de 9.400 casas da região estão sem água e cerca de 100 sem eletricidade.,Foi noticiado que cerca de 9.400 casas na região estão sem água e aproximadamente 100 residências sem eletricidade.,É relatado que cerca de 9.400 casas na região estão sem água e aproximadamente 100 estão sem eletricidade.,0.9357568621635437,0.9216035604476929,0.928626298904419,0.9598571062088013,0.9613159894943237,0.9605860114097595
252,"Algumas estradas foram danificadas, o serviço ferroviário foi interrompido nas áreas afetadas e o Aeroporto de Noto, na prefeitura de Ishikawa, permanece fechado.","Algumas estradas foram danificadas, o serviço ferroviário foi suspenso nas áreas afetadas e o Aeroporto Noto, na prefeitura de Ishikawa, permanece fechado.","Algumas estradas foram danificadas, o serviço ferroviário foi interrompido nas áreas afetadas e o Aeroporto de Noto, na província de Ishikawa, continua fechado.",0.9800015687942505,0.9837735891342163,0.9818839430809021,0.9823992252349854,0.9865188598632812,0.9844547510147095
254,Três outras bombas explodiram perto de edifícios governamentais em um período de duas horas.,Mais três bombas explodiram perto dos prédios do governo em um período de duas horas.,Mais três bombas explodiram perto dos prédios do governo em um período de duas horas.,0.939017117023468,0.944507360458374,0.9417542815208435,0.9390170574188232,0.9445073008537292,0.941754162311554
255,"Alguns relatórios dizem que o número oficial de mortos foi de oito, e relatórios oficiais confirmam que até 30 foram feridos; mas os números finais ainda não são conhecidos.","Alguns relatórios dizem que o número oficial de mortos foi oito, e outros confirmam que até 30 ficaram feridas; mas os números finais ainda não são conhecidos.","Alguns relatos apontam o número oficial de mortos em oito, e relatórios oficiais confirmam que até 30 pessoas ficaram feridas; mas os números finais ainda não são conhecidos.",0.9643123745918274,0.9714365601539612,0.9678613543510437,0.9519505500793457,0.9513708353042603,0.9516606330871582
256,Tanto o ácido cianúrico quanto a melamina foram encontrados em amostras de urina de animais de estimação que morreram após consumir alimentos contaminados para animais de estimação.,Tanto o ácido cianúrico como a melanina foram encontrados em amostras de urina de animais de estimação que morreram depois de ingerir a ração contaminada.,Tanto o ácido cianúrico quanto a melamina foram encontrados em amostras de urina de animais de estimação que morreram após consumir ração contaminada.,0.9223175644874573,0.9274416565895081,0.9248725175857544,0.9397482872009277,0.9504775404930115,0.945082426071167
257,"Os dois compostos reagem uns aos outros para formar cristais que podem bloquear a função renal, disseram pesquisadores da universidade.","Os dois compostos reagem um com o outro para formar cristais que podem bloquear a função renal, afirmaram os pesquisadores da universidade.","Os dois compostos reagem entre si para formar cristais que podem bloquear a função renal, disseram os pesquisadores da universidade.",0.9753288626670837,0.9664267301559448,0.9708573818206787,0.9606305956840515,0.965975284576416,0.9632955193519592
258,Os pesquisadores observaram cristais formados na urina de gato pela adição de melamina e ácido cianúrico.,Os pesquisadores que cristais se formavam na urina de gato quando eram adicionados melanina e ácido cianúrico.,Os pesquisadores observaram cristais formados na urina de gato pela adição de melamina e ácido cianúrico.,0.899132490158081,0.8961389064788818,0.8976332545280457,1.0,1.0,1.0
259,"A composição destes cristais corresponde à das encontradas na urina dos animais de estimação afetados, quando comparada por infravermelha espectroscopia (FTIR).","A composição de tais cristais corresponde ao composto encontrado na urina de animais de estimação que foram atingidos, quando essas duas composições são comparadas utilizando-se  infravermelho por transformada de Fourier  (FTIR).","A composição desses cristais corresponde àquela encontrada na urina de animais de estimação afetados, quando comparada por espectroscopia de infravermelho (FTIR).",0.8592872023582458,0.8213520050048828,0.8398914933204651,0.9571710824966431,0.9479418992996216,0.9525341391563416
260,"Não sei se percebe ou não, mas a maioria das mercadorias da América Central entrou neste país com direitos.","Não sei se você nota isso ou não, mas uma grande parte das mercadorias da América Central veio para este país sem pagar impostos.","Eu não sei se você percebe isso ou não, mas a maioria dos produtos da América Central entrou neste país isenta de impostos.",0.8966093063354492,0.8814409971237183,0.8889604210853577,0.901175856590271,0.8636037111282349,0.8819898366928101
261,Mas 80% dos nossos bens foram tributados através de tarifas nos países da América Central.,"Ainda assim, oitenta por cento dos nossos produtos foram taxados com tarifas em países da América Central. Nós tratamos vocês.","No entanto, oitenta por cento de nossos produtos eram tributados através de tarifas nos países da América Central. Nós tratamos você.",0.8640940189361572,0.7935699820518494,0.8273317813873291,0.89974045753479,0.825208306312561,0.8608641624450684
262,Isso não me parecia fazer sentido; certamente não era justo.,Aquilo não pareceu fazer sentido para mim; certamente não foi justo.,Isso não parecia fazer sentido para mim; com certeza não era justo.,0.9201006293296814,0.87977135181427,0.8994841575622559,0.9237217307090759,0.8741787075996399,0.8982676267623901
263,Só digo às pessoas que nos tratem como nós tratamos a ti.,Tudo o que eu digo para as pessoas é que vocês nos tratam da forma como nós os tratamos.,Tudo o que digo às pessoas é que vocês nos tratem da maneira como nós os tratamos.,0.8071951866149902,0.7667417526245117,0.78644859790802,0.8425122499465942,0.7995499968528748,0.8204691410064697
264,"O governador da Califórnia, Arnold Schwarzenegger, assinou uma lei que proíbe a venda ou aluguer de jogos violentos a menores.","O governador da Califórnia, Arnold Schwarzenegger, sancionou um projeto de lei que proíbe vender ou alugar videogames violentos para menores.","O governador da Califórnia, Arnold Schwarzenegger, sancionou uma lei que proíbe a venda ou aluguel de jogos de vídeo violentos para menores de idade.",0.9248588681221008,0.9243993759155273,0.9246290922164917,0.9668465852737427,0.9440381526947021,0.9553062319755554
265,"O projeto de lei exige que os videogames violentos vendidos no estado da Califórnia sejam rotulados com um decal que dize ""18"" e faz com que a venda deles a um menor seja punida com uma multa de US$ 1000 por infração.","O projeto requer que os jogos eletrônicos violentos vendidos no estado da California sejam etiquetados com um rótulo no qual se lê ""18"" e torna sua venda a um menor de idade punível com multa de mil dólares por infração.","O projeto de lei exige que os videogames violentos vendidos no estado da Califórnia sejam rotulados com um adesivo indicando ""18"" e torna a venda desses jogos para menores passível de uma multa de $1000 por infração.",0.8791048526763916,0.8684861063957214,0.8737632036209106,0.9135707020759583,0.9201998114585876,0.9168732762336731
266,"O Director de Procuradoria Pública, Kier Starmer QC, deu uma declaração esta manhã anunciando a acusação de Huhne e Pryce.","O Diretor de Promotoria Pública, Kier Starmer QC, deu uma declaração esta manhã anunciando a acusação de Huhne e Pryce.","O Diretor de Procurações Públicas, Kier Starmer QC, deu uma declaração esta manhã anunciando a acusação tanto de Huhne quanto de Pryce.",0.9755125045776367,0.973139762878418,0.9743247032165527,0.9651714563369751,0.9485601782798767,0.9567937850952148
267,Huhne renunciou e será substituído no gabinete pelo deputado Ed Davey.,Huhne renunciou e será substituído no Gabinete por Ed Davey MP. Se espera que Norman Lamb MP assuma o cargo de Ministro de Negócios que Davey está desocupando.,Huhne renunciou e ele será substituído no Gabinete pelo deputado Ed Davey. Espera-se que o deputado Norman Lamb assuma o cargo de Ministro dos Negócios que Davey está deixando.,0.9059059023857117,0.7670865058898926,0.8307368159294128,0.9207507371902466,0.7850804328918457,0.8475204110145569
268,Huhne e Pryce devem comparecer no Tribunal de Magistrates de Westminster em 16 de Fevereiro.,Huhne e Pryce devem aparecer no Tribunal de Magistrados de Westminster em 16 de fevereiro.,Huhne e Pryce estão agendados para comparecer ao Tribunal de Magistrados de Westminster em 16 de fevereiro.,0.9672347903251648,0.97193843126297,0.9695809483528137,0.9556162357330322,0.9322258234024048,0.9437761306762695
269,"Os mortos eram Nicholas Alden, 25 anos, e Zachary Cuddeback, 21 anos.","As vítimas fatais são Nicholas Alden, 25, e Zachary Cuddeback, 21. Cuddeback era o motorista.","As fatalidades foram Nicholas Alden, 25 anos, e Zachary Cuddeback, 21 anos. Cuddeback era o motorista.",0.8552324771881104,0.8196713924407959,0.8370743989944458,0.9047361016273499,0.8510718941688538,0.8770838975906372
270,Edgar Veguilla recebeu ferimentos no braço e na mandíbula enquanto Kristoffer Schneider ficou com cirurgia reconstrutiva para o rosto.,"Edgar Veguilla foi ferido no braço e na mandíbula, enquanto Kristoffer Schneider precisou de cirurgia reconstrutiva em seu rosto.","Edgar Veguilla recebeu ferimentos nos braços e na mandíbula, enquanto Kristoffer Schneider precisou de cirurgia reconstrutiva para o rosto.",0.9506722688674927,0.941714882850647,0.9461724162101746,0.976885974407196,0.9668945074081421,0.9718645811080933
272,Schneider testemunhou por meio de um vídeo-link de uma base da USAF em sua terra natal.,Schneider testemunhou  por videoconferência desde uma base da USAF em sua terra natal.,Schneider testemunhou por videoconferência de uma base da Força Aérea dos EUA em seu país natal.,0.8952274918556213,0.9198319315910339,0.9073629379272461,0.8913905620574951,0.9016276001930237,0.8964799046516418
273,"Além do evento de quarta-feira, Carpanedo competiu em duas corridas individuais no Campeonato.","Além do evento de quarta-feira, Carpanedo competiu em duas corridas individuais nos Campeonatos.","Além do evento de quarta-feira, Carpanedo competiu em duas corridas individuais no Campeonato.",0.9872082471847534,0.979354739189148,0.9832658171653748,0.9999998807907104,0.9999998807907104,0.9999998807907104
274,"Sua primeira foi o Slalom, onde ela ganhou um Did Not Finish em sua primeira corrida. 36 dos 116 concorrentes tiveram o mesmo resultado naquela corrida.","Sua primeira foi o Slalom, onde recebeu um ""Did Not Finish"" (Não Terminou) na sua primeira prova. 36 de 116 competidores obtiveram o mesmo resultado na corrida.","O primeiro dela foi o Slalom, onde ela obteve um Não Terminou em sua primeira descida. 36 dos 116 competidores tiveram o mesmo resultado nessa corrida.",0.9140390753746033,0.8595839738845825,0.8859755992889404,0.9049956798553467,0.8926794528961182,0.8987953662872314
275,"Sua outra corrida, o Slalom Gigante, viu-a terminar em décimo lugar no grupo sentado das mulheres com um tempo combinado de corrida de 4:41.30, 2:11.60 minutos mais lento do que a austríaca Claudia Loesch e 1:09.02 minutos mais lento do que a húngara Gyöngyi Dani.","Sua outra corrida, o Slalom Gigante, obteve a décima posição no grupo de mulheres sentadas com um resultado combinado de 4:41.30, 2:11.60 mais lento que a primeira colocada a Australiana Claudia Loesch e 1:09.02 minutos mais lenta que a nona colocada Gyöngyi Dani da Hungria.","Sua outra corrida, o Slalom Gigante, a viu terminar em décimo lugar no grupo feminino sentado, com um tempo total de corrida de 4:41.30, 2:11.60 minutos mais lenta do que a primeira colocada, a austríaca Claudia Loesch, e 1:09.02 minutos mais lenta do que a nona colocada, Gyöngyi Dani, da Hungria.",0.9138817191123962,0.9035492539405823,0.908686101436615,0.9305436611175537,0.902580976486206,0.9163490533828735
276,"Quatro esquiadoras do grupo de sessões feminino não conseguiram terminar suas corridas, e 45 das 117 esquiadoras no Slalom Gigante não conseguiram classificar-se na corrida.","Quatro esquiadoras do grupo feminino não conseguiram terminar suas corridas, e 45 das 117 esquiadoras no Slalom Gigante não conseguiram se classificar na corrida.","Quatro esquiadoras do grupo de sentadas não conseguiram completar suas descidas, e 45 dos 117 esquiadores no total no Slalom Gigante não conseguiram se classificar na corrida.",0.9636504650115967,0.984525740146637,0.9739763140678406,0.9380936622619629,0.936091423034668,0.9370914697647095
277,A Polícia de Madhya Pradesh recuperou o laptop e o celular roubados.,A Polícia de Madhya Pradesh recuperou o laptop e celular roubados.,A Polícia de Madhya Pradesh recuperou o laptop e o celular roubados.,0.9869798421859741,0.9911460876464844,0.9890585541725159,1.0,1.0,1.0
279,"Os acusados são Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar e Vishnu Kanjar.","Os acusados foram nomeados como Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar e Vishnu Kanjar.","Os acusados são Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar e Vishnu Kanjar.",0.9742802977561951,0.9566287994384766,0.9653738737106323,1.0,1.0,1.0
280,"O superintendente de polícia, Chandra Shekhar Solanki, disse que o acusado apareceu no tribunal com os rostos cobertos.","O acusado compareceu ao tribunal com o rosto coberto, declarou o superintendente da polícia Chandra Shekhar Solanki.","O superintendente da polícia, Chandra Shekhar Solanki, disse que os acusados compareceram ao tribunal com os rostos cobertos.",0.8969924449920654,0.8990881443023682,0.8980391025543213,0.9802606105804443,0.9708881974220276,0.9755519032478333
281,"Embora três pessoas estivessem dentro da casa quando o carro o atingiu, nenhuma delas ficou ferida.","Apesar de três pessoas estarem dentro da casa quando ela foi atingida pelo carro, nenhuma delas ficou ferida.","Embora três pessoas estivessem dentro da casa quando o carro a impactou, nenhuma delas ficou ferida.",0.9320914149284363,0.9168872833251953,0.9244268536567688,0.9801368713378906,0.9801368713378906,0.9801368713378906
282,"No entanto, o motorista sofreu ferimentos graves na cabeça.","No entanto, o motorista sofreu ferimentos graves na cabeça.","No entanto, o motorista sofreu ferimentos graves na cabeça.",0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552
283,A estrada onde ocorreu o acidente foi temporariamente fechada enquanto os serviços de emergência libertaram o motorista do Audi TT vermelho.,A estrada onde ocorreu o acidente foi temporariamente fechada enquanto os serviços de emergência soltaram o motorista do Audi TT vermelho.,A estrada onde o acidente aconteceu foi temporariamente fechada enquanto os serviços de emergência libertavam o motorista do Audi TT vermelho.,0.9881914854049683,0.9881914854049683,0.9881914854049683,0.9902094006538391,0.9902094006538391,0.9902094006538391
284,Ele foi inicialmente hospitalizado no Hospital James Paget em Great Yarmouth.,"Inicialmente, ele foi hospitalizado no James Paget Hospital, em Great Yarmouth.",Ele foi inicialmente hospitalizado no Hospital James Paget em Great Yarmouth.,0.9623881578445435,0.9434676170349121,0.9528339505195618,1.0,1.0,1.0
285,Ele foi posteriormente transferido para o Hospital Addenbrooke em Cambridge.,"Posteriormente, ele foi transferido para o Addenbrooke's Hospital em Cambridge.",Ele foi subsequentemente transferido para o Hospital Addenbrooke em Cambridge.,0.9606568217277527,0.932543158531189,0.9463912844657898,0.9904032945632935,0.9818180203437805,0.9860919117927551
286,Adekoya está desde então no Tribunal do Xerife de Edimburgo acusada de assassinato de seu filho.,"Adekoya tem estado no Tribunal do Xerife de Edimburgo desde então, acusada pelo assassinato de seu filho.",Adekoya foi desde então ao Tribunal do Xerife de Edimburgo acusada de assassinar seu filho.,0.9679939150810242,0.9557654857635498,0.961840808391571,0.9567520618438721,0.953587532043457,0.9551671743392944
287,"Ela está sob custódia à espera de acusação e julgamento, mas qualquer evidência de testemunha ocular pode ser contaminada porque a sua imagem foi amplamente publicada.","Ela está sob custódia enquanto aguarda ser indiciada e julgada, mas qualquer evidência de testemunha ocular pode estar comprometida porque sua imagem foi amplamente divulgada.","Ela está sob custódia aguardando acusação e julgamento, mas qualquer evidência de testemunha ocular pode estar comprometida porque sua imagem foi amplamente divulgada.",0.9146537780761719,0.8955831527709961,0.9050180315971375,0.949400007724762,0.9350586533546448,0.9421747326850891
288,"Esta é uma prática comum em outros lugares do Reino Unido, mas a justiça escocesa funciona de forma diferente e os tribunais consideraram a publicação de fotos como potencialmente prejudicial.","Esta é uma prática comum em outras partes do Reino Unido, mas a justiça da Escócia atua de maneira distinta, e as cortes consideram a publicação de fotos como algo potencialmente prejudicial.","Essa é uma prática comum em outras partes do Reino Unido, mas a justiça escocesa funciona de maneira diferente e os tribunais consideraram a publicação de fotos como potencialmente prejudicial.",0.9514439105987549,0.9427981376647949,0.9471012949943542,0.9939455389976501,0.9939455389976501,0.9939455389976501
289,"A professora Pamela Ferguson, da Universidade de Dundee, observa que ""os jornalistas parecem estar caminhando numa linha perigosa se publicarem fotos etc de suspeitos"".","A professora Pamela Ferguson, da Universidade de Dundee, observa que ""os jornalistas parecem ir numa direção perigosa quando publicam fotos, vídeos, etc. de suspeitos"".","A professora Pamela Ferguson, da Universidade de Dundee, observa que ""os jornalistas parecem estar caminhando em uma linha perigosa ao publicar fotos, etc., de suspeitos.""",0.9429309964179993,0.935966968536377,0.9394360780715942,0.9523887634277344,0.9347032904624939,0.943463146686554
290,"O Gabinete da Coroa, que é o responsável geral dos processos, indicou aos jornalistas que não serão feitos mais comentários, pelo menos até a acusação.","O Crown Office, que está a cargo geral dos processos, tem indicado ao jornalistas que não serão feitos mais comentários, pelo menos até o indiciamento.","O Escritório da Coroa, que está encarregado das acusações, indicou aos jornalistas que não fará mais comentários pelo menos até a acusação formal.",0.8968096971511841,0.9164295792579651,0.9065134525299072,0.8963124752044678,0.900200366973877,0.8982521891593933
291,"O documento, segundo a fuga, se referirá à disputa de fronteiras, que a Palestina quer com base nas fronteiras anteriores à Guerra do Médio Oriente de 1967.","O documento, de acordo com o vazamento, vai se referir à disputa de fronteiras, que a Palestina quer com base nas fronteiras antes da Guerra dos Seis Dias, em 1967.","O documento, de acordo com o vazamento, se referirá à disputa de fronteiras, que a Palestina deseja com base nas fronteiras anteriores à Guerra do Oriente Médio em 1967.",0.9179620742797852,0.9141031503677368,0.9160285592079163,0.9522229433059692,0.9320075511932373,0.9420067667961121
292,"Outros tópicos abordados relataram incluir o futuro estado de Jerusalém, que é sagrado para ambas as nações, e a questão do Vale do Jordão.","Outros assuntos abrangidos incluem o futuro estado de Jerusalém, que é sagrado para ambos os países, e a questão do Vale do Jordão.","Outros tópicos abordados incluem, segundo relatos, o futuro estado de Jerusalém, que é sagrado para ambas as nações, e a questão do Vale do Jordão.",0.9314160943031311,0.946331262588501,0.9388144612312317,0.9665030241012573,0.9540648460388184,0.9602436423301697
293,"Israel exige uma presença militar contínua no vale por dez anos, uma vez assinado um acordo, enquanto a Autoridade Palestina concorda em deixar essa presença por apenas cinco anos.","Israel exige uma presença militar contínua no vale por dez anos assim que um acordo seja assinado, ao passo que a AP concorda em deixar essa presença por apenas cinco anos.","Israel exige uma presença militar contínua no vale por dez anos após a assinatura de um acordo, enquanto a ANP concorda em manter essa presença apenas por cinco anos.",0.9337211847305298,0.9287886619567871,0.9312483668327332,0.9278647899627686,0.9308474063873291,0.929353654384613
294,"Os atiradores no ensaio complementar de controlo de pragas deverão ser estreitamente supervisionados por guarda-redes, uma vez que o ensaio foi monitorado e a sua eficácia avaliada.",Os atiradores no teste suplementar de controle de pragas ficaram sob estreita supervisão dos engenheiros florestais enquanto o teste era monitorado e sua eficácia era avaliada.,"Os atiradores no teste suplementar de controle de pragas deveriam ser supervisionados de perto por rangers, uma vez que o teste estava sendo monitorado e sua eficácia avaliada.",0.8528187274932861,0.8586288690567017,0.855713963508606,0.9097266793251038,0.9195573329925537,0.9146156311035156
295,"Em parceria com a NPWS e a Sporting Shooters Association of Australia (NSW) Inc., foram recrutados voluntários qualificados, sob o programa de caça da Sporting Shooters Association.","Em uma parceria da NPWS e da Sporting Shooters Association of Australia (NSW) Inc, voluntários qualificados foram recrutados, de acordo com o programa de caça da Sporting Shooters Association.","Em uma parceria do NPWS com a Sporting Shooters Association of Australia (NSW) Inc, voluntários qualificados foram recrutados, sob o programa de caça da Sporting Shooters Association.",0.9441763758659363,0.9423619508743286,0.943268358707428,0.9504657983779907,0.9543367624282837,0.952397346496582
296,"De acordo com Mick O'Flynn, diretor interino de Conservação e Património do Parque da NPWS, os quatro atiradores selecionados para a primeira operação de tiro receberam instruções abrangentes de segurança e treinamento.","De acordo com Mick O'Flynn, Diretor Interino de Conservação e Patrimônio de Parque do NPWS, os quatro atiradores selecionados para a primeira operação de caça receberam instruções abrangentes de segurança e treinamento.","De acordo com Mick O'Flynn, o Diretor Interino de Conservação e Patrimônio do Parque no NPWS, os quatro atiradores selecionados para a primeira operação de tiro receberam instruções abrangentes de segurança e treinamento.",0.9739458560943604,0.9764279127120972,0.9751853346824646,0.9775077104568481,0.9772562384605408,0.9773820042610168
297,Martelly fez ontem um juramento num novo Conselho Eleitoral Provisório (CEP) de nove membros.,"Ontem, Martelly prometeu um novo Conselho Eleitoral Provisório (CEP) de nove membros.",Martelly empossou um novo Conselho Eleitoral Provisório (CEP) com nove membros ontem.,0.922775149345398,0.914197564125061,0.918466329574585,0.9146654605865479,0.920195460319519,0.9174221158027649
298,É o quinto CEP do Martelly em quatro anos.,É o quinto CEP do Martelly em quatro anos.,É o quinto CEP de Martelly em quatro anos.,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.9842820167541504,0.9842820167541504,0.9842820167541504
299,"No mês passado, uma comissão presidencial recomendou a renúncia do CEP anterior como parte de um pacote de medidas para levar o país a novas eleições.","No mês passado, uma comissão presidencial recomendou a renúncia prévia do CEP como parte de um pacote de medidas para avançar o país rumo a novas eleições.","No mês passado, uma comissão presidencial recomendou a renúncia do CEP anterior como parte de um pacote de medidas para levar o país a novas eleições.",0.9705290198326111,0.947696328163147,0.9589768052101135,1.0000001192092896,1.0000001192092896,1.0000001192092896
300,A comissão foi a resposta de Martelly a protestos anti-regime que começaram em outubro.,A comissão foi a resposta dada por Martelly aos protestos gerais organizados contra o regime. As manifestações tiveram início em outubro.,A comissão foi a resposta de Martelly aos protestos generalizados contra o regime que começaram em outubro.,0.9072309732437134,0.8598713278770447,0.8829165101051331,0.966192364692688,0.9517613649368286,0.9589225649833679
301,"Os protestos às vezes violentos foram desencadeados por não ter sido realizada eleição, algumas devido a 2011.","Os protestos ocasionalmente violentos foram desencadeados pelo fracasso na realização de eleições, algumas previstas desde 2011.","Os protestos, às vezes violentos, foram desencadeados pela falha em realizar eleições, algumas das quais deveriam ter ocorrido desde 2011.",0.8720754981040955,0.8582811951637268,0.8651233315467834,0.8761096000671387,0.8171378374099731,0.8455968499183655
302,"Cerca de 60 casos de iPod mal funcionando sobreaquecimento foram relatados, causando um total de seis incêndios e deixando quatro pessoas com queimaduras menores.","Cerca de 60 casos de iPods com problemas de superaquecimento foram relatados, causando um total de seis incêndios e deixando quatro pessoas com queimaduras leves.","Cerca de 60 casos de iPods com superaquecimento foram relatados, causando um total de seis incêndios e deixando quatro pessoas com queimaduras leves.",0.948371171951294,0.9412069320678711,0.9447754621505737,0.9503780007362366,0.9510677456855774,0.9507227540016174
303,"O Ministério da Economia, Comércio e Indústria do Japão (METI) disse que tinha conhecimento de 27 acidentes relacionados aos dispositivos.","O Ministério da Economia, Comércio e Indústria do Japão (METI) disse estar ciente de 27 acidentes relacionados aos dispositivos.","O Ministério da Economia, Comércio e Indústria do Japão (METI) disse que estava ciente de 27 acidentes relacionados aos dispositivos.",0.972888708114624,0.9718433618545532,0.9723657369613647,0.9831135272979736,0.9764077663421631,0.9797492027282715
304,"Na semana passada, o METI anunciou que a Apple informou-o de 34 incidentes adicionais de sobreaquecimento, que a empresa chamou de ""não sérios"".","Na semana passada, o METI divulgou que a Apple o havia informado de mais 34 incidentes de superaquecimento, os quais a empresa classificou como ""não graves"".","Na semana passada, o METI anunciou que a Apple o informou sobre 34 incidentes adicionais de superaquecimento, os quais a empresa classificou como ""não graves"".",0.8826286792755127,0.8911186456680298,0.8868533372879028,0.9185682535171509,0.926134467124939,0.9223358631134033
305,"O ministério respondeu chamando o adiamento do relatório pela Apple de ""realmente lamentável"".","O ministério respondeu chamando o adiamento do relatório da Apple de ""verdadeiramente lamentável"".","O ministério respondeu chamando o adiamento do relatório da Apple de ""realmente lamentável.""",0.9788684248924255,0.9753382205963135,0.9771000742912292,0.9629080295562744,0.9628666639328003,0.9628873467445374
306,O terremoto atingiu Mariana às 07:19 horas local (09:19 horas GMT sexta-feira).,"O terremoto atingiu Mariana às 07h19min, horário local. No horário GMT, foi na sexta-feira, às 21h19min.","O terremoto atingiu Mariana às 07:19 da manhã, horário local (09:19 da noite GMT de sexta-feira).",0.8486857414245605,0.7949318885803223,0.820929765701294,0.9523406624794006,0.9032673835754395,0.9271551966667175
307,O escritório de gestão de emergências das Marianas do Norte disse que não houve danos relatados no país.,O escritório de gerência de emergência das Marianas do Norte disseram que não havia danos reportados no país.,O escritório de gerenciamento de emergências das Marianas do Norte informou que não houve danos relatados na nação.,0.9622570276260376,0.9577308297157288,0.9599885940551758,0.9671328663825989,0.9467853307723999,0.9568509459495544
308,O Centro de Alerta de Tsunami do Pacífico também disse que não havia sinais de Tsunami.,"Além disso, o Centro de Alerta de Tsunami do Pacífico disse não haver indicação de tsunami.",O Centro de Aviso de Tsunami do Pacífico também disse que não havia indicação de tsunami.,0.9137102365493774,0.9162784218788147,0.9149925112724304,0.9300771951675415,0.9401146173477173,0.9350689649581909
309,"Um ex-policial filipino manteve reféns turistas de Hong Kong, sequestrando seu ônibus em Manila, capital das Filipinas.","Um ex-policial filipino sequestrou um ônibus de turistas em Manila, capital das Filipinas, e os manteve reféns em Hong Kong.","Um ex-policia filipino manteve turistas de Hong Kong como reféns ao sequestrar seu ônibus em Manila, a capital das Filipinas.",0.9172834753990173,0.9038883447647095,0.9105366468429565,0.9485275149345398,0.9348965883255005,0.9416627287864685
310,Rolando Mendoza disparou o seu rifle M16 contra os turistas.,Rolando Mendoza disparou seu rifle M16 contra os turistas.,Rolando Mendoza disparou seu rifle M16 contra os turistas.,0.9852041006088257,0.9920768737792969,0.9886285662651062,0.9852040410041809,0.9920768737792969,0.9886285662651062
311,Vários reféns foram resgatados e pelo menos seis foram confirmados mortos até agora.,Diversos reféns foram resgatados e pelo menos seis foram confirmados como mortos até agora.,Vários reféns foram resgatados e pelo menos seis foram confirmados como mortos até agora.,0.9767743349075317,0.9676324129104614,0.9721818566322327,0.9877241849899292,0.9782384634017944,0.9829584360122681
312,"Seis reféns, incluindo crianças e idosos, foram libertados cedo, assim como os fotógrafos filipinos.","Seis reféns, incluindo crianças e idosos, foram libertados mais cedo, bem como os fotógrafos filipinos.","Seis reféns, incluindo crianças e idosos, foram liberados mais cedo, assim como os fotógrafos filipinos.",0.9820189476013184,0.974763035774231,0.9783775210380554,0.9849771857261658,0.9773207306861877,0.9811339974403381
314,Liggins seguiu os passos de seu pai e entrou em uma carreira em medicina.,Liggins seguiu os passos de seu pai e ingressou em uma carreira na medicina.,Liggins seguiu os passos de seu pai e começou uma carreira na medicina.,0.9865002632141113,0.9813749194145203,0.9839308857917786,0.9754337072372437,0.9841728210449219,0.9797837734222412
315,Ele treinou-se como obstetra e começou a trabalhar no National Women's Hospital de Auckland em 1959.,Ele se educou como um obstetra e começou a trabalhar no National Women's Hospital de Auckland em 1959.,Ele se formou como obstetra e começou a trabalhar no Hospital Nacional da Mulher de Auckland em 1959.,0.9590636491775513,0.9625688195228577,0.960813045501709,0.9104765057563782,0.9115831255912781,0.9110294580459595
316,"Enquanto trabalhava no hospital, Liggins começou a investigar o parto prematuro durante o seu tempo livre.","Embora estivesse trabalhando no hospital, Liggins começou a investigar partos prematuros em seu tempo livre.","Enquanto trabalhava no hospital, Liggins começou a investigar o trabalho de parto prematuro em seu tempo livre.",0.9266993999481201,0.9238564968109131,0.9252758026123047,0.9694567322731018,0.9659212231636047,0.9676857590675354
