id,translated_hindi,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
190,"नतीजतन, कलाकार मंच पर गांजा ज्वाइंट्स धूम्रपान करते हैं, और थिएटर स्वयं दर्शकों को शामिल होने के लिए प्रोत्साहित कर रहा है।","जिसके परिणामस्वरूप, मंच पर कलाकार गांजे भरी सिगरटें पीते हैं और ये थिएटर खुद दर्शकों को भी इसमें साथ शामिल होने के लिए प्रेरित करते हैं.","परिणामस्वरूप, कलाकार मंच पर चरस के जॉइंट्स पीते हैं, और थिएटर स्वयं दर्शकों को इसमें शामिल होने के लिए प्रोत्साहित कर रहा है।",0.8234564065933228,0.8346561193466187,0.8290184736251831,0.9036656022071838,0.921087920665741,0.9122936129570007
191,"हाउस स्पीकर न्यूट गिंग्रिच, टेक्सास के गवर्नर रिक पेरी और कांग्रेस सदस्य मिशेल बाचमैन क्रमशः चौथे, पांचवें और छठे स्थान पर रहे।","पूर्व हाउस स्पीकर न्यूट गिंग्रिच, टेक्सास के गर्वनर रिक पैरी, और कांग्रेसवुमन मिशेल बैचमैन ने क्रमश: चौथा, पाँचवाँ और छठा स्थान हासिल किया.","पूर्व सदन के स्पीकर न्यूट गिंग्रिच, टेक्सास के गवर्नर रिक पेरी, और कांग्रेस सदस्य मिशेल बाकमैन चौथे, पांचवें और छठे स्थान पर रहे।",0.9071888327598572,0.8814969062805176,0.8941583633422852,0.9196290969848633,0.9358428716659546,0.927665114402771
192,"नतीजे आने के बाद, गिंग्रिच ने सैंटोरम की प्रशंसा की, लेकिन रोमनी के लिए कठोर शब्द थे, जिनके नाम पर आयोवा में गिंग्रिच के खिलाफ नकारात्मक अभियान विज्ञापन प्रसारित किए गए थे।","नतीजा आने के बाद गिंगरिच ने सेंटोरम की तारीफ की, लेकिन रोमनी की निंदा की जिनकी ओर से आयोवा में गिंगरिच के खिलाफ दुष्प्रचार किया गया था.","परिणाम आने के बाद, गिंगरिच ने सैंटोरम की प्रशंसा की, लेकिन रोमनी के लिए कठोर शब्द कहे, जिनके पक्ष में गिंगरिच के खिलाफ आयोवा में नकारात्मक अभियान विज्ञापन चलाए गए थे।",0.8089320659637451,0.8524636030197144,0.8301275372505188,0.9300069808959961,0.9354666471481323,0.9327288269996643
193,"पेरी ने कहा कि वह ""आज रात के कॉकस के परिणामों का आकलन करने के लिए टेक्सास लौटेंगे, यह निर्धारित करने के लिए कि क्या इस दौड़ में मेरे लिए आगे का रास्ता है"", लेकिन बाद में कहा कि वह दौड़ में बने रहेंगे और 21 जनवरी को साउथ कैरोलिना प्राथमिक में प्रतिस्पर्धा करेंगे।","पैरी ने कहा था कि वे “यह आकलन करने टैक्सास लौटेंगे कि आज के कॉकस के क्या परिणाम हैं, ताकि वे यह निर्धारित कर सकें कि इस दौड़ में उनके खुद के लिए आगे क्या राह है”, लेकिन बाद में उन्होंने कहा कि वे दौड़ में बने रहेंगे और 21 जनवरी को मुख्य रूप से साउथ कैरोलिना में मुकाबला करेंगे.","पेरी ने कहा कि वह ""टेक्सास लौटेंगे ताकि आज रात की काकस के परिणामों का आकलन कर सकें, यह निर्धारित करें कि मेरे लिए इस दौड़ में आगे बढ़ने का कोई रास्ता है या नहीं"", लेकिन बाद में उन्होंने कहा कि वह दौड़ में बने रहेंगे और 21 जनवरी को दक्षिण कैरोलिना प्राइमरी में प्रतिस्पर्धा करेंगे।",0.863002598285675,0.8508385419845581,0.8568773865699768,0.9001536965370178,0.8828694820404053,0.8914278149604797
194,अगस्त में एम्स स्ट्रा पोल जीतने वाली बैचमैन ने अपने अभियान को समाप्त करने का फैसला किया।,अगस्त में ऐम्स स्ट्रॉ पोल को जीतने वाली बेकमन ने अपना कैंपेन खत्म करने का फ़ैसला लिया.,"बैकमैन, जिन्होंने अगस्त में एम्स स्ट्रॉ पोल जीता, ने अपने अभियान को समाप्त करने का निर्णय लिया।",0.8702535033226013,0.8693552017211914,0.8698041439056396,0.8879925012588501,0.8701379299163818,0.8789744973182678
195,"फोटोग्राफर को रोनाल्ड रीगन यूसीएलए मेडिकल सेंटर ले जाया गया, जहां बाद में उनकी मृत्यु हो गई।","फ़ोटोग्राफ़र को रोनाल्ड रीगन यूसीएलए मेडिकल सेंटर ले जाया गया, जहाँ बाद में उसकी मौत हो गई.","फोटोग्राफर को रोनाल्ड रीगन यूसीएलए मेडिकल सेंटर में ले जाया गया, जहाँ उसने बाद में दम तोड़ दिया।",0.9702160358428955,0.9519318342208862,0.9609869718551636,0.9485304355621338,0.9325162768363953,0.9404551386833191
196,"बीबर ने एक बयान में कहा, ""जबकि मैं इस दुखद दुर्घटना में मौजूद नहीं था और न ही सीधे तौर पर शामिल था, लेकिन मेरे विचार और प्रार्थना पीड़ित के परिवार के साथ हैं।""","कहा जाता है कि वह 20 साल की उम्र में ही जीर्ण हो गया था। एक बयान में बीबर ने कहा, “हांलांकि मैं मौजूद नहीं था और न ही सीधे इस दुखद दुर्घटना से जुड़ा हुआ था, मेरी संवेदनाएं और प्रार्थनाएं पीड़ित के परिवार के साथ हैं।”","वह reportedly अपनी 20 के दशक में थे। एक बयान में, बीबर ने कहा ""[w]हालांकि मैं इस दुखद दुर्घटना में मौजूद नहीं था और न ही सीधे तौर पर शामिल था, मेरी सोच और प्रार्थनाएँ पीड़ित के परिवार के साथ हैं।""",0.8554867506027222,0.7825357913970947,0.8173867464065552,0.9348635673522949,0.8797431588172913,0.9064662456512451
197,"मनोरंजन समाचार वेबसाइट टीएमजेड को पता चला है कि फोटोग्राफर ने सेपुल्वेडा बुलेवार्ड के दूसरी तरफ अपना वाहन रोक दिया और सड़क पार करने से पहले पुलिस स्टॉप की तस्वीरें लेने की कोशिश की और आगे बढ़ गया, जिससे कैलिफोर्निया हाईवे गश्ती पुलिस अधिकारी ने ट्रैफिक स्टॉप चलाया और उसे दो बार पार करने का आदेश दिया।",एंटरटेनमेंट न्यूज़ वेबसाइट TMZ का मानना है कि फ़ोटोग्राफर ने अपना वाहन सेपुलवेडा बुलेवार्ड की दूसरी तरफ रोका था और सड़क पार करने और जारी रखने से पहले पुलिस स्टॉप की फ़ोटो लेने की कोशिश की. कैलिफोर्निया हाईवे पेट्रोल पुलिस अधिकारी ने ट्रैफिक स्टॉप का संचालन करते हुए उसे रोकने के लिए दो बार आदेश दिया.,"मनोरंजन समाचार वेबसाइट TMZ को समझ में आता है कि फोटोग्राफर ने सेपुलवेडा बोलवर्ड के दूसरी ओर अपनी गाड़ी रोकी और पुलिस के रुके हुए वाहन की तस्वीरें लेने का प्रयास किया, फिर उसने सड़क पार की और आगे बढ़ा, जिससे ट्रैफिक स्टॉप करने वाले कैलिफोर्निया हाईवे पेट्रोल के पुलिस अधिकारी ने उसे दो बार वापस आने का आदेश दिया।",0.8362457752227783,0.8355531692504883,0.835899293422699,0.8450960516929626,0.8397365808486938,0.8424078226089478
198,"पुलिस के अनुसार, फोटोग्राफर को मारने वाले वाहन के चालक पर आपराधिक आरोप लगने की संभावना नहीं है।","पुलिस के मुताबिक, फ़ोटोग्राफर को टक्कर मारने वाले वाहन चालक पर आपराधिक आरोप लगने की संभावना बहुत कम है.","पुलिस के अनुसार, उस वाहन के चालक के खिलाफ जो फ़ोटोग्राफ़र को टक्कर मारने के लिए ज़िम्मेदार है, आपराधिक आरोप लगाने की संभावना कम है।",0.9443142414093018,0.9021629095077515,0.9227574467658997,0.9232320189476013,0.8488490581512451,0.8844794034957886
199,"एक दिन में केवल 18 पदक उपलब्ध होने के साथ, कई देश पदक पदक पदक पदक पर नहीं पहुंच पाए हैं।","एक दिन में केवल अठारह मैडल उपलब्ध होने के कारण, कई देश मैडल पोडियम पर चढ़ने में विफल रहे.","केवल अठारह पदक प्रतिदिन उपलब्ध होने के कारण, कई देशों ने पदक की पायदान पर पहुँचने में विफल रहे हैं।",0.7823264598846436,0.7745165824890137,0.7784019708633423,0.8035575151443481,0.7936305403709412,0.7985632419586182
200,"इनमें नीदरलैंड शामिल है, जिसमें अन्ना जोचेमसेन ने कल सुपर-जी में महिला स्टैंडिंग वर्ग में नौवां स्थान हासिल किया था, और कैटजा सैरिनिन के साथ फिनलैंड ने उसी स्पर्धा में दसवां स्थान हासिल किया था।","वे नीदरलैंड में शामिल हैं, जो अन्ना जोचेमसेन के साथ कल सुपर-जी में महिलाओं के स्टैंडिंग क्लास में नौवें स्थान पर रहा और फ़िनलैंड उसी प्रतियोगिता में काटजा सरीनन के साथ दसवें स्थान पर रहा.","यहां नीदरलैंड्स शामिल है, जहां अन्ना जोखेमसेन ने कल सुपर-जी में महिलाओं की स्टैंडिंग क्लास में नौवां स्थान प्राप्त किया, और फिनलैंड, जहां कात्या सारिनेन ने उसी इवेंट में दसवां स्थान प्राप्त किया।",0.8682667016983032,0.8825917840003967,0.8753706216812134,0.8617173433303833,0.879961371421814,0.8707437515258789
201,ऑस्ट्रेलिया के मिशेल गोर्ली ने पुरुषों के स्टैंडिंग सुपर-जी में ग्यारहवें स्थान पर रहे। चेक प्रतियोगी ओल्डरिक जेलीनक ने पुरुषों के बैठने वाले सुपर-जी में सोलहवें स्थान पर रहे।,पुरुषों के स्टैंडिंग सुपर-जी में ऑस्ट्रेलिया के मिशेल गौरले ग्यारहवें स्थान पर रहे. चेक प्रतियोगी ओल्डरिच जेलिनेक पुरुषों के सिटिंग सुपर-जी में सोलहवें स्थान पर रहे.,ऑस्ट्रेलिया के मिशेल गोलरी ने पुरुषों की खड़े सुपर-जी में ग्यारहवां स्थान हासिल किया। चेक प्रतियोगी ओल्ड्रिच जेलेनीक ने पुरुषों की बैठने वाली सुपर-जी में सोलहवां स्थान प्राप्त किया।,0.9078725576400757,0.9191860556602478,0.9134942889213562,0.9328064918518066,0.9232936501502991,0.9280257225036621
202,मेक्सिको के अर्ली वेलास्केज़ ने पुरुष सुपर-जी में पंद्रहवें स्थान पर रहे। न्यूजीलैंड के एडम हॉल ने पुरुष सुपर-जी में नौवें स्थान पर रहे।,पुरुषों के सिटिंग सुपर-जी में मैक्सिको के अर्ली वेलास्केज़ पंद्रहवें स्थान पर रहे. पुरुषों के स्टैंडिंग सुपर-जी में न्यूज़ीलैंड के एडम हॉल नौवें स्थान पर रहे.,मेहिकों के अरली वेलास्केज़ ने पुरुषों की बैठने की सुपर-जी में पंद्रहवाँ स्थान हासिल किया। न्यूजीलैंड के एडम हॉल ने पुरुषों की खड़े रहने की सुपर-जी में नौवाँ स्थान प्राप्त किया।,0.9088611006736755,0.8771462440490723,0.8927220106124878,0.9001138210296631,0.8539770841598511,0.8764386773109436
203,पोलैंड के पुरुष दृष्टिविहीन स्कीयर मैसीज क्रेज़ेल और गाइड अन्ना ओगरज़िनस्का ने सुपर-जी में तेरहवें स्थान पर रहे। दक्षिण कोरिया के जोंग सीर्क पार्क ने पुरुषों के बैठते सुपर-जी में चौबीसवें स्थान पर रहे।,"पोलैंड निवासी नेत्रहीन पुरुष, मैकीज क्रेज़ेल और उनकी गाइड ऐना ऑगर्ज़िनस्का ने सुपर-जी मुकाबले में तेरहवाँ स्थान हासिल किया. इसके अलावा, दक्षिण कोरिया के जोंग सिऑर्क पार्क इस मुकाबले में चौबीसवें स्थान पर रहे.",पोलैंड के पुरुष दृष्टिहीन स्कीयर माचेज़ क्रेज़ेल और गाइड अन्ना ओगार्ज़िंस्का ने सुपर-जी में तेरहवां स्थान प्राप्त किया। दक्षिण कोरिया के जोंग सिओर्क पार्क पुरुष बैठने वाले सुपर-जी में चौबीसवें स्थान पर रहे।,0.8599284887313843,0.8437536954879761,0.8517642617225647,0.9348962903022766,0.9336057901382446,0.9342505931854248
204,2010 के भूकंप के बाद हैती पहुंचे संयुक्त राष्ट्र शांति बलों को इस बीमारी के प्रसार के लिए दोषी ठहराया जा रहा है जो सैनिकों के शिविर के पास शुरू हुई थी।,2010 के भूकंप के बाद हैती में पहुँचे संयुक्त राष्ट्र के शांति सैनिकों को उस बीमारी को फैलाने के लिए दोषी ठहराया जा रहा है जो सेना के शिविर के पास शुरू हुई थी.,"2010 के भूकंप के बाद हैती में आए संयुक्त राष्ट्र के शांति सैनिकों पर उस बीमारी के फैलने का आरोप लगाया जा रहा है, जो सैनिकों के शिविर के पास शुरू हुई थी।",0.9212522506713867,0.9255867004394531,0.9234143495559692,0.8940582275390625,0.9039483070373535,0.8989760875701904
205,"मुकदमे के अनुसार, संयुक्त राष्ट्र शिविर से कचरे को ठीक से साफ नहीं किया गया था, जिससे बैक्टीरिया हाईटियों की सबसे बड़ी नदी आर्टिबोनाइट नदी के सहायक में प्रवेश कर गया था।","मुकदमे के अनुसार, संयुक्त राष्ट्र के शिविर से निकलने वाले कचरे को अच्छी तरह से साफ़ नहीं किया गया था, जिस कारण बैक्टीरिया हैती की सबसे बड़ी, आर्टिबोनिट नदी की सहायक नदी में प्रवेश कर गया.","याचिका के अनुसार, यूएन शिविर से निकलने वाला अपशिष्ट ठीक से सैनिटाइज नहीं किया गया, जिससे बैक्टीरिया आर्टिबोनाइट नदी की एक सहायक नदी में प्रवेश कर गए, जो हैती की सबसे बड़ी नदियों में से एक है।",0.9191432595252991,0.9010432362556458,0.9100032448768616,0.8511449098587036,0.816656231880188,0.8335439562797546
206,"सेना के आगमन से पहले, हैती को 1800 के दशक के बाद से बीमारी से संबंधित समस्याओं का सामना नहीं करना पड़ा था।","टुकड़ियों के पहुँचने से पहले, 1800 के दशक से हैती का कभी-भी बीमारियों से जुड़ी समस्याओं से सामना नहीं हुआ था.","सैनिकों के आगमन से पहले, हैती ने 1800 के दशक के बाद से बीमारी से संबंधित समस्याओं का सामना नहीं किया था।",0.8888673186302185,0.8585819005966187,0.8734622001647949,0.9556531310081482,0.9600134491920471,0.9578283429145813
207,हाईटियन इंस्टीट्यूट फॉर जस्टिस एंड डेमोक्रेसी ने स्वतंत्र अध्ययनों का हवाला दिया है जो बताते हैं कि नेपाल की संयुक्त राष्ट्र शांति बटालियन अनजाने में हीती में बीमारी लाया।,हैतियन इंस्टीट्यूट फ़ॉर जस्टिस एंड डेमोक्रेसी ने स्वतंत्र अध्ययनों का हवाला देते हुए सुझाव दिया है कि नेपाली संयुक्त राष्ट्र शांति रक्षा बटालियन अनजाने में हैती में बीमारी लेकर आई है.,हैती संस्थान ने न्याय और लोकतंत्र के लिए स्वतंत्र अध्ययन का उल्लेख किया है जिसमें सुझाव दिया गया है कि नेपाली यूएन शांति सुरक्षा बटालियन ने अनजाने में बीमारी हैती लाई।,0.9217504262924194,0.9168127179145813,0.9192749261856079,0.7755856513977051,0.8046963214874268,0.7898728847503662
208,इस बीमारी पर संयुक्त राष्ट्र के विशेषज्ञ डेनिएल लैंटाने ने कहा कि यह प्रकोप शांति सैनिकों द्वारा होने की संभावना है।,इस बीमारी पर संयुक्त राष्ट्र के विशेषज्ञ डेनिएल लैंटगेन ने कहा कि इसका प्रकोप का कारण शांति रखने वाले हैं |,"डेनियल लैंटेन ने, जो कि इस रोग पर एक UN विशेषज्ञ हैं, कहा कि यह महामारी संभवतः शांति रक्षक के कारण हुई थी।",0.8766076564788818,0.9000739455223083,0.8881857991218567,0.798302412033081,0.7995433211326599,0.7989223599433899
209,हैमिल्टन ने पुष्टि की हॉवर्ड विश्वविद्यालय अस्पताल ने रोगी को स्थिर स्थिति में भर्ती कराया।,हैमिल्टन ने पुष्टि की कि हॉवर्ड यूनिवर्सिटी अस्पताल ने मरीज को स्थिर हालत में भर्ती किया।,हैमिल्टन ने पुष्टि की कि हॉवर्ड यूनिवर्सिटी अस्पताल ने मरीज को स्थिर हालत में भर्ती किया है।,0.9303216934204102,0.8901669383049011,0.9098014831542969,0.9248281121253967,0.881344199180603,0.90256267786026
210,"मरीज नाइजीरिया में था, जहां ईबोला वायरस के कुछ मामले सामने आए हैं।","मरीज नाइजीरिया गया था, जहाँ इबोला वायरस के कुछ मामले सामने आए हैं.","रोगी नाइजीरिया गया था, जहाँ इबोला वायरस के कुछ मामले हुए हैं।",0.9585860371589661,0.9590606689453125,0.9588233232498169,0.9051591753959656,0.920354962348938,0.9126937985420227
211,"अस्पताल ने संक्रमण नियंत्रण के लिए प्रोटोकॉल का पालन किया है, जिसमें अन्य लोगों के संभावित संक्रमण को रोकने के लिए रोगी को दूसरों से अलग करना शामिल है।","अस्पताल ने संक्रमण नियंत्रण के लिए नियमों का पालन किया है, इन नियमों में दूसरों के संभावित संक्रमण को रोकने के लिए रोगी को दूसरों से अलग करना शामिल है।","अस्पताल ने संक्रमण नियंत्रण के लिए प्रोटोकॉल का पालन किया है, जिसमें संभावित अन्य लोगों के संक्रमण को रोकने के लिए मरीज को अन्य लोगों से अलग करना शामिल है।",0.9379950761795044,0.9321107864379883,0.9350436925888062,0.9732275009155273,0.974433183670044,0.973829984664917
212,सिम्पसंस से पहले साइमन ने विभिन्न पदों पर कई शो पर काम किया था।,द सिंपसन के पहले साइमन ने कई शोज़ के कई पोज़िशन्स में काम किया था.,"द सिम्पसंस से पहले, साइमन ने विभिन्न पदों पर कई शो पर काम किया था।",0.8803579211235046,0.8462125062942505,0.8629476428031921,0.9773606657981873,0.9621655941009521,0.9697035551071167
213,"1980 के दशक के दौरान उन्होंने टैक्सी, चीर्स और द ट्रेसी उलमैन शो जैसे शो में काम किया।","1980 के दशक के दौरान उन्होंने टैक्सी, चीयर्स, और द ट्रेसी उल्मैन शो जैसे शो में काम किया था.","1980 के दशक के दौरान, उन्होंने टैक्सी, चीयर्स और द ट्रेसी उल्मन शो जैसे शो पर काम किया।",0.97994464635849,0.9634040594100952,0.9716039896011353,0.9692386984825134,0.9591166377067566,0.9641510844230652
214,"1989 में उन्होंने ब्रूक्स और ग्रोनिंग के साथ द सिम्पसंस बनाने में मदद की, और शो की पहली लेखन टीम को किराए पर लेने के लिए जिम्मेदार थे।",1989 में उसने ब्रुक्स और ग्रोएनिंग के साथ द सिम्पसन को रचने में मदद की और वह शो की पहली राइटिंग टीम को नियुक्त करने के लिए उत्तरदायी था.,"1989 में उन्होंने ब्रूक्स और ग्रोनिंग के साथ द सिम्पसन्स बनाने में मदद की, और शो की पहली लेखन टीम को नियुक्त करने के लिए जिम्मेदार थे।",0.8897402286529541,0.8895645141601562,0.8896523714065552,0.9572410583496094,0.9651011228561401,0.9611550569534302
215,"1993 में शो छोड़ने के बावजूद उन्होंने कार्यकारी निर्माता का खिताब बरकरार रखा, और रॉयल्टी में हर सीज़न लाखों डॉलर प्राप्त करना जारी रखा।",1993 में शो छोड़ने के बाद भी वे एग्जीक्यूटिव प्रोड्यूसर के पद पर बने रहे और हर सीज़न में लाखों-करोड़ों डॉलर की रॉयल्टी लेते रहे.,"1993 में शो छोड़ने के बावजूद, उन्होंने कार्यकारी निर्माता का खिताब बनाए रखा, और हर सीजन में लाखों डॉलर रॉयल्टी के रूप में प्राप्त करते रहे।",0.8099926114082336,0.796445369720459,0.8031618595123291,0.9093048572540283,0.9133788347244263,0.9113373160362244
216,इससे पहले चीनी समाचार एजेंसी सिन्हुआ ने एक विमान के अपहरण की सूचना दी थी।,इससे पहले चीनी समाचार एजेंसी शिन्हुआ ने एक विमान के अपहरण की सूचना दी थी.,पहले चीनी समाचार एजेंसी शिन्हुआ ने बताया कि एक विमान का अपहरण हुआ है।,0.9926369786262512,0.992637038230896,0.9926369786262512,0.9082764983177185,0.9132970571517944,0.9107798933982849
217,बाद में रिपोर्ट्स में कहा गया कि विमान को बम की धमकी मिली और उसे कंधार में उतरते हुए अफगानिस्तान वापस भेजा गया।,फिर बाद की रिपोर्ट्स में कहा गया था कि प्लेन को बम के ख़तरे की जानकारी मिली थी और उसे अफ़गानिस्तान की तरफ़ मोड़कर कांधार में उतारा गया था.,"बाद में आई रिपोर्टों में कहा गया कि विमान को बम की धमकी मिली और इसे अफगानिस्तान की ओर मोड़ दिया गया, जहाँ यह कंधार में उतरा।",0.862235963344574,0.8388252258300781,0.8503695130348206,0.9261258840560913,0.9160351753234863,0.921052873134613
218,शुरुआती रिपोर्टों में कहा गया है कि उरुम्ची में आपातकालीन लैंडिंग से इनकार किए जाने के बाद विमान को वापस अफगानिस्तान भेजा गया था।,शुरुआती रिपोर्ट कहती है कि उरूमकी में आपातकालीन लैंडिंग से इनकार कर देने के बाद विमान को अफ़गानिस्तान वापस ले जाया गया था.,"प्रारंभिक रिपोर्टों के अनुसार, विमान को उद्दिनकी में आपातकालीन लैंडिंग से मना किए जाने के बाद अफगानिस्तान की ओर वापस मोड़ दिया गया।",0.9324883818626404,0.9353817701339722,0.9339328408241272,0.8633384704589844,0.8575986623764038,0.86045902967453
219,"ईरान में हवाई दुर्घटनाएं आम हैं, जिसमें एक बुढ़ापे वाला बेड़ा है जो नागरिक और सैन्य दोनों कार्यों के लिए खराब रूप से बनाए रखा जाता है।","इरान में हवाई दुर्घटनाएँ सामान्य हैं, जिसके पास बरसों पुराने हवाई जहाज़ हैं जिनका सिविल और मिलिट्री ऑपरेशन्स में सही तरीके से मेनटेन नहीं किया गया.","विमानन दुर्घटनाएँ ईरान में सामान्य हैं, जहाँ की उम्रदराज़ विमान fleet है जो नागरिक और सैन्य संचालन के लिए अच्छी तरह से संरक्षित नहीं है।",0.7958149313926697,0.7793276906013489,0.7874850630760193,0.831656277179718,0.826562762260437,0.8291016817092896
220,अंतरराष्ट्रीय प्रतिबंधों के कारण नए विमान नहीं खरीदे जा सकते हैं।,अंतर्राष्ट्रीय प्रतिबंधों का मतलब है कि नए विमान नहीं खरीदे जा सकते.,अंतरराष्ट्रीय प्रतिबंधों का मतलब है कि नए विमान नहीं खरीदे जा सकते।,0.9295254945755005,0.8803931474685669,0.9042924642562866,0.9370660781860352,0.8859225511550903,0.9107768535614014
221,"इस सप्ताह की शुरुआत में, एक पुलिस हेलीकॉप्टर दुर्घटना में तीन लोग मारे गए और तीन और घायल हो गए।","इस हफ्ते की शुरुआत में, एक पुलिस हेलीकॉप्टर दुर्घटना में तीन लोगों की मौत हो गई और तीन और घायल हो गए.","इस सप्ताह की शुरुआत में, एक पुलिस हेलिकॉप्टर दुर्घटना में तीन लोग मारे गए और तीन अन्य घायल हो गए।",0.9498394727706909,0.9296018481254578,0.9396117329597473,0.9835853576660156,0.9835853576660156,0.9835853576660156
222,"पिछले महीने ईरान ने अपनी सबसे बड़ी हवाई दुर्घटना देखी जब आर्मेनिया की ओर जा रहा एक विमान दुर्घटनाग्रस्त हो गया, जिसमें 168 लोग मारे गए।","पिछले महीने ईरान में कई वर्षो बाद एक बेहद खराब हवाई हादसा हुआ, जब आर्मीनिया जा रहा एक विमान दुर्घटनाग्रस्त हो गया था, जिस पर सवार 168 लोगों की मौत हो गयी.","पिछले महीने ईरान ने वर्षों में अपना सबसे खराब विमानन आपदा देखी जब एक एयरलाइनर आर्मेनिया की ओर बढ़ रहा था, जो दुर्घटनाग्रस्त हो गया, जिसमें बोर्ड पर 168 लोग मारे गए।",0.8627016544342041,0.8290379047393799,0.8455348014831543,0.8800373673439026,0.8392180800437927,0.8591431379318237
223,"उसी महीने एक और विमान ने मशहद में एक रनवे को तोड़कर दीवार पर टकराया, जिसमें 17 लोग मारे गए।","उसी महीने एक अन्य विमान मशहद के एक रनवे से आगे निकल गया और एक दीवार से टकरा गया, जिसमें सत्रह की मौत हो गई।","उसी महीने एक और एयरलाइनर ने मशहद में एक रनवे को पार किया और एक दीवार से टकरा गया, जिसमें सत्रह लोग मारे गए।",0.8790199160575867,0.8557236194610596,0.8672153353691101,0.9254611730575562,0.8926980495452881,0.9087844491004944
224,एयरोस्मिथ ने अपने दौरे पर अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है।,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है.,एरोस्मिथ ने अपने दौरे पर बाकी के सभी कंसर्ट रद्द कर दिए हैं।,0.9604910612106323,0.967206597328186,0.9638371467590332,0.8655221462249756,0.8540315628051758,0.8597384691238403
225,रॉक बैंड को 16 सितंबर तक संयुक्त राज्य अमेरिका और कनाडा का दौरा करना था।,16 सितंबर तक रॉक बैंड को अमेरिका और कनाडा की यात्रा करनी थी.,रॉक बैंड का 16 सितंबर तक संयुक्त राज्य अमेरिका और कनाडा का दौरा करने का कार्यक्रम था।,0.9084853529930115,0.9163679480552673,0.9124096035957336,0.9586093425750732,0.9433936476707458,0.9509406089782715
226,उन्होंने 5 अगस्त को प्रदर्शन करते समय मंच से गिरने के बाद मुख्य गायक स्टीवन टायलर घायल होने के बाद दौरा रद्द कर दिया है।,5 अगस्त को प्रदर्शन के दौरान प्रमुख गायक स्टीवन टायलर के मंच से गिर कर घायल होने के बाद उन्होंने दौरे को रद्द कर दिया है.,उन्होंने लीड सिंगर स्टीवेन टायलर केstage से गिरकर घायल होने के बाद 5 अगस्त को प्रदर्शन के दौरान टूर को रद्द कर दिया है।,0.9237908124923706,0.9155200719833374,0.9196368455886841,0.87308669090271,0.8517305850982666,0.8622764348983765
227,मैरी ने सेट में दोनों पुरुषों के हर एक सेवारत होने के बाद पहले सेट में टाई ब्रेक में हार दर्ज की।,सेट में एक-एक सर्विस दोनों पुरुषों के पास रहने के बाद मरे टाई ब्रेकर में पहला सेट हार गया.,"मरे ने पहले सेट को टाई ब्रेक में हार दिया, जब दोनों पुरुषों ने सेट में हर एक सर्व को अपने-अपने के पास रखा।",0.833699643611908,0.838864266872406,0.8362739682197571,0.8409304022789001,0.8389548063278198,0.8399415016174316
228,"दूसरे सेट में डेल पोट्रो को शुरुआती बढ़त मिली, लेकिन इसके लिए भी 6-6 के बाद बराबरी का ब्रेक की आवश्यकता पड़ी।","डेल पोत्रो के पास दूसरे सेट की शुरुआत में एडवांटेज था, लेकिन 6-6 पर पहुँचने के बाद इसमें भी टाई ब्रेक की आवश्यकता थी.","डेपोट्रो ने दूसरे सेट में शुरुआती बढ़त बनाई, लेकिन यह भी 6-6 होने के बाद टाई-ब्रेक की आवश्यकता थी।",0.8428165912628174,0.8399863839149475,0.8413991332054138,0.8842967748641968,0.8956985473632812,0.8899611830711365
229,पोट्रो को इस समय अपने कंधे का इलाज मिला लेकिन वह खेल में वापस लौटने में कामयाब रहे।,पोट्रो ने इस पॉइंट पर अपने कंधे का इलाज करवाया लेकिन खेल में वापसी करने में कामयाब रहे.,"पोतरो ने इस बिंदु पर अपने कंधे का इलाज कराया, लेकिन वह खेल में लौटने में सफल रहे।",0.8981115818023682,0.8727872967720032,0.8852683901786804,0.8783501982688904,0.8642510175704956,0.8712435960769653
