id,translated_portu,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
172,"O show originalmente contou com atores de voz amadores, locais para o leste do Texas.",O programa anteriormente apresentava dubladores amadores que moravam ao leste do Texas.,"O show originalmente contava com dubladores amadores, locais do Leste do Texas.",0.8689534068107605,0.876094400882721,0.872509241104126,0.9286191463470459,0.9422661662101746,0.9353927969932556
173,"Os saques generalizados continuaram durante a noite, já que os policiais não estavam presentes nas ruas de Bishkek.","Dizem que os saques generalizados continuaram durante toda a noite, ao passo que não se via a polícia presente nas ruas de Bishkek.","Relatos indicam que o saque generalizado continuou durante a noite, já que policiais não estavam presentes nas ruas de Bishkek.",0.9171831607818604,0.8909854888916016,0.9038945436477661,0.9575293064117432,0.9210888147354126,0.9389556050300598
174,"Bishkek foi descrito como afundando em um estado de ""anarquia"" por um observador, enquanto gangues de pessoas perambulavam pelas ruas e saqueavam lojas de bens de consumo.","A cidade de Bisqueque era descrita como se estivesse afundando num estado de ""anarquia"", de acordo com um observador, já que mutirões de pessoas andavam pelas ruas e saqueavam as lojas de bens de consumo.","Bishkek foi descrita como afundando em um estado de ""anarquia"" por um observador, enquanto gangues de pessoas perambulavam pelas ruas e saqueavam lojas de bens de consumo.",0.8895218968391418,0.8608156442642212,0.8749333024024963,0.9970862865447998,0.9970862865447998,0.9970862865447998
175,Vários moradores de Bishkek culparam os manifestantes do sul pela ilegalidade.,Diversos residentes de Bishkek culparam os manifestantes do sul pela ilegalidade.,Vários residentes de Bishkek culparam os manifestantes do sul pela desordem.,0.9731686115264893,0.9796103239059448,0.976378858089447,0.9572293162345886,0.951476514339447,0.9543442130088806
176,"A África do Sul derrotou os All Blacks (Nova Zelândia) em uma partida de rugby no Royal Bafokeng Stadium em Rustenburg, África do Sul.","A África do Sul derrotou o All Blacks (Nova Zelândia) em um jogo de rúgbi da Tri Nations no estádio Royal Bafokeng, em Rustemburgo, África do Sul.","A África do Sul derrotou os All Blacks (Nova Zelândia) em uma partida de rugby union do Tri Nations no Estádio Royal Bafokeng em Rustenburg, África do Sul.",0.9508193135261536,0.9101699590682983,0.9300506711006165,0.9796918630599976,0.9569215774536133,0.9681728482246399
177,"A pontuação final foi uma vitória de um ponto, de 21 a 20, terminando a série de 15 vitórias do All Blacks.","O placar final foi uma vitória por um ponto, 21 a 20, encerrando a sequência de 15 vitórias consecutivas dos All Blacks.","O placar final foi uma vitória por um ponto, 21 a 20, encerrando a sequência de 15 vitórias dos All Blacks.",0.9173356294631958,0.8879813551902771,0.9024198651313782,0.9242061376571655,0.9230152368545532,0.9236103296279907
178,"Para os Springboks, terminou uma série de cinco derrotas.","Para o Springboks, acabou uma sequência de cinco derrotas consecutivas.","Para os Springboks, isso encerrou uma sequência de cinco partidas sem vencer.",0.9511705040931702,0.8999809622764587,0.9248679876327515,0.8770560026168823,0.8332902789115906,0.854613184928894
179,"Foi a última partida para os All Blacks, que já haviam vencido o troféu há duas semanas.","Foi a última partida do All Blacks, que já havia ganho o troféu duas semanas atrás.","Foi a partida final dos All Blacks, que já haviam won o troféu duas semanas atrás.",0.9381877183914185,0.9418716430664062,0.940026044845581,0.9106935262680054,0.9252759218215942,0.9179267883300781
180,"A partida final da série acontecerá em Ellis Park, em Joanesburgo, na próxima semana, quando os Springboks jogarem na Austrália.","A partida final da série acontecerá no Ellis Park, em Joanesburgo, na próxima semana, quando os Springboks jogarem contra a Austrália.","A partida final da série acontecerá no Ellis Park, em Joanesburgo, na próxima semana, quando os Springboks enfrentarem a Austrália.",0.9789619445800781,0.9713430404663086,0.9751376509666443,0.9695597887039185,0.9695597887039185,0.9695597887039185
181,Um terremoto moderado sacudiu o oeste de Montana às 22:08 na segunda-feira.,Um terremoto moderado fez o oeste de Montana tremer às 22h08 de segunda-feira.,Um terremoto moderado atingiu o oeste de Montana às 22h08 na segunda-feira.,0.9243366718292236,0.9133403301239014,0.9188056588172913,0.9487048387527466,0.9482449889183044,0.9484748840332031
182,Nenhum relatório imediato de danos foi recebido pelo Serviço Geológico dos Estados Unidos (USGS) e seu Centro Nacional de Informações sobre Terremotos.,Nenhum relatório imediato sobre danos foi recebido pelo Serviço Geológico dos Estados Unidos (USGS) nem pelo Centro Nacional de Informações sobre Terremotos.,Nenhum relatório imediato de danos foi recebido pelo Serviço Geológico dos Estados Unidos (USGS) e seu Centro Nacional de Informações sobre Terremotos.,0.964956521987915,0.9648292064666748,0.9648928642272949,1.0,1.0,1.0
183,"O terremoto foi centrado a cerca de 20 km (15 milhas) ao norte-nordeste de Dillon, e cerca de 65 km (40 milhas) ao sul de Butte.",O epicentro do tremor foi a cerca de 20 km (15 milhas) de distância do norte/nordeste de Dillon e a cerca de 65 km (40 milhas) do sul de Butte.,O terremoto foi centrado a cerca de 20 km (15 milhas) ao norte-nordeste de Dillon e a aproximadamente 65 km (40 milhas) ao sul de Butte.,0.9023176431655884,0.8808788061141968,0.8914692997932434,0.981841504573822,0.9849743247032166,0.9834054708480835
184,"A estirpe da gripe aviária letal para os seres humanos, H5N1, foi confirmada como tendo infectado um pato selvagem morto, encontrado na segunda-feira, em pântano perto de Lyon, no leste da França.","A cepa da gripe aviária letal para humanos, H5N1, foi confirmada como tendo infectado um pato selvagem morto, encontrado na segunda-feira, no pântano perto de Lyon, no leste da França.","A cepa de gripe aviária letal para humanos, H5N1, foi confirmada como tendo infectado um pato selvagem morto, encontrado na segunda-feira, em uma área de pântano perto de Lyon, no leste da França.",0.9733200073242188,0.9827832579612732,0.9780286550521851,0.9673607349395752,0.9668077826499939,0.9670841693878174
185,"A França é o sétimo país da União Europeia a sofrer este vírus; seguindo a Áustria, Alemanha, Eslovénia, Bulgária, Grécia e Itália.","A França é o sétimo país da União Europeia a sofrer com esse vírus, depois de Áustria, Alemanha, Eslovênia, Bulgária, Grécia e Itália.","A França é o sétimo país da União Europeia a sofrer com esse vírus, depois da Áustria, Alemanha, Eslovênia, Bulgária, Grécia e Itália.",0.958876371383667,0.9564010500907898,0.9576371312141418,0.9611254930496216,0.9585248827934265,0.9598234295845032
186,Os casos suspeitos de H5N1 na Croácia e Dinamarca permanecem não confirmados.,Os casos suspeitos de H5N1 na Croácia e na Dinamarca seguem sem confirmação.,Casos suspeitos de H5N1 na Croácia e na Dinamarca continuam não confirmados.,0.9669381976127625,0.9629912972450256,0.9649606943130493,0.9639143943786621,0.9595054984092712,0.9617048501968384
187,"Chambers havia processado Deus por “morte, destruição e aterrorização generalizadas de milhões e milhões de habitantes da Terra”.","Chambers processou Deus por ""mortes em todos os lugares, destruição e aterrorização de milhões e milhões de habitantes da Terra.""","Chambers processou Deus por ""mortes em todos os lugares, destruição e aterrorização de milhões e milhões de habitantes da Terra.""",0.8749388456344604,0.8712153434753418,0.8730731010437012,0.8749387860298157,0.8712153434753418,0.8730731010437012
188,"Chambers, um agnóstico, argumenta que seu processo é ""frívolo"" e ""qualquer um pode processar qualquer um"".","Chambers, que é agnóstico, argumenta que o processo é ""frívolo"" e que ""qualquer um pode processar qualquer um.""","Chambers, um agnóstico, argumenta que sua ação judicial é ""frívola"" e que ""qualquer um pode processar qualquer um.""",0.9486265182495117,0.9377254247665405,0.9431445002555847,0.9508740901947021,0.9395346641540527,0.9451703429222107
189,"A história apresentada na ópera francesa, por Camille Saint-Saens, é de uma artista ""cuja vida é ditada por um amor pelas drogas e pelo Japão"".","A história apresentada na ópera francesa, por Camille Saint-Saëns, é sobre um artista ""cuja vida é ditada pelo amor às drogas e ao Japão.""","A história apresentada na ópera francesa, de Camille Saint-Saëns, é de um artista ""cuja vida é ditada por um amor por drogas e Japão.""",0.9486145973205566,0.9446684718132019,0.9466373920440674,0.9441388845443726,0.939483642578125,0.9418055415153503
190,"Como resultado, os artistas fumam maconha juntas no palco, e o próprio teatro está incentivando o público a participar.","Como resultado, os atores fumam baseados de maconha no palco, e o próprio teatro incentiva o público a se juntar a eles.","Como resultado, os artistas fumam erva na forma de cigarros de maconha no palco, e o teatro em si está incentivando o público a se juntar a eles.",0.9165172576904297,0.8888213634490967,0.9024568796157837,0.9130226373672485,0.8416916131973267,0.875907301902771
191,"O ex-presidente da Câmara, Newt Gingrich, o governador do Texas, Rick Perry, e a congressista Michele Bachmann terminaram em quarto, quinto e sexto lugar, respectivamente.","O ex-presidente da Câmara Newt Gingrich, o governador do Texas Rick Perry e a congressista Michele Bachmann terminaram em quarto, quinto e sexto lugares, respectivamente.","O ex-presidente da Câmara Newt Gingrich, o governador do Texas Rick Perry e a congressista Michele Bachmann terminaram em quarto, quinto e sexto lugares, respectivamente.",0.956703245639801,0.978964626789093,0.9677059054374695,0.9567031860351562,0.978964626789093,0.9677059054374695
192,"Depois que os resultados chegaram, Gingrich elogiou Santorum, mas teve palavras duras para Romney, em cujo nome anúncios de campanha negativos foram exibidos em Iowa contra Gingrich.","Após a chegada dos resultados, Gingrich enalteceu Santorum, mas disse duras palavras contra Romney, em cujo nome foram exibidos anúncios de campanha negativos em Iowa contra Gingrich.","Após a divulgação dos resultados, Gingrich elogiou Santorum, mas teve palavras duras para Romney, em nome de quem anúncios de campanha negativos foram veiculados em Iowa contra Gingrich.",0.9226650595664978,0.9259364604949951,0.9242978692054749,0.9376120567321777,0.9263119101524353,0.9319276809692383
193,"Perry afirmou que ""voltaria ao Texas para avaliar os resultados do caucus desta noite, determinar se há um caminho a seguir para mim nesta corrida"", mas mais tarde disse que permaneceria na corrida e competiria nas primárias de 21 de janeiro na Carolina do Sul.","Perry disse que iria ""voltar ao Texas para olhar os resultados da convenção partidária desta noite e determinar se há para mim um caminho a seguir nesta corrida"", porém mais tarde afirmou que permaneceria na corrida e participaria das preliminares do dia 21 de janeiro na Carolina do Sul.","Perry afirmou que retornaria ao Texas para avaliar os resultados do caucus desta noite, determinar se há um caminho a seguir para si mesmo nesta corrida, mas depois disse que permanecerá na corrida e competirá na primária da Carolina do Sul em 21 de janeiro.",0.9387360215187073,0.9167905449867249,0.92763352394104,0.9318877458572388,0.9438483715057373,0.9378299117088318
194,"Bachmann, que venceu a Ames Straw Poll em agosto, decidiu encerrar sua campanha.","Bachmann, que venceu o Ames Straw Poll no mês de agosto, decidiu pôr fim a sua campanha.","Bachmann, que venceu a Ames Straw Poll em agosto, decidiu encerrar sua campanha.",0.960318386554718,0.9396361112594604,0.9498646259307861,0.9999998807907104,0.9999998807907104,0.9999998807907104
195,"O fotógrafo foi transportado para o Centro Médico Ronald Reagan UCLA, onde morreu posteriormente.","O fotógrafo foi transportado para o Ronald Reagan UCLA Medical Center, onde posteriormente faleceu.","O fotógrafo foi levado ao Centro Médico Ronald Reagan UCLA, onde acabou falecendo.",0.9270551800727844,0.9466222524642944,0.936736524105072,0.9502226114273071,0.9451614022254944,0.947685182094574
196,"Em um comunicado, Bieber disse: ""Eu não estava presente nem diretamente envolvido com este trágico acidente, meus pensamentos e orações estão com a família da vítima"".","Segundo informações, ele estava na casa dos 20 anos. Em uma declaração, Bieber disse que, ""embora eu não estivesse presente nem diretamente envolvido neste trágico incidente, meus pensamentos e orações estão com a família da vítima"".","Ele tinha, segundo relatos, cerca de 20 anos. Em uma declaração, Bieber disse: ""[n]Embora eu não estivesse presente nem diretamente envolvido com este trágico acidente, meus pensamentos e orações estão com a família da vítima.""",0.9198248386383057,0.8677871227264404,0.8930485844612122,0.9396076798439026,0.8478599786758423,0.891379177570343
197,"O site de notícias TMZ entende que o fotógrafo parou seu veículo do outro lado da Sepulveda Boulevard e tentou tirar fotos da parada policial antes de atravessar a estrada e continuar, levando o policial da Patrulha Rodoviária da Califórnia a conduzir a parada de trânsito para o ordenar de volta, duas vezes.","Segundo o site de notícias de entretenimento TMZ, o fotógrafo parou seu veículo do outro lado do Boulevard Sepulveda e tentou tirar fotos da parada policial antes de cruzar a estrada e continuar, levando o policial da Patrulha Rodoviária da Califórnia que conduzia a parada do trânsito a ordenar que ele voltasse, duas vezes.","O site de notícias de entretenimento TMZ entende que o fotógrafo parou seu veículo do outro lado da Sepulveda Boulevard e tentou tirar fotos da abordagem policial antes de atravessar a rua e continuar, fazendo com que o policial da Patrulha Rodoviária da Califórnia que conduzia a parada de trânsito o mandasse voltar, duas vezes.",0.9429428577423096,0.9387681484222412,0.9408509135246277,0.9415522813796997,0.9329226613044739,0.9372175335884094
198,"Segundo a polícia, é improvável que o motorista do veículo que atingiu o fotógrafo enfrente acusações criminais.","Segundo a polícia, é pouco provável que o motorista do veículo que atingiu o fotógrafo seja acusado criminalmente.","De acordo com a polícia, é improvável que o motorista do veículo que atingiu o fotógrafo enfrente acusações criminais.",0.8883551955223083,0.924789547920227,0.9062063694000244,0.9929029941558838,0.9838918447494507,0.9883768558502197
199,"Com apenas dezoito medalhas disponíveis por dia, vários países não conseguiram chegar ao pódio da medalha.","Com apenas dezoito medalhas disponíveis por dia, um número considerável de países não conseguiu ganhar medalhas.","Com apenas dezoito medalhas disponíveis por dia, vários países não conseguiram chegar ao pódio.",0.9064501523971558,0.9156543016433716,0.9110289812088013,0.973013162612915,0.9851227402687073,0.9790305495262146
200,"Eles incluem a Holanda, com Anna Jochemsen terminando em nono na classe feminina no Super-G ontem, e Finlândia com Katja Saarinen terminando em décimo no mesmo evento.","Eles incluem a Holanda, com Anna Jochemsen ficando na nona posição na categoria standing (em pé) feminino no Super-G de ontem, e a Finlândia, com Katja Saarinen ficando na décima posição no mesmo evento.","Eles incluem os Países Baixos, com Anna Jochemsen terminando em nono lugar na classe feminina standing no Super-G de ontem, e a Finlândia, com Katja Saarinen terminando em décimo lugar no mesmo evento.",0.9338225722312927,0.9023890495300293,0.9178367257118225,0.964730978012085,0.9457815885543823,0.9551622867584229
201,"Mitchell Gourley, da Austrália, terminou em décimo primeiro lugar no Super-G. O competidor checo Oldrich Jelinek terminou em décimo sexto no Super-G.","Mitchell Gourley, australiano, terminou de pé em 11º no Super-G masculino. O concorrente tcheco, Oldrich Jelinek, finalizou sentado em 16º no Super-G masculino.","Mitchell Gourley, da Austrália, terminou em décimo primeiro na prova masculina de Super-G em pé. O competidor tcheco Oldrich Jelinek terminou em décimo sexto na prova masculina de Super-G sentado.",0.8951343297958374,0.8722350001335144,0.8835363388061523,0.9532731771469116,0.9037441611289978,0.9278481602668762
202,Arly Velasquez do México terminou em décimo quinto lugar no Super-G sentado dos homens Adam Hall da Nova Zelândia terminou em nono lugar no Super-G de pé dos homens.,"Arly Velasquez, do México, terminou em décimo quinto no Super-G para cadeirantes masculino. Adam Hall, da Nova Zelândia, terminou em nono no Super-G para não cadeirantes masculino.","Arly Velasquez do México terminou em décimo quinto na categoria masculina de Super-G sentado. Adam Hall, da Nova Zelândia, terminou em nono na categoria masculina de Super-G em pé.",0.8896143436431885,0.8622955679893494,0.8757419586181641,0.9104771614074707,0.9014282822608948,0.9059301614761353
203,O esquiador masculino Maciej Krezel e a guia Anna Ogarzynska terminaram em décimo terceiro no Super-G. O Parque Jong Seork da Coreia do Sul terminou em vigésimo quarto no Super-G masculino.,O esquiador polonês com deficiência visual Maciej Krezel e a guia Anna Ogarzynska terminaram em décimo terceiro lugar no Super-G. Jong Seork Park da Coreia do Sul terminou em vigésimo quarto lugar no Super-G masculino na modalidade sentada.,O esquiador polonês com deficiência visual Maciej Krezel e sua guia Anna Ogarzyńska terminaram em décimo terceiro no Super-G. O sul-coreano Jong Seork Park terminou em vigésimo quarto no Super-G em cadeira de rodas masculino.,0.9427891969680786,0.8931498527526855,0.9172984957695007,0.9150838851928711,0.8710038661956787,0.8924999237060547
204,"As forças de paz da ONU, que chegaram ao Haiti após o terremoto de 2010, estão sendo culpadas pela disseminação da doença que começou perto do acampamento da tropa.","Os pacificadores da ONU, que chegaram no Haiti depois do terremoto de 2010, estão sendo culpados por espalhar a doença, que começou perto do acampamento da tropa.","Os soldados da paz da ONU, que chegaram ao Haiti após o terremoto de 2010, estão sendo responsabilizados pela propagação da doença que começou perto do acampamento das tropas.",0.9376768469810486,0.9190514087677002,0.928270697593689,0.9495634436607361,0.945580780506134,0.9475679397583008
205,"De acordo com o processo, os resíduos do campo da ONU não foram devidamente higienizados, fazendo com que as bactérias entrassem no afluente do rio Artibonite, um dos maiores do Haiti.","De acordo com a ação judicial, resíduos do acampamento da ONU não eram tratados adequadamente, o que causava o surgimento de bactérias no afluente do Rio Artibonite, um dos maiores do Haiti.","De acordo com a ação judicial, os resíduos do acampamento da ONU não foram devidamente sanitizados, fazendo com que bactérias entrassem no afluente do rio Artibonite, um dos maiores do Haiti.",0.8816848397254944,0.8734956383705139,0.8775711059570312,0.9547715187072754,0.9445893168449402,0.9496530890464783
206,"Antes da chegada das tropas, o Haiti não tinha encontrado problemas relacionados à doença desde 1800.","Antes das tropas chegarem, o Haiti não tinha problemas relacionados à doença desde 1800.","Antes da chegada das tropas, o Haiti não enfrentava problemas relacionados à doença desde o século XIX.",0.9632710218429565,0.964111864566803,0.963691234588623,0.9509834051132202,0.9155933856964111,0.9329529404640198
207,"O Instituto Haitiano de Justiça e Democracia fez referência a estudos independentes que sugerem que o batalhão de paz nepalês da ONU, sem saber, trouxe a doença para o Haiti.","O Instituto Haitiano para Justiça e Democracia citou estudos independentes que sugerem que o batalhão de paz da ONU no Nepal, sem ter consciência, trouxe a doença para o Haiti.",O Instituto Haitiano para Justiça e Democracia fez referência a estudos independentes que sugerem que o batalhão de paz nepalês da ONU trouxe a doença ao Haiti sem saber.,0.9364166259765625,0.9375517964363098,0.9369839429855347,0.9603583216667175,0.9776027202606201,0.9689037799835205
208,"Danielle Lantagne, especialista da ONU sobre a doença, afirmou que o surto provavelmente foi causado pelas forças de paz.","Danielle Lantagne, especialista da ONU na doença, afirmou que o surto foi causado provavelmente pelos pacificadores.","Danielle Lantagne, uma especialista da ONU sobre a doença, afirmou que o surto provavelmente foi causado pelos capacetes azuis.",0.9490840435028076,0.9408015608787537,0.9449246525764465,0.9565368890762329,0.9456184506416321,0.9510462880134583
209,Hamilton confirmou que o Hospital Universitário Howard admitiu o paciente em condição estável.,Hamilton confirmou que o Howard University Hospital declarou o enfermo como tendo uma condição considerada estável.,Hamilton confirmou que o Hospital da Universidade Howard admitiu o paciente em condição estável.,0.8745651245117188,0.8816174268722534,0.8780770897865295,0.9473344683647156,0.9724579453468323,0.9597318172454834
210,"O paciente tinha sido para a Nigéria, onde alguns casos do vírus Ebola ocorreram.","O paciente esteve na Nigéria, onde alguns casos do vírus Ebola ocorreram.","O paciente esteve na Nigéria, onde ocorreram alguns casos do vírus Ebola.",0.9622216820716858,0.97654128074646,0.9693285822868347,0.944171130657196,0.9567384719848633,0.9504132270812988
211,"O hospital seguiu o protocolo de controle de infecção, incluindo a separação do paciente de outros para evitar uma possível infecção de outros.","O hospital tem seguido o protocolo de controle de infecções, inclusive separando o paciente de outros, para evitar possíveis infecções em outras pessoas.","O hospital seguiu o protocolo de controle de infecções, incluindo a separação do paciente dos outros para prevenir uma possível infecção.",0.9150840044021606,0.8977253437042236,0.9063215851783752,0.9608381986618042,0.962925910949707,0.9618809223175049
212,Antes de Os Simpsons Simon tinha trabalhado em vários shows em várias posições.,"Antes dos Simpsons, Simon trabalhou em várias atrações em diversos cargos.","Antes de Os Simpsons, Simon havia trabalhado em vários programas em diversas posições.",0.8776399493217468,0.8835078477859497,0.8805641531944275,0.9670256972312927,0.9557176828384399,0.961338460445404
213,"Durante a década de 1980, ele trabalhou em shows como Taxi, Cheers e The Tracy Ullman Show.","Durante os anos 1980, ele trabalhou em programas como Taxi, Cheers e The Tracey Ullman Show.","Durante a década de 1980, ele trabalhou em programas como Taxi, Cheers e The Tracy Ullman Show.",0.9597813487052917,0.9566618204116821,0.9582191109657288,0.9936174154281616,0.9936174154281616,0.9936174154281616
214,"Em 1989, ele ajudou a criar Os Simpsons com Brooks e Groening, e foi responsável pela contratação da primeira equipe de redação do programa.","No ano de 1989, ele ajudou a criar Os Simpsons com Brooks e Groening, e foi responsável por contratar o primeiro time de escritores do programa.","Em 1989, ele ajudou a criar Os Simpsons com Brooks e Groening, e foi responsável por contratar a primeira equipe de roteiristas do programa.",0.9558881521224976,0.9511594772338867,0.9535179734230042,0.9684133529663086,0.9630655646324158,0.9657320380210876
215,"Apesar de deixar o show em 1993, ele manteve o título de produtor executivo, e continuou a receber dezenas de milhões de dólares a cada temporada em royalties.","Apesar de ter deixado o programa em 1993, ele manteve o título de produtor-executivo e continuou recebendo dezenas de milhões de dólares a cada temporada em royalties.","Apesar de ter deixado o programa em 1993, ele manteve o título de produtor executivo e continuou recebendo dezenas de milhões de dólares a cada temporada em royalties.",0.9655278921127319,0.9610804319381714,0.963299036026001,0.9680148363113403,0.9673627018928528,0.9676886200904846
216,"Mais cedo, a agência de notícias chinesa Xinhua relatou um avião a ser sequestrado.","Mais cedo, a agência de notícias chinesa Xinhua informou que um avião foi sequestrado.","Anteriormente, a agência de notícias chinesa Xinhua informou que um avião foi sequestrado.",0.9600968360900879,0.9551779627799988,0.9576310515403748,0.926837146282196,0.9223923683166504,0.924609363079071
217,"Relatórios posteriores, em seguida, afirmou que o avião recebeu uma ameaça de bomba e foi desviado de volta para o Afeganistão, aterrando em Kandahar.","Relatórios posteriores afirmaram que o avião sofreu uma ameaça de bomba e foi desviado de volta para o Afeganistão, pousando em Candaar.","Relatórios posteriores afirmaram que o avião recebeu uma ameaça de bomba e foi desviado de volta para o Afeganistão, aterrissando em Kandahar.",0.9362691640853882,0.954681932926178,0.9453858733177185,0.9551031589508057,0.9648217558860779,0.9599378705024719
218,Os primeiros relatos dizem que o avião foi desviado de volta para o Afeganistão depois de ter sido negado um pouso de emergência em rmqi.,"Os relatórios iniciais dizem que o avião foi enviado de volta ao Afeganistão, depois de ter um pouso de emergência negado em Ürümqi.",As primeiras informações dizem que o avião foi desviado de volta para o Afeganistão após ter um pedido de pouso de emergência negado em Ürümqi.,0.9198248386383057,0.9099987745285034,0.914885401725769,0.9385066032409668,0.9337928891181946,0.9361438155174255
219,"Acidentes aéreos são comuns no Irã, que tem uma frota envelhecida que é mal mantida tanto para operações civis quanto militares.","Acidentes aéreos são comuns no Irã, que tem uma frota envelhecida e mal conservada tanto para operações civis quanto militares.","Acidentes aéreos são comuns no Irã, que possui uma frota envelhecida e mal conservada, tanto para operações civis quanto militares.",0.9621964693069458,0.9679547548294067,0.9650670289993286,0.9552093744277954,0.9572848081588745,0.9562459588050842
220,As sanções internacionais significam que novas aeronaves não podem ser compradas.,As sanções internacionais impediram comprar novas aeronaves.,As sanções internacionais significaram que novos aviões não podem ser comprados.,0.8542542457580566,0.9068795442581177,0.879780650138855,0.9713805317878723,0.9645561575889587,0.9679563641548157
221,"No início desta semana, um acidente de helicóptero da polícia matou três pessoas e feriu mais três.","No início desta semana, um acidente de helicóptero da polícia matou três pessoas e feriu mais três.","No início desta semana, um acidente com um helicóptero da polícia matou três pessoas e feriu outras três.",0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9756290912628174,0.9700608253479004,0.972836971282959
222,"No mês passado, o Irã viu seu pior desastre aéreo em anos quando um avião que ia para a Armênia caiu, matando os 168 a bordo.","No mês passado, o Irã sofreu o pior desastre aéreo nos últimos anos, quando um avião com destino à Armênia caiu, matando as 168 pessoas a bordo.","No mês passado, o Irã viu seu pior desastre aéreo em anos quando um avião comercial que seguia para a Armênia caiu, matando as 168 pessoas a bordo.",0.9408885836601257,0.9350438117980957,0.9379571080207825,0.9810057282447815,0.9657707214355469,0.9733286499977112
223,"No mesmo mês, outro avião invadiu uma pista em Mashhad e atingiu uma parede, matando dezessete pessoas.","Aconteceu novamente no mesmo mês em Mashhad, outro avião comercial entrou em uma pista e atingiu uma parede, matando dezessete pessoas.","No mesmo mês, outra companhia aérea ultrapassou uma pista em Mashhad e colidiu com uma parede, matando dezessete pessoas.",0.9274383783340454,0.888756513595581,0.9076855182647705,0.946904182434082,0.9413731098175049,0.944130539894104
224,Aerosmith cancelou seus shows restantes em sua turnê.,O Aerosmith cancelou os shows restantes da sua turnê.,Aerosmith cancelou os shows restantes de sua turnê.,0.9580079913139343,0.943892776966095,0.9508979916572571,0.9740508794784546,0.9740508794784546,0.9740508794784546
225,A banda de rock deveria fazer uma turnê pelos Estados Unidos e Canadá até 16 de setembro.,A banda de rock deveria fazer uma turnê pelos Estados Unidos e pelo Canadá até o dia 16 de setembro.,A banda de rock estava programada para fazer uma turnê pelos Estados Unidos e Canadá até 16 de setembro.,0.9816529750823975,0.9544210433959961,0.9678454995155334,0.9868472218513489,0.9621238708496094,0.9743287563323975
226,Eles cancelaram a turnê depois que o vocalista Steven Tyler ficou ferido depois que ele caiu do palco enquanto se apresentava em 5 de agosto.,"Eles cancelaram a turnê após Steven Tyler, vocalista da banda, ter se machucado ao cair do palco durante uma apresentação em 5 de agosto.",Eles cancelaram a turnê após o vocalista principal Steven Tyler ter se machucado depois de cair do palco enquanto se apresentava no dia 5 de agosto.,0.8820891976356506,0.8800956010818481,0.8810912370681763,0.9388899207115173,0.9356663227081299,0.9372753500938416
227,Murray perdeu o primeiro set em um tie break depois de ambos os homens realizada cada um e todos os servir no conjunto.,Murray sofreu uma derrota no primeiro set no desempate depois que os dois serviram no set.,Murray perdeu o primeiro set em um tie-break depois que ambos os homens mantiveram todos os seus serviços no set.,0.7982763648033142,0.8435211181640625,0.8202753067016602,0.8624286651611328,0.8678045868873596,0.8651082515716553
228,"Del Potro teve a vantagem inicial no segundo set, mas isso também exigiu uma quebra de gravata depois de chegar a 6-6.","Del Potro mantinha vantagem inicial no segundo set, porém esse também demandou um desempate depois de chegar a 6-6.","Del Potro teve a vantagem inicial no segundo set, mas isso também exigiu um desempate após chegar a 6-6.",0.8995494246482849,0.9100350737571716,0.9047618508338928,0.9332170486450195,0.9530729055404663,0.9430404901504517
229,"Potro recebeu tratamento em seu ombro neste momento, mas conseguiu voltar ao jogo.","Potro recebeu tratamento no ombro, mas conseguiu voltar ao jogo.","Potro recebeu tratamento para seu ombro neste momento, mas conseguiu voltar ao jogo.",0.9422863125801086,0.9784591197967529,0.9600321054458618,0.988713800907135,0.988713800907135,0.988713800907135
230,O programa começou às 20:30 hora local (15.00 UTC).,O programa começou às 20h30 hora local (15.00 do Tempo Universal Coordenado).,"O programa começou às 20h30, horário local (15h UTC).",0.9351837635040283,0.8744603395462036,0.9038032293319702,0.9386351108551025,0.915057897567749,0.9266965985298157
231,"Cantores famosos em todo o país apresentaram bhajans, ou canções devocionais, aos pés de Shri Shyam.","Cantores famosos ao longo do país ofereceram Bhajans, ou canções de devoção, aos pés de Shri Shyam.","Cantores famosos de todo o país apresentaram bhajans, ou canções devocionais, aos pés de Shri Shyam.",0.9570062160491943,0.943198025226593,0.9500519633293152,0.9953098297119141,0.9953098297119141,0.9953098297119141
232,"Sanju Sharma começou a noite, seguido por Jai Shankar Choudhary. enviou o chhappan bhog bhajan também. Singer, Raju Khandelwal estava acompanhando ele.","A noite começou com a apresentação do cantor Singer Sanju Sharma, acompanhado por Jai Shankar Choudhary. O chhappan bhog bhajan também foi apresentado. O cantor Raju Khandelwal estava o acompanhando.","O cantor Sanju Sharma começou a noite, seguido por Jai Shankar Choudhary. Ele apresentou o bhajan chhappan bhog também. O cantor Raju Khandelwal o acompanhou.",0.8948932886123657,0.8777873516082764,0.8862578272819519,0.9192636013031006,0.9200489521026611,0.9196560978889465
233,"Então, Lakkha Singh assumiu a liderança em cantar os bhajans.","Então, Lakkha Singh tomou a frente para cantar os bhajans.","Então, Lakkha Singh assumiu a liderança na cantoria dos bhajans.",0.9303953051567078,0.9418715238571167,0.9360982775688171,0.9610790610313416,0.9503294229507446,0.9556740522384644
