id,translated_russian,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
90,"Точно так же, как луна притягивает землю, вызывая приливы, Млечный Путь оказывает силу на галактику Сагиттариус.","Так же, как Луна притягивает Землю, при этом вызывая приливы, так и Млечный Путь воздействует на галактику в Стрельце.","Так же, как Луна притягивает Землю, вызывая приливы, Млечный Путь оказывает влияние на галактику Стрельца.",0.8816579580307007,0.8639318943023682,0.8727049231529236,0.9110616445541382,0.9166254997253418,0.9138351082801819
91,"Ученые пришли к выводу, что темная материя влияет на другую темную материю так же, как и обычная материя.","Ученые смогли сделать вывод, что темная материя воздействует на другую темную материю так же, как и в случае с обычной материей.","Ученые смогли заключить, что темная материя влияет на другую темную материю так же, как обычная материя.",0.9279642105102539,0.9120696783065796,0.9199482798576355,0.9525493383407593,0.9570476412773132,0.9547932147979736
92,"В этой теории говорится, что большая часть тёмной материи вокруг галактики расположена вокруг галактики, вроде гало, и состоит из множества маленьких частиц.","Согласно этой теории, значительная часть темной материи вокруг Галактики располагается в виде ореола и состоит из большого количества мелких частиц.","Эта теория утверждает, что большая часть тёмной материи вокруг галактики расположена в виде своего рода гало и состоит из множества мелких частиц.",0.8466075658798218,0.8706896901130676,0.8584797382354736,0.9107541441917419,0.9106860160827637,0.9107200503349304
93,"Телевизионные отчёты показывают белый дым, появляющийся с завода.","В репортажах по телевидению сообщается  о белом дыме, идущем от завода.","Телевизионные репортажи показывают, что из завода выходит белый дым.",0.8082360029220581,0.7945924997329712,0.8013561964035034,0.8655334115028381,0.8778558969497681,0.8716510534286499
94,"Местные власти предупреждают жителей вблизи завода о том, чтобы они оставались в помещениях, выключали кондиционеры и не пили водопроводную воду.","Местные власти предупреждают жителей, проживающих поблизости от станции, о необходимости оставаться в помещениях, выключить кондиционеры и не пить воду из-под крана.","Местные власти предупреждают жителей в окрестностях завода оставаться indoors, выключить кондиционеры и не пить водопроводную воду.",0.8845583200454712,0.8557203412055969,0.8699003458023071,0.8794363737106323,0.9078311324119568,0.8934082388877869
95,"По данным японского ядерного агентства, на заводе были обнаружены радиоактивные цезии и йод.","Согласно ядерному управлению Японии, на заводе были обнаружены радиоактивный цезий и йод.","Согласно данным ядерного агентства Японии, на заводе были обнаружены радиоактивные цезий и йод.",0.9390127658843994,0.9427267909049988,0.9408661127090454,0.9692392945289612,0.9747378826141357,0.9719808101654053
96,"Власти полагают, что это указывает на то, что контейнеры, в которых хранится урановое топливо на объекте, могли разорваться и протекать.","Власти предполагают, что это указывает на возможную пробоину и утечку в находящихся на объекте контейнерах с урановым топливом.","Власти предполагают, что это указывает на то, что контейнеры с урановым топливом на этом объекте могли разрушиться и протекать.",0.825235903263092,0.8173093199729919,0.8212534785270691,0.8967110514640808,0.920997142791748,0.9086918234825134
97,Д-р Тони Молл обнаружил в Южно-Африканском регионе квазулу-Натал чрезвычайно наркодистантный туберкулез (XDR-TB).,В ходе исследований в южноафриканском регионе Квазулу-Натал доктору Тони Моллу (Tony Moll ) удалось обнаружить туберкулез с исключительно высокой устойчивостью к лекарствам (XDR-TB).,Доктор Тони Молл обнаружил чрезвычайно лекарственно-устойчивый туберкулез (XDR-TB) в южноафриканском регионе Квазулу-Натал.,0.8247843384742737,0.781940758228302,0.8027913570404053,0.8835139870643616,0.8684148192405701,0.8758993148803711
98,"В интервью он сказал, что новый вариант ""очень тревожный и тревожный из-за очень высокого уровня смертности"".","В интервью он сказал, что новый штамм ""вызывает очень большие опасения, так как он приводит к очень высокому уровню смертности"".","В интервью он сказал, что новый вариант ""очень сильно беспокоит и вызывает тревогу из-за очень высокой летальности.""",0.8315384387969971,0.8238450288772583,0.8276739120483398,0.8603384494781494,0.8443830013275146,0.8522860407829285
99,"Некоторые пациенты, возможно, подхватили жучок в больнице, как считает доктор Молл, и по крайней мере двое из них были больничными медицинскими работниками.","Некоторые пациенты могли заразиться в больнице, думает доктор Молл, и по крайней мере двое были работниками здравоохранения в больнице.","Некоторые пациенты могли заразиться инфекцией в больнице, считает доктор Молл, и, по крайней мере, двое из них были медицинскими работниками больницы.",0.8446550369262695,0.8794215321540833,0.8616877794265747,0.8898825645446777,0.9070993661880493,0.8984085321426392
100,Через год инфицированный может заразить от 10 до 15 близких контактов.,За один год инфицированный человек может заразить от 10 до 15 человек при близком контакте.,Через год инфицированный человек может заразить 10-15 близких контактов.,0.930255651473999,0.9051727652549744,0.9175428152084351,0.9538978934288025,0.9624236822128296,0.9581418633460999
101,"Вместе с тем, как представляется, доля XDR-TB среди всей группы больных туберкулезом по-прежнему невелика; 6000 из общего числа 330 000 человек, инфицированных в любой конкретный момент в Южной Африке.","Однако, процент людей с туберкулёзом с множественной лекарственной устойчивостью в целой группе больных туберкулезом все еще кажется низким; 6000 от общего числа 330 000 зараженных в данный конкретный момент в ЮАР.","Однако процент XDR-TB в общей группе людей с туберкулезом все еще кажется низким; 6,000 из 330,000 человек, инфицированных в любой конкретный момент времени в Южной Африке.",0.816317081451416,0.818187952041626,0.817251443862915,0.8672264814376831,0.9018147587776184,0.8841823935508728
102,"Спутники, вес которых превышал 1000 фунтов и которые двигались со скоростью около 17 500 миль в час, столкнулись на высоте 491 мили над Землей.","Спутники, каждый из которых был тяжелее 1 000 фунтов и перемещался со скоростью приблизительно 17 500 миль в час, столкнулись на высоте 491 мили над поверхностью Земли.","Сателлиты, каждый из которых весил более 1000 фунтов и двигался со скоростью примерно 17 500 миль в час, столкнулись на высоте 491 миль над Землей.",0.9098442792892456,0.8915799856185913,0.9006195664405823,0.9294878840446472,0.9306756854057312,0.9300813674926758
103,"Ученые говорят, что взрыв, вызванный столкновением, был огромным.","Учёные говорят, что взрыв, вызванный столкновением, был очень мощным.","Ученые говорят, что взрыв, вызванный столкновением, был огромным.",0.9573206901550293,0.951540470123291,0.9544218182563782,1.0,1.0,1.0
104,"Они все еще пытаются определить, насколько большой была катастрофа и как она повлияет на Землю.","Они по-прежнему стараются определить, насколько большим было столкновение и как пострадает Земля.","Они все еще пытаются выяснить, насколько велико было столкновение и как это повлияет на Землю.",0.8660157322883606,0.8742799758911133,0.8701282739639282,0.9274094700813293,0.9261395931243896,0.9267741441726685
105,Стратегическое командование министерства обороны США отслеживает обломки.,Стратегическое командование Министерства обороны США ведёт поиск обломков.,Офис Стратегического командования США Министерства обороны отслеживает обломки.,0.9133440256118774,0.8947893381118774,0.9039714932441711,0.9077906608581543,0.887017548084259,0.8972839713096619
106,Результаты анализа схемы будут размещаться на общедоступном веб-сайте.,Результаты анализа графиков будут размещены на общедоступном сайте.,Результаты анализа построения будут опубликованы на публичном веб-сайте.,0.9240083694458008,0.9472150206565857,0.9354677796363831,0.8728126287460327,0.898102879524231,0.8852771520614624
107,"Врач, работавший в детской больнице Питтсбурга, штат Пенсильвания, будет обвинен в убийстве при отягчающих обстоятельствах после того, как ее мать была найдена мертвой в багажнике ее машины в среду, по словам властей Огайо.","Обвинение в убийстве при отягчающих обстоятельствах будет предъявлено врачу, которая работала в Детской больнице Питтсбурга, Пенсильвания, после того как в среду ее мать нашли мертвой в багажнике ее автомобиля, сообщают власти Огайо.","Доктор, работавшая в Детской больнице Питтсбурга, штат Пенсильвания, будет обвинена в умышленном убийстве после того, как её мать была найдена мёртвой в багажнике её автомобиля в среду, сообщают власти Огайо.",0.8756263256072998,0.8672447800636292,0.8714154362678528,0.8865429162979126,0.9022902846336365,0.8943473100662231
108,"Д-р Малар Баласудраманян, 29 лет, был найден в Голубом Эше, Огайо, пригороде примерно в 15 милях к северу от Цинциннати, лежащем на земле рядом с дорогой в футболке и нижнем белье в явно тяжелом состоянии.","Доктора Малар Баласубраманиан, 29 лет, нашли в Блю-Эше (штат Огайо), пригороде примерно в 15 милях к северу от Цинциннати. Он лежал на земле рядом с дорогой в футболке и нижнем белье и, по-видимому, в состоянии сильного наркотического опьянения.","Доктор Малар Баласубраманиан, 29 лет, был найден в Блу Эш, Огайо, пригороде, расположенном примерно в 15 милях к северу от Цинциннати, лежащим на земле рядом с дорогой в футболке и белье в явно сильно медикаментозном состоянии.",0.8651494979858398,0.8257684707641602,0.8450003862380981,0.9240251779556274,0.9229394793510437,0.9234820604324341
109,"Она направила офицеров на свою чёрную ""Олдсмобильную интригу"", которая была в 500 футах от нее.","Она отправила офицеров в свой чёрный Олдсмобиль Интрига, который находился в 500 футах.","Она указала офицерам на свой черный Oldsmobile Intrigue, который находился в 500 футах.",0.8510030508041382,0.8933523297309875,0.8716635704040527,0.7942013740539551,0.8417503833770752,0.817284882068634
111,"Полиция сказала, что тело, похоже, было там около дня.","Полиция сказала, что тело, скорее всего, находилось там около дня.","Полиция сообщила, что тело, похоже, находилось там около суток.",0.9137416481971741,0.9159409999847412,0.914840042591095,0.9605451822280884,0.9277704954147339,0.943873405456543
112,Первые случаи заболевания в этом сезоне были зарегистрированы в конце июля.,О первых случаях заболевания в этом сезоне было сообщено в июле.,В этом сезоне первые случаи заболевания были зарегистрированы в конце июля.,0.8763735294342041,0.892276406288147,0.8842534422874451,0.9734225869178772,0.9734225869178772,0.9734225869178772
113,"Болезнь переносится свиньями, которые затем мигрируют к людям через комары.","Переносчиками являются свиньи, от которых через комаров болезнь затем передаётся человеку.","Болезнь переносится свиньями, которые затем передают её человеку через комаров.",0.7879668474197388,0.7788833379745483,0.7833987474441528,0.927106499671936,0.9259486198425293,0.926527202129364
114,"Вспышка этого заболевания побудила индийское правительство принять такие меры, как развертывание свиней в серьезно пострадавших районах, распространение тысяч занавесов противомоскитных комаров и опрыскивание пестицидов.","Эта вспышка побудила индийское правительство принять такие меры, как установка ловушек для свиней в серьёзно пострадавших районах, раздача тысяч противомоскитных занавесок и распыление пестицидов.","Вспышка заболевания побудила индийское правительство принять такие меры, как развертывание ловцов свиней в серьезно пострадавших районах, распределение тысяч москитных сеток и распыление пестицидов.",0.8967418074607849,0.9127459526062012,0.9046730995178223,0.9196990728378296,0.9287413358688354,0.9241980910301208
115,"Правительство также обещало несколько миллионов пузырей вакцины от энцефалита, которая поможет подготовить учреждения здравоохранения к следующему году.","Правительство также пообещало несколько миллионов ампул вакцины против энцефалита, которые помогут подготовить учреждения здравоохранения к следующему году.","Правительство также пообещало несколько миллионов флаконов вакцины против энцефалита, что поможет подготовить медицинские учреждения к следующему году.",0.9512486457824707,0.9394257068634033,0.9453001618385315,0.9167686700820923,0.9203561544418335,0.9185588955879211
116,"Планы по доставке вакцин в районы, которые исторически были наиболее затронуты, в этом году были отложены из-за отсутствия средств и низкой степени приоритетности по отношению к другим заболеваниям.",Планы по доставке вакцин в исторически наиболее пострадавшие районы в этом году были отложены из-за недостатка средств и низкой приоритетности по сравнению с другими заболеваниями.,Планы по доставке вакцин в исторически наиболее пострадавшие районы в этом году были задержаны из-за нехватки средств и низкого приоритета по сравнению с другими заболеваниями.,0.9113856554031372,0.9334765672683716,0.9222989082336426,0.897236704826355,0.9151904582977295,0.9061247110366821
117,"В 1956 году Сланья переехал в Швецию, где через три года начал работать в шведском почтовом отделении и стал их главным гравером.","В 1956 году Сланя переехал в Швецию, где три года спустя начал работать на Шведскую почтовую компанию, и стал их главным гравировщиком.","В 1956 году Слания переехал в Швецию, где три года спустя начал работать в Шведской почтовой службе и стал их главным гравером.",0.923738420009613,0.9016677737236023,0.9125697016716003,0.944804310798645,0.9514037370681763,0.9480925798416138
118,Он выпустил более 1000 марок для Швеции и 28 других стран.,Он создал более 1000 марок для Швеции и 28 других стран.,Он выпустил более 1000 марок для Швеции и 28 других стран.,0.9692009687423706,0.9809316992759705,0.9750310778617859,1.0000001192092896,1.0000001192092896,1.0000001192092896
119,"Его работа настолько известна, что он является одним из немногих «домашних имен» среди филателистов.","Его работы настолько известны своим качеством и детализацией, что он является одним из немногих ""нарицательных имён"" среди филателистов. Некоторые специализируются только на коллекционировании его работ.","Его работа отличается таким признанным качеством и вниманием к деталям, что он является одним из тех немногих ""известных имён"" среди филателистов. Некоторые специализированы только на сборе его работ.",0.9125828742980957,0.7641696929931641,0.8318081498146057,0.8736543655395508,0.7494657039642334,0.8068090677261353
120,"В 2000 году Дэвид Клёкер Эренстрал стал великолепным «Great Deeds by Swedish Kings» («Великие дела шведских королей»), который был включен в «Книгу мировых рекордов Гиннеса».","Его великолепная тысячная марка 2000-го  года воспроизводит ""Великие деяния шведских королей"" Давида-Клёккера Эрнестраля, она внесена в книгу мировых рекордов Гиннеса.","Его 1000-я марка — это великолепная ""Великие дела шведских королей"" работы Давида Клёкера Эренштраля, выпущенная в 2000 году, которая занесена в Книгу рекордов Гиннесса.",0.7986112833023071,0.7788721919059753,0.788618266582489,0.8225620985031128,0.810089111328125,0.8162779211997986
121,"Он также занимался гравированием банкнот для многих стран, что является недавним примером его работы, включая портреты премьер-министра на фоне новых канадских счетов на сумму 5 долл. США и 100 долл. США.","Кроме того, он занимался гравюрным оттиском банкнот для многих стран. Недавние примеры его работ — портреты премьер-министра на лицевой стороне новых банкнот Канады номиналом 5 и 100 долларов.","Он также занимался гравировкой банкнот для многих стран, последними примерами его работы являются портреты премьер-министров на лицевой стороне новых канадских банкнот номиналом 5 и 100 долларов.",0.8124916553497314,0.8335177302360535,0.8228703737258911,0.8370041847229004,0.8659724593162537,0.851241946220398
122,"После аварии Гибсон был доставлен в больницу, но вскоре умер.","После несчастного случая Гибсон был доставлен в больницу, но вскоре скончался.","После того как произошел несчастный случай, Гибсон был доставлен в больницу, но вскоре скончался.",0.9404457807540894,0.8905149698257446,0.9147995114326477,0.9296970367431641,0.8459733724594116,0.8858614563941956
123,Водитель грузовика в возрасте 64 лет не пострадал в результате аварии.,64-летний водитель грузовика в аварии не пострадал.,"Водитель грузовика, которому 64 года, не пострадал в результате аварии.",0.8890842199325562,0.9115293025970459,0.9001668691635132,0.9472830295562744,0.9344936609268188,0.9408448934555054
124,Само транспортное средство было вывезено с места аварии примерно в 1200 часов по Гринвичу в тот же день.,Сам автомобиль убрали с места происшествия в тот же день примерно в 12:00 по Гринвичу.,Транспортное средство было увезено с места事故 примерно в 1200 по Всемирному координированному времени в тот же день.,0.8385580778121948,0.8550552129745483,0.8467262983322144,0.8595702648162842,0.8188214302062988,0.8387011885643005
125,"Один человек, работавший в гараже неподалеку от места аварии, сказал: «Есть дети, ожидавшие пересечь дорогу, и они все кричали и плакали».","Человек, работающий в гараже недалеко от того места, где произошла авария, сказал: ""Там стояли дети, которые ждали, чтобы перейти дорогу. Все они кричали и плакали.","Человек, работающий в гараже рядом с местом происшествия, сказал: «Там были дети, ожидающие, чтобы перейти дорогу, и все они кричали и плакали».",0.8639066219329834,0.8570943474769592,0.8604870438575745,0.8973867893218994,0.8963619470596313,0.8968741297721863
126,"Они все сбежали оттуда, откуда произошла авария.","Все отбежали от места, в котором произошла авария.","Они все побежали обратно от места, где произошел несчастный случай.",0.8558964729309082,0.8621118664741516,0.8589929342269897,0.826392412185669,0.8051737546920776,0.8156450986862183
127,"К числу других вопросов, стоящих на повестке дня на Бали, относятся сохранение оставшихся лесов в мире и обмен технологиями, с тем чтобы помочь развивающимся странам развиваться менее загрязняющими путями.","Прочие вопросы в повестке дня на Бали включают в себя сохранение оставшихся в мире лесов и обмен технологиями, чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями.","Другие темы повестки дня на Бали включают сохранение оставшихся лесов мира и обмен технологиями, чтобы помочь развивающимся странам расти менее загрязняющими способами.",0.8671187162399292,0.8625750541687012,0.8648409247398376,0.8852620124816895,0.9058973789215088,0.895460844039917
128,"ООН также надеется завершить работу над фондом для оказания помощи странам, пострадавшим от глобального потепления, в преодолении последствий этого явления.","ООН также надеется завершить создание фонда помощи странам, страдающим от глобального потепления, для борьбы с его последствиями.","ООН также надеется завершить создание фонда, который поможет странам, пострадавшим от глобального потепления, справляться с его последствиями.",0.8667822480201721,0.9115626215934753,0.8886086344718933,0.8526125550270081,0.881576418876648,0.8668525815010071
129,"Эти деньги могут быть направлены на создание защищенных от наводнений домов, более эффективное управление водными ресурсами и диверсификацию культур.","Эти деньги могут пойти на строительство домов, устойчивых к наводнениям, рациональное использование водных ресурсов и диверсификацию сельскохозяйственных культур.","Деньги могут быть направлены на строительство домов, защищенных от наводнений, улучшение управления водными ресурсами и диверсификацию сельскохозяйственных культур.",0.8496067523956299,0.831081748008728,0.8402421474456787,0.9019856452941895,0.8686861991882324,0.885022759437561
130,"Флэйк писал, что попытки некоторых утопить женщин, говорящих о здоровье женщин, оказались безуспешными.","Флюк написала, что попытки заставить женщин  молчать о женском здоровье были безуспешными.","Флук написала, чтоAttempts some people to silence women from speaking out about women's health were unsuccessful.",0.849138617515564,0.8662645816802979,0.857616126537323,0.7337353229522705,0.7406608462333679,0.7371818423271179
131,"Она пришла к этому выводу из-за многочисленных позитивных комментариев и ободрений, направленных ей как женщинами, так и мужчинами, которые настоятельно призывают считать контрацепцию медицинской необходимостью.","Она пришла к такому выводу из-за многочисленных положительных комментариев и поддержки, полученных ею как от женщин, так и от мужчин, утверждающих, что противозачаточные средства следует рассматривать как медицинскую необходимость.","Она пришла к этому выводу благодаря множеству положительных комментариев и поддержке, которые были отправлены ей как мужчинами, так и женщинами, призывающими считать контрацептивные препараты медицинской необходимостью.",0.8479400873184204,0.8320981860160828,0.8399444222450256,0.8755348920822144,0.8728687763214111,0.8741998076438904
132,"Когда боевые действия прекратились после того, как раненых доставили в больницу, около 40 остальных заключенных остались во дворе и отказались вернуться в свои камеры.","Когда драка прекратилась, после того как раненые были доставлены в больницу, еще около 40 заключенных остались во дворе и отказались возвращаться в свои камеры.","Когда бой прекратился после того, как раненные были доставлены в больницу, около 40 других оставшихся заключённых остались во дворе и отказались возвращаться в свои камеры.",0.9304210543632507,0.912842869758606,0.9215481877326965,0.9493199586868286,0.926353394985199,0.9376960396766663
133,"Участники переговоров пытались исправить ситуацию, но требования заключенных не ясны.","Переговорщики попытались исправить ситуацию, но требования заключённых не ясны.","Переговорщики пытались исправить ситуацию, но требования заключенных не ясны.",0.9540904760360718,0.9597947001457214,0.9569340944290161,0.9644381403923035,0.9704552888870239,0.9674373865127563
134,"Между 10:00 и 11:00 МРТ, во дворе у заключенных начался пожар.",Между 10:00 и 11:00 вечера по горному времени заключенные устроили пожар во дворе.,"Между 10:00 и 11:00 вечера по горной дневной времени (MDT) в yard был подожжен пожар, организованный заключенными.",0.8818295001983643,0.8479583859443665,0.8645623326301575,0.8645186424255371,0.7648612260818481,0.8116422295570374
135,"Вскоре полицейские, оснащенные снаряжением для подавления беспорядков, вошли во двор и загнали заключенных в угол со слезоточивым газом.","Вскоре надзиратели в защитном снаряжении прошли во двор и загнали заключенных в угол, применив слезоточивый газ.","Вскоре надзиратели в защитном снаряжении прошли во двор и загнали заключенных в угол, применив слезоточивый газ.",0.8112574815750122,0.8536512851715088,0.8319146633148193,0.8112574815750122,0.8536512851715088,0.8319146633148193
136,Пожарные спасатели в конце концов продули огонь к 23:35.,В результате бригады пожарных потушили пожар к 23:35.,Пожарные расчетные группы в конечном итоге потушили пожар к 23:35.,0.8198568820953369,0.839687705039978,0.829653799533844,0.8775577545166016,0.8560106754302979,0.8666503429412842
137,"После того как плотина была построена в 1963 году, сезонные наводнения, которые распространяли бы осадочные отложения по реке, прекратились.","После строительства плотины в 1963 году сезонные паводки, распространявшие по реке отложения, прекратились.","После постройки дамбы в 1963 году сезонные наводнения, которые разносят осадки по реке, были остановлены.",0.8635969161987305,0.9079287052154541,0.8852081298828125,0.8385630249977112,0.8673779964447021,0.8527271747589111
138,"Эти отложения были необходимы для создания песчаных баров и пляжей, которые служили местообитаниями дикой природы.","Этот осадок требовался для формирования пляжей и песчаных отмелей, являвшихся местом обитания диких животных.","Этот осадок был необходим для создания песчаных отмелей и пляжей, которые служили местом обитания дикой природы.",0.850921630859375,0.8408175706863403,0.8458393812179565,0.9348359107971191,0.9249594211578369,0.9298714399337769
139,"В результате два вида рыб вымерли, а еще два — оказались под угрозой исчезновения, в том числе горбатый отруб.","Это привело к тому, что два вида рыб вымерли, а два других, в том числе горбатый голавль, попали под угрозу исчезновения.","В результате два вида рыб вымерли, а два других стали находиться под угрозой исчезновения, в том числе горбатый шубин.",0.8825328350067139,0.864087700843811,0.8732128739356995,0.9370039701461792,0.9333012104034424,0.9351489543914795
140,"Хотя уровень воды поднимется всего на несколько футов после наводнения, чиновники надеются, что этого будет достаточно для восстановления разрушенных песчаных бамперов вниз по течению.","Несмотря на то, что после наводнения уровень воды поднимется только на несколько футов, власти надеются, что этого будет достаточно для восстановления размытых песчаных отмелей ниже по течению.","Хотя уровень воды поднимется всего на несколько футов после наводнения, власти надеются, что этого будет достаточно, чтобы восстановить эродированные песчаные отмели вниз по течению.",0.913368821144104,0.9098703265190125,0.9116162061691284,0.9279595613479614,0.9360893368721008,0.9320067167282104
141,"Предупреждения о цунами не поступало, и, по данным Джакартского геофизического агентства, предупреждение о цунами не будет распространяться, поскольку землетрясение не отвечало требованиям величины 6,5.","Предупреждений о цунами не было и, согласно сообщению от Джакартского геофизического агентства, не будет, так как магнитуда землетрясения не достигла 6,5 балла.","Цунами-уведомления не было выдано, и, согласно данным геофизического агентства Джакарты, цунами-уведомление не будет выдано, так как магнитуда землетрясения не достигла требования в 6,5.",0.8195900321006775,0.8589600920677185,0.838813304901123,0.8337737321853638,0.8387258052825928,0.8362424373626709
142,"Несмотря на отсутствие угрозы цунами, жители начали паниковать и покидать свои предприятия и дома.","Несмотря на отсутствие угрозы цунами, жители начали паниковать и покидать помещения своих компаний и свои дома.","Несмотря на отсутствие угрозы цунами, жители начали паниковать и покидать свои дома и бизнес.",0.9796260595321655,0.9628965854644775,0.9711893200874329,0.9818950295448303,0.9802250266075134,0.9810593128204346
143,"Хотя Уинфри была слезами на прощании, она ясно дала понять своим фанатам, что вернётся.","Хотя Уинфри была готова расплакаться во время прощания, она дала понять своим поклонникам, что вернется.","Хотя Уинфри была на слезах в своем прощании, она ясно дала понять своим поклонникам, что вернется.",0.8882697820663452,0.8622325658798218,0.8750575184822083,0.949687123298645,0.9313651323318481,0.9404368996620178
144,"""Это не прощание, это закрытие одной главы и открытие новой.""","""Это не станет прощанием. Это закрытие одной главы и открытие новой.""",Это не будет прощанием. Это закрытие одной главы и открытие новой.,0.9582581520080566,0.921023964881897,0.9392722249031067,0.8949391841888428,0.8967599868774414,0.8958486914634705
145,"Окончательные результаты президентских и парламентских выборов в Намибии свидетельствуют о том, что нынешний президент Хификепунье Похамба был переизбран большим большинством голосов.",По окончательным результатам президентских и парламентских выборов Намибии действующий президент Хификепунье Похамба был переизбран с большим перевесом.,"Окончательные результаты президентских и парламентских выборов в Намибии показали, что действующий президент Хификепунье Похамба был переизбран с большим отрывом.",0.8649117946624756,0.901666522026062,0.8829067945480347,0.9286154508590698,0.9414860010147095,0.9350064396858215
146,"Правящая партия, Народная организация Юго-Западной Африки (СВАПО), также сохранила большинство на парламентских выборах.",Правящая партия Организация народов Юго‑Западной Африки (СВАПО) также сохранила большинство на парламентских выборах.,"Правящая партия, Организация народа Юго-Западной Африки (SWAPO), также сохранила большинство на парламентских выборах.",0.9419375658035278,0.9488614201545715,0.9453867673873901,0.9361591935157776,0.9499717950820923,0.943014919757843
