id,translated_france,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
203,Le skieur malvoyant Maciej Krezel et le guide polonais Anna Ogarzynska ont terminé treizième dans le Super-G. Le Coréen du Sud Jong Seork Park a terminé vingt-quatrième dans le Super-G assis masculin.,Le skieur polonais malvoyant Maciej Krezel et sa guide Anna Ogarzynska ont terminé à la treizième place du Super-G. Le sud coréen Jong Seork Park a terminé à la vingt-quatrième place du Super-G assis masculin.,"Le skieur polonais de descente pour malvoyants, Maciej Krezel, et sa guide Anna Ogarzynska, ont terminé à la treizième place dans le Super-G. Le Sud-Coréen Jong Seork Park a terminé à la vingt-quatrième place dans le Super-G hommes en position assise.",0.9440336227416992,0.9336143732070923,0.9387950897216797,0.9197211265563965,0.8775769472122192,0.8981549143791199
204,"Les soldats de la paix de l'ONU, arrivés en Haïti après le séisme de 2010, sont accusés de la propagation de la maladie qui a commencé près du campement de la troupe.","Les soldats de la paix de l'ONU, qui sont arrivés en Haïti après le tremblement de terre de 2010, sont accusés de la propagation de la maladie qui a commencé près du campement de la troupe.","Les casques bleus de l'ONU, arrivés en Haïti après le tremblement de terre de 2010, sont blâmés pour la propagation de la maladie qui a commencé près du camp des troupes.",0.9839118123054504,0.9649918079376221,0.9743599891662598,0.9186059236526489,0.9084803462028503,0.9135150909423828
205,"Selon le procès, les déchets du camp de l'ONU n'ont pas été correctement désinfectés, faisant entrer les bactéries dans l'affluent de l'Artibonite, l'un des plus grands d'Haïti.","Selon le procès, les déchets du camp de l'ONU n'ont pas été bien assainis, provoquant l'entrée de bactéries dans l'affluent du fleuve Artibonite, l'un des plus grands fleuves d'Haïti.","Selon la plainte, les déchets du camp de l'ONU n'ont pas été correctement assainis, ce qui a permis aux bactéries de pénétrer dans le tributaire de la rivière Artibonite, l'une des plus grandes d'Haïti.",0.9227795600891113,0.9153543710708618,0.9190519452095032,0.9179410934448242,0.8969595432281494,0.9073290228843689
206,"Avant l'arrivée des troupes, Haïti n'avait pas rencontré de problèmes liés à la maladie depuis les années 1800.","Avant l'arrivée des troupes, Haïti n'avait pas rencontré de problèmes liés à la maladie depuis les années 1800.","Avant l'arrivée des troupes, Haïti n'avait pas rencontré de problèmes liés à la maladie depuis les années 1800.",0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552
207,L'Institut haïtien pour la justice et la démocratie a fait référence à des études indépendantes qui suggèrent que le bataillon népalais de maintien de la paix de l'ONU a sans le savoir apporté la maladie à Haïti.,L'Institut haïtien pour la justice et la démocratie a fait référence à des études indépendantes qui suggèrent que le bataillon népalais de maintien de la paix de l'ONU a involontairement apporté la maladie à Haïti.,"L'Institut haïtien pour la justice et la démocratie a cité des études indépendantes qui suggèrent que le bataillon népalais des casques bleus de l'ONU a, sans le savoir, introduit la maladie en Haïti.",0.9748054146766663,0.962140679359436,0.9684315919876099,0.9277722835540771,0.931973934173584,0.9298684000968933
208,"Danielle Lantagne, experte de l'ONU sur la maladie, a déclaré que l'épidémie était probablement causée par les soldats de la paix.","Danielle Lantagne, experte de l'ONU sur la maladie, a déclaré que l'épidémie avait probablement été causée par les Casques bleus.","Danielle Lantagne, une experte de l'ONU sur la maladie, a déclaré que l'épidémie était probablement causée par les casques bleus.",0.9551119804382324,0.9453834295272827,0.9502228498458862,0.9543655514717102,0.9524429440498352,0.9534032940864563
209,Hamilton a confirmé que l'hôpital Howard a admis le patient en état stable.,Hamilton a confirmé que l’hôpital universitaire d’Howard a admis le patient dans un état stable.,Hamilton a confirmé que l'hôpital de l'université Howard a admis le patient dans un état stable.,0.9618857502937317,0.9051814079284668,0.9326725602149963,0.9744902849197388,0.9420152306556702,0.9579775333404541
210,"Le patient s'était rendu au Nigéria, où certains cas de virus Ebola ont eu lieu.","Le patient s'était rendu au Nigeria, où certains cas de virus Ebola se sont produits.","Le patient était allé au Nigéria, où quelques cas de virus Ebola ont été signalés.",0.9455700516700745,0.9615685343742371,0.9535021781921387,0.9320862293243408,0.9356414079666138,0.9338604211807251
211,"L'hôpital a suivi le protocole de contrôle de l'infection, y compris la séparation du patient d'autres pour prévenir d'éventuelles infections d'autres personnes.","L'hôpital a respecté le protocole pour la prévention des infections, notamment l'isolement du patient afin d'éviter une possible infection d'autres patients.","L'hôpital a suivi le protocole de contrôle des infections, y compris en séparant le patient des autres pour prévenir une éventuelle infection des autres.",0.8829888701438904,0.887079656124115,0.8850294947624207,0.9134536385536194,0.9187754392623901,0.9161068201065063
212,Avant les Simpson Simon avait travaillé sur plusieurs spectacles dans différentes positions.,"Avant les Simpsons, Simon avait travaillé sur plusieurs séries, occupant divers postes.","Avant Les Simpsons, Simon avait travaillé sur plusieurs émissions à divers postes.",0.8991177678108215,0.8625016808509827,0.880429208278656,0.9117363691329956,0.899191677570343,0.9054205417633057
213,"Dans les années 1980, il a travaillé sur des spectacles tels que Taxi, Cheers, et The Tracy Ullman Show.","Pendant les années 1980, il a travaillé sur des spectacles tels que Taxi, Cheers et The Tracy Ullman Show.","Dans les années 1980, il a travaillé sur des émissions telles que Taxi, Cheers et The Tracy Ullman Show.",0.9828289747238159,0.9910362958908081,0.9869155287742615,0.9798954129219055,0.9883570075035095,0.984108030796051
214,"En 1989, il a contribué à la création des Simpsons avec Brooks et Groening, et a été responsable de l'embauche de la première équipe d'écriture du spectacle.","En 1989, il a participé à la création des Simpsons avec Brooks et Groening et a été responsable de l'embauche de la première équipe de scénaristes de la série.","En 1989, il a aidé à créer Les Simpson avec Brooks et Groening, et était responsable de l'embauche de la première équipe de scénaristes de l'émission.",0.951998233795166,0.9564645886421204,0.9542262554168701,0.9329304695129395,0.9331958293914795,0.9330631494522095
215,"Bien qu'il quitte le spectacle en 1993, il conserve le titre de producteur exécutif et continue de recevoir des dizaines de millions de dollars chaque saison en redevances.","Malgré son départ de l'émission en 1993, il a conservé le titre de producteur exécutif et a continué à recevoir des dizaines de millions de dollars chaque saison en redevances.","Malgré son départ de l'émission en 1993, il a conservé le titre de producteur exécutif et a continué à recevoir des dizaines de millions de dollars chaque saison en royalties.",0.9331631660461426,0.9229902029037476,0.9280487895011902,0.9139248132705688,0.9085362553596497,0.911222517490387
216,"Plus tôt, l'agence de presse chinoise Xinhua a signalé un avion pour être détourné.",L’agence de presse chinoise Xinhua a annoncé précédemment la nouvelle du détournement d'un avion.,"Plus tôt, l'agence de presse chinoise Xinhua a rapporté qu'un avion avait été détourné.",0.875630259513855,0.857837438583374,0.8666425347328186,0.9618094563484192,0.9502218961715698,0.9559805393218994
217,"Par la suite, des rapports ont indiqué que l'avion avait reçu une menace de bombe et qu'il avait été détourné vers l'Afghanistan, atterrissant à Kandahar.",Des rapports ultérieurs ont ensuite révélé que l’appareil avait fait l'objet d'une menace d’attaque à la bombe et été redirigé vers l’Afghanistan pour atterrir à Kandahar.,"Des rapports ultérieurs ont ensuite indiqué que l'avion avait reçu une menace de bombe et avait été détourné vers l'Afghanistan, atterrissant à Kandahar.",0.8641097545623779,0.8277820348739624,0.8455559015274048,0.9496297240257263,0.9563586711883545,0.9529823064804077
218,Les premiers rapports indiquent que l'avion a été détourné vers l'Afghanistan après s'être vu refuser un atterrissage d'urgence à Ürümqi.,Les premiers rapports indiquent que l’avion a été détourné vers l’Afghanistan après s’être vu refuser un atterrissage d’urgence à Ürümqi.,Les premiers rapports indiquent que l'avion a été détourné vers l'Afghanistan après avoir été refusé pour un atterrissage d'urgence à Ürümqi.,0.9533215761184692,0.9322870969772339,0.9426869750022888,0.9631630182266235,0.9722490310668945,0.9676846861839294
219,"Les accidents aériens sont courants en Iran, qui a une flotte vieillissante qui est mal entretenue à la fois pour les opérations civiles et militaires.","Les accidents aériens sont fréquents en Iran, qui dispose d'une flotte vieillissante et mal entretenue autant pour les vols civils que militaires.","Les accidents aériens sont fréquents en Iran, qui dispose d'une flotte vieillissante mal entretenue tant pour les opérations civiles que militaires.",0.9123812913894653,0.9141571521759033,0.9132683873176575,0.9256903529167175,0.9319008588790894,0.9287852644920349
220,Les sanctions internationales ont empêché l'achat de nouveaux aéronefs.,"En raison des sanctions internationales, il n'est pas possible d'acheter de nouveaux avions.",Les sanctions internationales ont rendu impossible l'achat de nouveaux avions.,0.8121398687362671,0.8009446859359741,0.8065034747123718,0.9002057909965515,0.9376428127288818,0.9185429811477661
221,"Plus tôt cette semaine, un hélicoptère de police a tué trois personnes et en a blessé trois autres.","Au début de cette semaine, l'accident d'un hélicoptère de la police a tué trois personnes et en a blessé trois autres.","Plus tôt cette semaine, un hélicoptère de police s'est écrasé, tuant trois personnes et en blessant trois autres.",0.9418096542358398,0.9044848680496216,0.9227700233459473,0.9266566038131714,0.8744076490402222,0.8997742533683777
222,"Le mois dernier, l'Iran a vu son pire désastre aérien au cours des années où un avion de ligne qui se dirigeait vers l'Arménie s'est écrasé, tuant les 168 passagers à bord.","Le mois dernier, l'Iran a connu sa pire catastrophe aérienne depuis des années lorsqu'un avion de ligne se dirigeant vers l'Arménie s'est écrasé, tuant les 168 personnes à bord.","Le mois dernier, l'Iran a connu sa pire catastrophe aérienne depuis des années lorsqu'un avion de ligne se dirigeant vers l'Arménie s'est écrasé, tuant les 168 personnes à bord.",0.9222503900527954,0.9256974458694458,0.9239706993103027,0.9222503900527954,0.9256974458694458,0.9239706993103027
223,"Le même mois, un autre avion de ligne a envahi une piste à Mashhad et a heurté un mur, tuant dix-sept personnes.","Le même mois, un autre avion de ligne a fait une sortie de piste à Mashhad et a heurté un mur, tuant ainsi dix-sept personnes.","Le même mois, un autre avion a dépassé une piste à Mashhad et a heurté un mur, tuant dix-sept personnes.",0.9639372825622559,0.9612515568733215,0.962592601776123,0.9673582315444946,0.9800170063972473,0.9736464023590088
224,Aerosmith a annulé leurs concerts restants lors de leur tournée.,Le groupe Aerosmith a annulé les derniers concerts de sa tournée.,Aerosmith a annulé les concerts restants de leur tournée.,0.896263837814331,0.8886315822601318,0.892431378364563,0.954468309879303,0.9653757810592651,0.9598910212516785
225,Le groupe de rock devait faire une tournée aux États-Unis et au Canada jusqu'au 16 septembre.,Le groupe de rock devait faire une tournée aux États-Unis et au Canada jusqu'au 16 septembre.,Le groupe de rock devait effectuer une tournée aux États-Unis et au Canada jusqu'au 16 septembre.,1.0,1.0,1.0,0.9964742660522461,0.9964742660522461,0.9964742660522461
226,Ils ont annulé la tournée après que le chanteur Steven Tyler ait été blessé après qu'il soit tombé hors scène lors de sa représentation le 5 août.,Ils ont annulé la tournée après que le chanteur Steven Tyler se soit blessé en tombant de scène lors d'un concert le 5 août dernier.,Ils ont annulé la tournée après que le chanteur principal Steven Tyler a été blessé après être tombé de la scène pendant qu'il se produisait le 5 août.,0.9215353727340698,0.9232977628707886,0.9224157333374023,0.9222490787506104,0.8947691917419434,0.9083013534545898
227,Murray a perdu le premier set d'une rupture d'égalité après que les deux hommes ont tenu chaque service dans le set.,Murray a perdu le premier set au tie break après que les deux hommes ont gardé leur service pendant tout le set.,Murray a perdu le premier set dans un tie-break après que les deux hommes ont réussi à conserver chacun de leurs services pendant l'ensemble du set.,0.892444372177124,0.9151314496994019,0.9036455154418945,0.901084303855896,0.8759551048278809,0.888342022895813
228,"Del Potro a eu l'avantage au début de la deuxième série, mais cela a aussi nécessité une rupture d'égalité après avoir atteint 6-6.","Malgré le net avantage de Del Potro pendant le deuxième set, il a fallu passer par un tie-break une fois que le score a atteint 6-6.","Del Potro avait l'avantage au début du deuxième set, mais cela a également nécessité un tie-break après avoir atteint 6-6.",0.8242311477661133,0.8023330569267273,0.8131346106529236,0.9343560934066772,0.9407418966293335,0.9375380873680115
229,"Potro a reçu un traitement à son épaule à ce stade, mais a réussi à revenir au jeu.","Potro a reçu à ce moment des soins pour son épaule, mais a réussi à reprendre le match.","Potro a reçu un traitement pour son épaule à ce moment-là, mais a réussi à revenir dans le jeu.",0.9315782785415649,0.9315782785415649,0.9315782785415649,0.9487251043319702,0.9262530207633972,0.9373544454574585
230,Le programme a débuté à 20h30 heure locale (15h00 UTC).,"Le programme a démarré à 20 h 30, heure locale (15 h 00 UTC).","Le programme a commencé à 20h30, heure locale (15h00 UTC).",0.9495861530303955,0.9338752031326294,0.9416651725769043,0.9703717231750488,0.9633833169937134,0.9668648838996887
231,"Des chanteurs célèbres à travers le pays ont présenté des bhajans, ou chansons de dévotion, aux pieds de Shri Shyam.","Des chanteurs célèbres dans tout le pays ont présenté des bhajans, ou chants de dévotion, aux pieds de Shri Shyam.","Des chanteurs célèbres à travers le pays ont présenté des bhajans, ou des chants dévotionnels, aux pieds de Shri Shyam.",0.984371542930603,0.980810284614563,0.9825876951217651,0.9664519429206848,0.9598978161811829,0.9631637334823608
232,"Singer Sanju Sharma a commencé la soirée, suivi par Jai Shankar Choudhary. a envoyé le chhaappan bhog bhajan aussi. Singer, Raju Khandelwal l'accompagnait.","La chanteuse Sanju Sharma a commencé la soirée, suivie par Jai Shankar Choudhary. Lakkha Singh a également présenté le bhajan de Chhappan Bhog. Le chanteur Raju Khandelwal l’accompagnait.","Le chanteur Sanju Sharma a ouvert la soirée, suivi de Jai Shankar Choudhary. Il a également présenté le bhajan chhappan bhog. Le chanteur Raju Khandelwal l'accompagnait.",0.9047716856002808,0.8891273140907288,0.8968812823295593,0.9246962070465088,0.9198529720306396,0.922268271446228
233,"Puis, Lakkha Singh a pris la tête en chantant les bhajans.","Ensuite, Lakkha Singh a pris l'initiative de chanter les bhajans.","Ensuite, Lakkha Singh a pris les devants pour chanter les bhajans.",0.9243180751800537,0.9113093018531799,0.9177675843238831,0.9408708214759827,0.9266983270645142,0.9337307810783386
234,"108 assiettes de Chhappan Bhog (dans l'hindouisme, 56 différents articles comestibles, comme, des bonbons, des fruits, des noix, des plats etc. qui sont offerts à la divinité) ont été servis à Baba Shyam.","108 assiettes de Chhappan Bhog (dans l'hindouisme, 56 aliments comestibles différents, comme des sucreries, des fruits, des noix, des plats etc. qui sont offerts à la divinité) ont été servis à Baba Shyam.","108 plats de Chhappan Bhog (dans l'hindouisme, 56 différents aliments comestibles, tels que des sucreries, des fruits, des noix, des plats, etc., qui sont offerts à la divinité) ont été servis à Baba Shyam.",0.9746798276901245,0.9790966510772705,0.9768832325935364,0.9615758657455444,0.9656893014907837,0.9636281728744507
235,"Lakkha Singh a également présenté le chhappan bhog bhajan. Singer, Raju Khandelwal l'accompagnait.","Quant à Lakkha Singh, il a lui aussi présenté le chhappan bhog bhajan, tout en étant accompagné du chanteur Raju Khandelwal.","Lakkha Singh a également présenté le bhajan chhappan bhog. Le chanteur, Raju Khandelwal l'accompagnait.",0.8750291466712952,0.8561897873878479,0.8655070066452026,0.964603066444397,0.9577205777168274,0.9611494541168213
236,"Lors de la présentation du Tokyo Game Show de jeudi, le président de Nintendo, Satoru Iwata, a dévoilé la conception du contrôleur pour la nouvelle console Nintendo Revolution de l'entreprise.","Jeudi, lors de la présentation principale du Tokyo Game Show, le président de Nintendo, Satoru Iwata, a dévoilé le design de la manette de la nouvelle console Nintendo Revolution de la société.","Lors de la présentation principale du Tokyo Game Show jeudi, le président de Nintendo, Satoru Iwata, a dévoilé le design de la manette de la nouvelle console Nintendo Revolution de l'entreprise.",0.9349253177642822,0.934003472328186,0.934464156627655,0.9634655117988586,0.9619035124778748,0.9626838564872742
237,"Ressemblant à une télécommande de télévision, le contrôleur utilise deux capteurs placés près de la télévision de l'utilisateur pour trianguler sa position dans un espace tridimensionnel.","Identique à une télécommande de télévision, la commande utilise deux capteurs placés près du téléviseur de l'utilisateur pour trianguler sa position dans l'espace tridimensionnel.","Ressemblant à une télécommande de télévision, le contrôleur utilise deux capteurs placés près de la télévision de l'utilisateur pour trianguler sa position dans l'espace tridimensionnel.",0.9439290165901184,0.9342971444129944,0.9390884041786194,0.9948210716247559,0.9918265342712402,0.9933215379714966
238,Cela permettra aux joueurs de contrôler les actions et les mouvements dans les jeux vidéo en déplaçant l'appareil dans les airs.,Cela permettra aux joueurs de contrôler les actions et les mouvements dans les jeux vidéo en déplaçant l’appareil dans l’air.,Cela permettra aux joueurs de contrôler les actions et les mouvements dans les jeux vidéo en déplaçant l'appareil dans l'air.,0.9754811525344849,0.9541484117507935,0.9646968245506287,0.9901114106178284,0.9861727952957153,0.9881381392478943
239,Giancarlo Fisichella a perdu le contrôle de sa voiture et a terminé la course très peu après le départ.,Giancarlo Fisichella a perdu le contrôle de sa voiture et a terminé la course peu après le démarrage.,Giancarlo Fisichella a perdu le contrôle de sa voiture et a terminé la course très peu de temps après le départ.,0.979776918888092,0.9681623578071594,0.9739350080490112,0.9960339665412903,0.9825674295425415,0.9892548322677612
240,"Son coéquipier Fernando Alonso était en tête pour la plupart de la course, mais l'a terminé juste après son arrêt de stand, probablement parce qu'une roue avant droite mal coudée.","Son coéquipier Fernando Alonso a dominé pendant toute la course, mais son arrêt au stand a mis fin à cette domination, sans doute en raison d'une roue avant droite mal fixée.","Son coéquipier Fernando Alonso était en tête pendant la majeure partie de la course, mais a abandonné juste après son arrêt au stand, probablement à cause d'une roue avant droite mal engagée.",0.8691196441650391,0.8660651445388794,0.8675897121429443,0.9169051647186279,0.930816113948822,0.923808217048645
241,"Michael Schumacher a terminé sa course peu après Alonso, à cause des dommages de suspension dans les nombreuses batailles pendant la course.","Michael Schumacher a terminé sa course peu de temps après Alonso, en raison des dommages subis au niveau des suspensions tout au long de la course.","Michael Schumacher a terminé sa course peu après Alonso, en raison des dommages à la suspension causés par les nombreuses batailles pendant la course.",0.9262881875038147,0.9047466516494751,0.91539067029953,0.964751660823822,0.9358699321746826,0.9500913619995117
242,"""Elle est très mignonne et chante assez bien aussi,"" a-t-il dit selon une transcription de la conférence de presse.","« Elle est très jolie, et elle chante très bien aussi », a-t-il déclaré selon une transcription de la conférence de presse.","""Elle est très mignonne et chante assez bien aussi,"" a-t-il dit selon un transcript de la conférence de presse.",0.9225547313690186,0.9274365901947021,0.9249892234802246,0.9870110154151917,0.9806295037269592,0.9838098883628845
243,"""J'ai été émue chaque fois que nous faisions une répétition sur ce sujet, du fond de mon cœur.""","« J’ai été ému à chaque fois que nous avons fait une répétition sur ce sujet, du fond du cœur. »","""J'étais ému à chaque fois que nous répétions cela, du fond de mon cœur.""",0.9131711721420288,0.9196452498435974,0.9163967967033386,0.8615330457687378,0.9001749157905579,0.8804301619529724
244,"Environ 3 minutes avant le lancement, une caméra embarquée a montré de nombreux morceaux de mousse isolante qui s'éloignent du réservoir de carburant.","Environ trois minutes après le lancement, une caméra embarquée montrait de nombreux morceaux de mousse isolante en train de se détacher du réservoir de carburant.","Environ 3 minutes après le lancement, une caméra embarquée a montré de nombreux morceaux de mousse d'isolation se détacher du réservoir de carburant.",0.9359522461891174,0.9362931847572327,0.936122715473175,0.9413737654685974,0.9536029696464539,0.9474489092826843
245,"Cependant, on ne pense pas qu'ils aient causé de dommages à la navette.",On ne pense cependant pas qu'ils aient causé le moindre dégât à la navette.,"Cependant, on ne pense pas qu'ils aient causé des dommages à la navette.",0.9381558299064636,0.9349473118782043,0.9365488290786743,0.9945210814476013,0.9945210814476013,0.9945210814476013
246,"Le chef du programme de navette de la NASA, N. Wayne Hale Jr., a déclaré que la mousse était tombée « après le temps où nous nous inquiétions ».","Le chef du programme de la navette de la NASA, N. Wayne Hale Jr., a dit que la mousse était tombée « après le temps qui nous préoccupe ».","Le responsable du programme de navette spatiale de la NASA, N. Wayne Hale Jr., a déclaré que la mousse était tombée ""après le moment qui nous préoccupe"".",0.9561305642127991,0.9572370052337646,0.9566835165023804,0.9472262859344482,0.9435683488845825,0.9453937411308289
247,"Cinq minutes dans l'écran un vent commence à rouler, environ une minute plus tard, le vent atteint 70km/h... puis la pluie vient, mais si dur et si grand qu'il gifle votre peau comme une aiguille, puis la grêle est tombée du ciel, les gens paniquent et crient et courent l'un sur l'autre.","Cinq minutes après le début de l'exposition, un vent se met à souffler pour atteindre, environ une minute plus tard, la vitesse de 70km/h... puis la pluie arrive, mais si forte et si grosse qu'elle frappe votre peau comme une aiguille, puis la grêle tombe du ciel, les gens paniquent, crient et se roulent dessus.","Cinq minutes après le début de l'exposition, le vent commence à se lever ; environ une minute plus tard, le vent atteint 70 km/h... puis la pluie arrive, si forte et si grosse qu'elle claque sur votre peau comme une aiguille, puis de la grêle tombe du ciel, les gens paniquent, crient et se bousculent les uns les autres.",0.8869203329086304,0.8919301629066467,0.8894181847572327,0.8979882001876831,0.8971984386444092,0.8975931406021118
248,"J'ai perdu ma sœur et son amie, et sur mon chemin, il y avait deux personnes handicapées en fauteuil roulant, des gens qui sautaient et les poussaient », a déclaré Armand Versace.","J'ai perdu ma sœur et son amie, et sur mon chemin, il y avait deux personnes handicapées en fauteuil roulant, des gens qui ne faisaient que sauter et les pousser », a déclaré Armand Versace.","« J'ai perdu ma sœur et son ami, et sur mon chemin, il y avait deux personnes handicapées en fauteuils roulants, les gens sautaient juste par-dessus et les poussaient », a déclaré Armand Versace.",0.9792594909667969,0.9632846117019653,0.9712063670158386,0.958088755607605,0.9340769052505493,0.9459304809570312
249,"NHK a également signalé que la centrale nucléaire de Kashiwazaki Kariwa, dans la préfecture de Niigata, fonctionnait normalement.","La NHK a également fait savoir que la centrale nucléaire de Kashiwazaki Kariwa, dans la préfecture de Niigata, fonctionnait normalement.",NHK a également rapporté que la centrale nucléaire de Kashiwazaki Kariwa dans la préfecture de Niigata fonctionnait normalement.,0.9835732579231262,0.9778136014938354,0.9806849360466003,0.971397876739502,0.9870076179504395,0.97914057970047
250,Hokuriku Electric Power Co. n'a signalé aucun effet du tremblement de terre et que les réacteurs nos 1 et 2 de sa centrale nucléaire de Shika ont été fermés.,Hokuriku Electric Power Co. n'a signalé aucun effet du tremblement de terre et que les réacteurs numéro 1 et 2 de sa centrale nucléaire de Shika ont été arrêtés.,Hokuriku Electric Power Co. a signalé qu'il n'y avait eu aucun effet de la part du tremblement de terre et que les réacteurs numéro 1 et 2 de sa centrale nucléaire de Shika étaient arrêtés.,0.9822861552238464,0.983040452003479,0.9826631546020508,0.9513705968856812,0.9114274978637695,0.9309707880020142
251,Il est signalé que quelque 9400 maisons dans la région sont sans eau et environ 100 sans électricité.,"On signale qu'environ 9 400 habitations de la région sont privées d'eau, et qu'environ 100 sont privées d'électricité.",Il est rapporté qu'environ 9400 foyers dans la région sont sans eau et environ 100 sans électricité.,0.8984203934669495,0.852293848991394,0.8747494220733643,0.9546430706977844,0.93170166015625,0.9430329203605652
252,"Certaines routes ont été endommagées, le service ferroviaire interrompu dans les zones touchées, et l'aéroport de Noto dans la préfecture d'Ishikawa reste fermé.","Certaines routes ont été endommagées, le service ferroviaire a été suspendu dans les zones affectées, et l’aéroport de Noto de la préfecture d’Ishikawa est toujours fermé.","Certaines routes ont été endommagées, le service ferroviaire a été interrompu dans les zones touchées, et l'aéroport de Noto dans la préfecture d'Ishikawa reste fermé.",0.9481874108314514,0.9348370432853699,0.941464900970459,0.9909013509750366,0.9866276979446411,0.9887598752975464
253,Une bombe a explosé à l'extérieur du bureau du gouverneur général.,Une bombe a explosé devant le bureau du gouverneur général.,Une bombe a explosé devant le bureau du gouverneur général.,0.9483211636543274,0.9742175936698914,0.9610949754714966,0.9483211636543274,0.9742175936698914,0.9610949754714966
255,"D'après certains rapports, le nombre de morts a atteint huit, et les rapports officiels confirment que jusqu'à 30 personnes ont été blessées, mais les chiffres définitifs ne sont pas encore connus.","Certains rapports portent le nombre officiel de morts à huit, et des rapports officiels confirment que jusqu'à 30 personnes ont été blessées ; mais les chiffres définitifs ne sont pas encore connus.","Certains rapports estiment le nombre officiel de morts à huit, et des rapports officiels confirment qu'environ 30 personnes ont été blessées ; mais les chiffres finaux ne sont pas encore connus.",0.9380126595497131,0.9529038667678833,0.9453995823860168,0.9189248085021973,0.9320165514945984,0.925424337387085
256,On a trouvé de l'acide cyanurique et de la mélamine dans des échantillons d'urine provenant d'animaux de compagnie morts après avoir consommé des aliments contaminés pour animaux de compagnie.,De l'acide cyanurique et de la mélamine ont été découverts dans les échantillons d'urine prélevés sur les animaux domestiques qui sont morts après avoir ingéré de la nourriture pour animaux contaminée.,De l'acide cyanurique et de la mélamine ont été découverts dans les échantillons d'urine prélevés sur les animaux domestiques qui sont morts après avoir ingéré de la nourriture pour animaux contaminée.,0.8967176675796509,0.8864338994026184,0.8915460705757141,0.8967176079750061,0.8864338994026184,0.8915460705757141
257,"Les deux composés réagissent l'un avec l'autre pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré les chercheurs de l'université.","Les deux composés réagissent l'un avec l'autre pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré des chercheurs de l'université.","Les deux composés réagissent entre eux pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré des chercheurs de l'université.",0.9933236837387085,0.9933236837387085,0.9933236837387085,0.921899676322937,0.9663251638412476,0.9435898065567017
258,Les chercheurs ont observé des cristaux formés dans l'urine de chat par l'addition de mélamine et d'acide cyanurique.,"Les enquêteurs ont découvert que des cristaux s'étaient formés dans l'urine des chats en raison de la présence de ces substances supplémentaires, la mélamine et l'acide cyanurique.",Les chercheurs ont observé des cristaux formés dans l'urine des chats par l'ajout de mélamine et d'acide cyanurique.,0.9032794833183289,0.8633711934089661,0.882874608039856,0.9860366582870483,0.9792125225067139,0.9826127290725708
259,La composition de ces cristaux correspond à celle trouvée dans l'urine des animaux de compagnie touchés par la spectroscopie infrarouge (FTIR).,La composition de ces cristaux correspond à ce qui est trouvé dans l’urine des animaux domestiques affectés lorsqu’on compare par spectroscopie infrarouge (IRTF).,"La composition de ces cristaux correspond à celle trouvée dans l'urine des animaux de compagnie touchés, lorsqu'elle est comparée par spectroscopie infrarouge (FTIR).",0.9051263332366943,0.8704966902732849,0.8874737620353699,0.9633846879005432,0.9214919805526733,0.9419727921485901
260,"Je ne sais pas si vous le réalisez ou non, mais la plupart des marchandises d'Amérique centrale sont entrées dans ce pays en franchise de droits.","Je ne sais pas si vous vous en rendez compte, mais la plupart des marchandises en provenance d'Amérique centrale sont entrées dans notre pays exonérées de taxes.","Je ne sais pas si vous en êtes conscient ou non, mais la plupart des marchandises d'Amérique centrale sontentrées dans ce pays en franchise de droits.",0.9020354747772217,0.8834246397018433,0.8926330804824829,0.9453184008598328,0.9187561273574829,0.9318480491638184
261,"Pourtant, quatre-vingt pour cent de nos biens ont été taxés par des droits de douane dans les pays d'Amérique centrale. Nous vous traitons.","Pourtant, 80 % de nos marchandises étaient taxées par des droits de douane dans les pays d’Amérique centrale. Nous vous soignons.","Pourtant, quatre-vingts pour cent de nos biens étaient taxés par des droits de douane dans les pays d'Amérique centrale. Nous vous traitons.",0.9087342023849487,0.9156523942947388,0.9121801853179932,0.9873851537704468,0.9873849153518677,0.9873850345611572
262,Cela ne me semblait pas logique; ce n'était certainement pas juste.,Cela ne me semblait pas logique ; ce n'était certainement pas juste.,Cela ne me semblait pas logique ; ce n'était certainement pas juste.,1.0,1.0,1.0,1.0,1.0,1.0
263,"Tout ce que je dis aux gens, c'est que tu nous traites comme nous te traitons.","Tout ce que je dis aux gens, c’est que vous nous traitez comme nous vous traitons.","Tout ce que je dis aux gens, c'est que vous nous traitez comme nous vous traitons.",0.9400624632835388,0.9400624632835388,0.9400624632835388,0.9696249961853027,0.9696249961853027,0.9696249961853027
